,day_counter,0,1,2,3,4,5
2012-06-21,902,273,29,3,,,
2012-06-22,903,276,29,3,,,
2012-06-23,904,277,29,3,,,
2012-06-24,905,277,29,3,,,
2012-06-25,906,277,29,3,,,
2012-06-26,907,278,29,3,,,
2012-06-27,908,279,29,3,,,
2012-06-28,909,279,29,3,,,
2012-06-29,910,280,29,3,,,
2012-06-30,911,280,29,3,,,
2012-07-01,912,280,29,3,,,
2012-07-02,913,280,29,3,,,
2012-07-03,914,280,29,3,,,
2012-07-04,915,277,32,3,,,
2012-07-05,916,277,32,3,,,
2012-07-06,917,279,30,3,,,
2012-07-07,918,280,30,3,,,
2012-07-08,919,280,30,3,,,
2012-07-09,920,280,30,3,,,
2012-07-10,921,281,30,3,,,
2012-07-11,922,281,30,3,,,
2012-07-12,923,282,30,3,,,
2012-07-13,924,282,30,3,,,
2012-07-14,925,282,30,3,,,
2012-07-15,926,282,30,3,,,
2012-07-16,927,283,30,3,,,
2012-07-17,928,283,30,3,,,
2012-07-18,929,284,30,3,,,
2012-07-19,930,284,30,3,,,
2012-07-20,931,284,30,3,,,
2012-07-21,932,284,30,3,,,
2012-07-22,933,284,30,3,,,
2012-07-23,934,284,30,3,,,
2012-07-24,935,284,30,3,,,
2012-07-25,936,284,30,3,,,
2012-07-26,937,284,30,3,,,
2012-07-27,938,284,30,3,,,
2012-07-28,939,284,30,3,,,
2012-07-29,940,284,30,3,,,
2012-07-30,941,284,30,3,,,
2012-07-31,942,284,30,3,,,
2012-08-01,943,287,27,3,,,
2012-08-02,944,287,27,3,,,
2012-08-03,945,288,27,3,,,
2012-08-04,946,288,27,3,,,
2012-08-05,947,288,27,3,,,
2012-08-06,948,288,27,3,,,
2012-08-07,949,290,27,3,,,
2012-08-08,950,290,27,3,,,
2012-08-09,951,290,27,3,,,
2012-08-10,952,290,27,3,,,
2012-08-11,953,290,24,7,,,
2012-08-12,954,292,24,7,,,
2012-08-13,955,292,24,7,,,
2012-08-14,956,293,24,7,,,
2012-08-15,957,292,24,7,,,
2012-08-16,958,292,24,7,,,
2012-08-17,959,292,24,7,,,
2012-08-18,960,292,24,7,,,
2012-08-19,961,292,24,7,,,
2012-08-20,962,292,24,7,,,
2012-08-21,963,293,24,7,,,
2012-08-22,964,293,24,7,,,
2012-08-23,965,293,24,7,,,
2012-08-24,966,293,25,7,,,
2012-08-25,967,293,25,7,,,
2012-08-26,968,293,25,7,,,
2012-08-27,969,293,25,7,,,
2012-08-28,970,293,25,7,,,
2012-08-29,971,293,25,7,,,
2012-08-30,972,293,25,7,,,
2012-08-31,973,293,25,7,,,
2012-09-01,974,293,25,7,,,
2012-09-02,975,293,25,7,,,
2012-09-03,976,293,25,7,,,
2012-09-04,977,293,25,7,,,
2012-09-05,978,293,25,7,,,
2012-09-06,979,293,25,7,,,
2012-09-07,980,293,25,7,,,
2012-09-08,981,293,25,7,,,
2012-09-09,982,293,25,7,,,
2012-09-10,983,293,25,7,,,
2012-09-11,984,293,24,7,,,
2012-09-12,985,293,24,7,,,
2012-09-13,986,293,24,7,,,
2012-09-14,987,293,24,7,,,
2012-09-15,988,293,24,7,,,
2012-09-16,989,293,24,7,,,
2012-09-17,990,293,24,7,,,
2012-09-18,991,293,24,7,,,
2012-09-19,992,293,24,7,,,
2012-09-20,993,293,24,7,,,
2012-09-21,994,294,24,7,,,
2012-09-22,995,295,24,7,,,
2012-09-23,996,295,24,7,,,
2012-09-24,997,295,24,7,,,
2012-09-25,998,295,24,7,,,
2012-09-26,999,295,24,7,,,
2012-09-27,1000,296,24,7,,,
2012-09-28,1001,296,24,7,,,
2012-09-29,1002,296,24,7,,,
2012-09-30,1003,296,24,7,,,
2012-10-01,1004,296,24,7,,,
2012-10-02,1005,296,24,7,,,
2012-10-03,1006,296,24,7,,,
2012-10-04,1007,296,24,7,,,
2012-10-05,1008,296,24,7,,,
2012-10-06,1009,296,24,7,,,
2012-10-07,1010,296,24,7,,,
2012-10-08,1011,297,24,7,,,
2012-10-09,1012,297,24,7,,,
2012-10-10,1013,299,24,7,,,
2012-10-11,1014,300,24,7,,,
2012-10-12,1015,300,24,7,,,
2012-10-13,1016,300,24,7,,,
2012-10-14,1017,301,24,7,,,
2012-10-15,1018,302,24,7,,,
2012-10-16,1019,302,24,7,,,
2012-10-17,1020,302,24,7,,,
2012-10-18,1021,301,27,7,,,
2012-10-19,1022,303,27,7,,,
2012-10-20,1023,303,27,7,,,
2012-10-21,1024,304,27,7,,,
2012-10-22,1025,304,27,7,,,
2012-10-23,1026,304,27,7,,,
2012-10-24,1027,304,27,7,,,
2012-10-25,1028,304,27,7,,,
2012-10-26,1029,304,27,7,,,
2012-10-27,1030,304,27,7,,,
2012-10-28,1031,305,27,7,,,
2012-10-29,1032,305,27,7,,,
2012-10-30,1033,306,27,7,,,
2012-10-31,1034,306,27,7,,,
2012-11-01,1035,307,27,7,,,
2012-11-02,1036,308,27,7,,,
2012-11-03,1037,308,27,7,,,
2012-11-04,1038,308,27,7,,,
2012-11-05,1039,308,27,7,,,
2012-11-06,1040,308,27,7,,,
2012-11-07,1041,308,27,7,,,
2012-11-08,1042,310,25,7,,,
2012-11-09,1043,310,25,7,,,
2012-11-10,1044,310,25,7,,,
2012-11-11,1045,310,25,7,,,
2012-11-12,1046,310,25,7,,,
2012-11-13,1047,310,25,7,,,
2012-11-14,1048,310,25,7,,,
2012-11-15,1049,310,25,7,,,
2012-11-16,1050,310,25,7,,,
2012-11-17,1051,309,25,7,,,
2012-11-18,1052,309,25,7,,,
2012-11-19,1053,310,25,7,,,
2012-11-20,1054,310,25,7,,,
2012-11-21,1055,311,25,7,,,
2012-11-22,1056,311,25,7,,,
2012-11-23,1057,312,25,7,,,
2012-11-24,1058,312,25,7,,,
2012-11-25,1059,312,25,7,,,
2012-11-26,1060,311,22,14,,,
2012-11-27,1061,311,22,14,,,
2012-11-28,1062,312,22,14,,,
2012-11-29,1063,313,22,14,,,
2012-11-30,1064,313,22,14,,,
2012-12-01,1065,313,22,14,,,
2012-12-02,1066,313,22,14,,,
2012-12-03,1067,313,22,14,,,
2012-12-04,1068,313,22,14,,,
2012-12-05,1069,313,22,14,,,
2012-12-06,1070,313,22,14,,,
2012-12-07,1071,311,21,16,,,
2012-12-08,1072,311,21,16,,,
2012-12-09,1073,311,21,16,,,
2012-12-10,1074,311,21,16,,,
2012-12-11,1075,311,21,16,,,
2012-12-12,1076,312,21,16,,,
2012-12-13,1077,312,21,16,,,
2012-12-14,1078,312,21,16,,,
2012-12-15,1079,312,21,16,,,
2012-12-16,1080,312,21,16,,,
2012-12-17,1081,317,21,16,,,
2012-12-18,1082,317,21,16,,,
2012-12-19,1083,317,21,16,,,
2012-12-20,1084,318,21,16,,,
2012-12-21,1085,318,21,16,,,
2012-12-22,1086,318,21,16,,,
2012-12-23,1087,318,21,16,,,
2012-12-24,1088,318,21,16,,,
2012-12-25,1089,318,21,16,,,
2012-12-26,1090,318,21,16,,,
2012-12-27,1091,317,21,17,,,
2012-12-28,1092,317,21,17,,,
2012-12-29,1093,317,21,17,,,
2012-12-30,1094,317,21,17,,,
2012-12-31,1095,317,21,17,,,
2013-01-01,1096,317,21,17,,,
2013-01-02,1097,317,21,17,,,
2013-01-03,1098,317,21,17,,,
2013-01-04,1099,318,21,16,,,
2013-01-05,1100,318,21,16,,,
2013-01-06,1101,318,21,16,,,
2013-01-07,1102,318,21,16,,,
2013-01-08,1103,318,21,15,,,
2013-01-09,1104,318,21,15,,,
2013-01-10,1105,318,21,15,,,
2013-01-11,1106,318,21,15,,,
2013-01-12,1107,318,21,15,,,
2013-01-13,1108,318,21,14,,,
2013-01-14,1109,318,21,14,,,
2013-01-15,1110,319,21,14,,,
2013-01-16,1111,319,21,14,,,
2013-01-17,1112,319,21,14,,,
2013-01-18,1113,319,21,14,,,
2013-01-19,1114,320,27,7,,,
2013-01-20,1115,320,27,7,,,
2013-01-21,1116,322,27,7,,,
2013-01-22,1117,322,27,7,,,
2013-01-23,1118,322,27,7,,,
2013-01-24,1119,322,27,7,,,
2013-01-25,1120,322,25,11,,,
2013-01-26,1121,322,25,11,,,
2013-01-27,1122,322,25,11,,,
2013-01-28,1123,322,25,11,,,
2013-01-29,1124,321,25,11,,,
2013-01-30,1125,321,27,11,,,
2013-01-31,1126,323,27,11,,,
2013-02-01,1127,324,27,11,,,
2013-02-02,1128,324,27,11,,,
2013-02-03,1129,324,27,11,,,
2013-02-04,1130,324,27,11,,,
2013-02-05,1131,325,30,7,,,
2013-02-06,1132,323,27,7,8,,
2013-02-07,1133,322,29,7,8,,
2013-02-08,1134,322,29,7,8,,
2013-02-09,1135,322,29,7,8,,
2013-02-10,1136,322,29,7,8,,
2013-02-11,1137,322,29,7,8,,
2013-02-12,1138,321,25,13,8,,
2013-02-13,1139,320,25,13,8,,
2013-02-14,1140,322,25,13,8,,
2013-02-15,1141,323,25,13,8,,
2013-02-16,1142,321,27,13,9,,
2013-02-17,1143,321,27,13,9,,
2013-02-18,1144,321,28,13,9,,
2013-02-19,1145,321,28,13,9,,
2013-02-20,1146,320,29,13,9,,
2013-02-21,1147,320,29,7,16,,
2013-02-22,1148,319,29,7,16,,
2013-02-23,1149,319,29,7,16,,
2013-02-24,1150,319,31,7,16,,
2013-02-25,1151,319,31,7,16,,
2013-02-26,1152,320,31,7,16,,
2013-02-27,1153,320,31,7,16,,
2013-02-28,1154,321,31,7,16,,
2013-03-01,1155,322,31,7,16,,
2013-03-02,1156,322,31,7,16,,
2013-03-03,1157,322,31,7,16,,
2013-03-04,1158,322,31,7,16,,
2013-03-05,1159,322,31,7,16,,
2013-03-06,1160,322,31,7,16,,
2013-03-07,1161,322,31,7,16,,
2013-03-08,1162,322,31,7,16,,
2013-03-09,1163,322,31,7,16,,
2013-03-10,1164,322,31,7,16,,
2013-03-11,1165,323,31,7,15,,
2013-03-12,1166,324,31,7,14,,
2013-03-13,1167,324,31,7,14,,
2013-03-14,1168,325,31,7,14,,
2013-03-15,1169,325,31,7,14,,
2013-03-16,1170,325,31,7,14,,
2013-03-17,1171,325,31,7,14,,
2013-03-18,1172,325,31,7,14,,
2013-03-19,1173,325,31,20,,,
2013-03-20,1174,325,31,20,,,
2013-03-21,1175,325,31,19,,,
2013-03-22,1176,325,31,19,,,
2013-03-23,1177,325,31,19,,,
2013-03-24,1178,325,31,19,,,
2013-03-25,1179,325,31,19,,,
2013-03-26,1180,325,31,19,,,
2013-03-27,1181,326,42,7,,,
2013-03-28,1182,327,42,7,,,
2013-03-29,1183,327,42,7,,,
2013-03-30,1184,327,42,7,,,
2013-03-31,1185,327,44,4,,,
2013-04-01,1186,327,44,4,,,
2013-04-02,1187,326,45,4,,,
2013-04-03,1188,326,45,4,,,
2013-04-04,1189,326,45,4,,,
2013-04-05,1190,327,45,4,,,
2013-04-06,1191,327,45,4,,,
2013-04-07,1192,329,43,4,,,
2013-04-08,1193,329,43,4,,,
2013-04-09,1194,329,43,4,,,
2013-04-10,1195,329,43,4,,,
2013-04-11,1196,331,44,4,,,
2013-04-12,1197,331,46,4,,,
2013-04-13,1198,332,46,4,,,
2013-04-14,1199,332,46,4,,,
2013-04-15,1200,332,45,4,,,
2013-04-16,1201,333,45,4,,,
2013-04-17,1202,333,45,4,,,
2013-04-18,1203,334,45,4,,,
2013-04-19,1204,334,45,4,,,
2013-04-20,1205,336,45,4,,,
2013-04-21,1206,336,45,4,,,
2013-04-22,1207,336,45,4,,,
2013-04-23,1208,337,44,4,,,
2013-04-24,1209,338,44,4,,,
2013-04-25,1210,339,44,4,,,
2013-04-26,1211,339,44,4,,,
2013-04-27,1212,338,45,4,,,
2013-04-28,1213,339,45,4,,,
2013-04-29,1214,339,45,4,,,
2013-04-30,1215,339,45,4,,,
2013-05-01,1216,339,45,4,,,
2013-05-02,1217,339,45,4,,,
2013-05-03,1218,339,45,4,,,
2013-05-04,1219,339,45,4,,,
2013-05-05,1220,339,45,4,,,
2013-05-06,1221,339,45,4,,,
2013-05-07,1222,339,45,4,,,
2013-05-08,1223,339,45,4,,,
2013-05-09,1224,339,45,4,,,
2013-05-10,1225,339,45,4,,,
2013-05-11,1226,339,45,4,,,
2013-05-12,1227,339,45,4,,,
2013-05-13,1228,339,45,4,,,
2013-05-14,1229,339,44,4,,,
2013-05-15,1230,339,44,4,,,
2013-05-16,1231,337,46,4,,,
2013-05-17,1232,338,46,4,,,
2013-05-18,1233,338,47,4,,,
2013-05-19,1234,340,47,4,,,
2013-05-20,1235,340,47,4,,,
2013-05-21,1236,339,47,4,,,
2013-05-22,1237,339,47,4,,,
2013-05-23,1238,339,47,4,,,
2013-05-24,1239,339,47,4,,,
2013-05-25,1240,339,47,4,,,
2013-05-26,1241,339,47,4,,,
2013-05-27,1242,340,46,4,,,
2013-05-28,1243,340,46,4,,,
2013-05-29,1244,339,47,4,,,
2013-05-30,1245,340,47,4,,,
2013-05-31,1246,340,47,4,,,
2013-06-01,1247,340,47,4,,,
2013-06-02,1248,340,47,4,,,
2013-06-03,1249,341,47,4,,,
2013-06-04,1250,341,47,4,,,
2013-06-05,1251,342,47,4,,,
2013-06-06,1252,343,47,4,,,
2013-06-07,1253,344,47,4,,,
2013-06-08,1254,345,46,4,,,
2013-06-09,1255,345,46,4,,,
2013-06-10,1256,345,46,4,,,
2013-06-11,1257,345,46,4,,,
2013-06-12,1258,346,46,4,,,
2013-06-13,1259,345,48,4,,,
2013-06-14,1260,346,48,4,,,
2013-06-15,1261,346,48,4,,,
2013-06-16,1262,346,48,4,,,
2013-06-17,1263,346,48,4,,,
2013-06-18,1264,346,48,4,,,
2013-06-19,1265,348,46,4,,,
2013-06-20,1266,348,46,4,,,
2013-06-21,1267,347,48,4,,,
2013-06-22,1268,348,48,4,,,
2013-06-23,1269,349,48,4,,,
2013-06-24,1270,350,48,4,,,
2013-06-25,1271,349,49,4,,,
2013-06-26,1272,350,47,4,,,
2013-06-27,1273,350,47,4,,,
2013-06-28,1274,352,47,4,,,
2013-06-29,1275,352,47,4,,,
2013-06-30,1276,352,47,4,,,
2013-07-01,1277,352,47,4,,,
2013-07-02,1278,353,47,4,,,
2013-07-03,1279,353,47,4,,,
2013-07-04,1280,352,48,4,,,
2013-07-05,1281,352,48,4,,,
2013-07-06,1282,352,48,4,,,
2013-07-07,1283,352,48,4,,,
2013-07-08,1284,352,48,4,,,
2013-07-09,1285,352,48,4,,,
2013-07-10,1286,349,50,4,,,
2013-07-11,1287,349,50,4,,,
2013-07-12,1288,350,50,4,,,
2013-07-13,1289,351,52,4,,,
2013-07-14,1290,353,52,4,,,
2013-07-15,1291,353,53,4,,,
2013-07-16,1292,352,50,9,,,
2013-07-17,1293,352,50,9,,,
2013-07-18,1294,352,50,9,,,
2013-07-19,1295,352,50,9,,,
2013-07-20,1296,352,51,9,,,
2013-07-21,1297,351,52,9,,,
2013-07-22,1298,352,51,9,,,
2013-07-23,1299,354,51,9,,,
2013-07-24,1300,356,51,9,,,
2013-07-25,1301,358,51,9,,,
2013-07-26,1302,360,52,9,,,
2013-07-27,1303,360,52,9,,,
2013-07-28,1304,360,56,4,,,
2013-07-29,1305,361,56,4,,,
2013-07-30,1306,361,56,4,,,
2013-07-31,1307,361,56,4,,,
2013-08-01,1308,364,54,4,,,
2013-08-02,1309,366,54,4,,,
2013-08-03,1310,366,54,4,,,
2013-08-04,1311,366,54,4,,,
2013-08-05,1312,363,58,4,,,
2013-08-06,1313,365,56,4,,,
2013-08-07,1314,365,59,4,,,
2013-08-08,1315,367,59,4,,,
2013-08-09,1316,368,59,4,,,
2013-08-10,1317,368,59,4,,,
2013-08-11,1318,368,60,4,,,
2013-08-12,1319,370,60,4,,,
2013-08-13,1320,372,60,4,,,
2013-08-14,1321,371,62,3,,,
2013-08-15,1322,371,62,3,,,
2013-08-16,1323,373,62,3,,,
2013-08-17,1324,374,63,3,,,
2013-08-18,1325,374,63,3,,,
2013-08-19,1326,374,63,3,,,
2013-08-20,1327,374,63,3,,,
2013-08-21,1328,375,54,13,,,
2013-08-22,1329,376,54,13,,,
2013-08-23,1330,377,54,13,,,
2013-08-24,1331,377,54,13,,,
2013-08-25,1332,377,54,13,,,
2013-08-26,1333,378,54,13,,,
2013-08-27,1334,379,54,12,,,
2013-08-28,1335,378,54,13,,,
2013-08-29,1336,378,54,13,,,
2013-08-30,1337,378,54,14,,,
2013-08-31,1338,378,54,14,,,
2013-09-01,1339,377,54,15,,,
2013-09-02,1340,378,54,15,,,
2013-09-03,1341,379,54,15,,,
2013-09-04,1342,379,54,15,,,
2013-09-05,1343,379,54,16,,,
2013-09-06,1344,380,53,16,,,
2013-09-07,1345,381,53,16,,,
2013-09-08,1346,381,53,16,,,
2013-09-09,1347,379,54,18,,,
2013-09-10,1348,379,54,18,,,
2013-09-11,1349,378,54,19,,,
2013-09-12,1350,378,54,19,,,
2013-09-13,1351,379,54,19,,,
2013-09-14,1352,379,54,19,,,
2013-09-15,1353,380,54,19,,,
2013-09-16,1354,378,56,19,,,
2013-09-17,1355,378,56,19,,,
2013-09-18,1356,378,56,19,,,
2013-09-19,1357,379,56,18,,,
2013-09-20,1358,379,56,18,,,
2013-09-21,1359,381,56,16,,,
2013-09-22,1360,381,56,16,,,
2013-09-23,1361,381,56,16,,,
2013-09-24,1362,381,56,16,,,
2013-09-25,1363,382,56,16,,,
2013-09-26,1364,383,56,16,,,
2013-09-27,1365,383,56,16,,,
2013-09-28,1366,383,56,16,,,
2013-09-29,1367,383,56,16,,,
2013-09-30,1368,383,56,16,,,
2013-10-01,1369,383,56,16,,,
2013-10-02,1370,384,56,16,,,
2013-10-03,1371,384,56,16,,,
2013-10-04,1372,384,56,16,,,
2013-10-05,1373,384,56,16,,,
2013-10-06,1374,383,56,16,,,
2013-10-07,1375,383,56,16,,,
2013-10-08,1376,383,56,16,,,
2013-10-09,1377,383,56,16,,,
2013-10-10,1378,383,56,16,,,
2013-10-11,1379,382,56,17,,,
2013-10-12,1380,382,56,17,,,
2013-10-13,1381,382,56,17,,,
2013-10-14,1382,382,56,17,,,
2013-10-15,1383,381,58,17,,,
2013-10-16,1384,381,56,19,,,
2013-10-17,1385,381,56,19,,,
2013-10-18,1386,381,56,19,,,
2013-10-19,1387,381,56,19,,,
2013-10-20,1388,381,56,19,,,
2013-10-21,1389,381,56,19,,,
2013-10-22,1390,378,59,19,,,
2013-10-23,1391,375,62,19,,,
2013-10-24,1392,376,62,19,,,
2013-10-25,1393,375,62,19,,,
2013-10-26,1394,375,62,19,,,
2013-10-27,1395,375,62,19,,,
2013-10-28,1396,375,62,19,,,
2013-10-29,1397,375,62,20,,,
2013-10-30,1398,375,62,20,,,
2013-10-31,1399,375,62,20,,,
2013-11-01,1400,375,62,20,,,
2013-11-02,1401,375,62,20,,,
2013-11-03,1402,375,62,20,,,
2013-11-04,1403,375,62,20,,,
2013-11-05,1404,377,60,20,,,
2013-11-06,1405,377,60,21,,,
2013-11-07,1406,377,60,21,,,
2013-11-08,1407,377,60,21,,,
2013-11-09,1408,377,60,21,,,
2013-11-10,1409,377,60,21,,,
2013-11-11,1410,378,60,21,,,
2013-11-12,1411,379,60,21,,,
2013-11-13,1412,379,60,21,,,
2013-11-14,1413,379,60,21,,,
2013-11-15,1414,379,60,21,,,
2013-11-16,1415,379,60,21,,,
2013-11-17,1416,379,60,21,,,
2013-11-18,1417,379,60,21,,,
2013-11-19,1418,379,60,21,,,
2013-11-20,1419,379,60,21,,,
2013-11-21,1420,381,60,19,,,
2013-11-22,1421,382,60,19,,,
2013-11-23,1422,382,60,19,,,
2013-11-24,1423,382,60,19,,,
2013-11-25,1424,382,60,19,,,
2013-11-26,1425,382,60,19,,,
2013-11-27,1426,384,60,19,,,
2013-11-28,1427,384,60,19,,,
2013-11-29,1428,384,60,19,,,
2013-11-30,1429,384,60,19,,,
2013-12-01,1430,384,60,19,,,
2013-12-02,1431,384,60,19,,,
2013-12-03,1432,384,60,19,,,
2013-12-04,1433,384,60,19,,,
2013-12-05,1434,384,60,19,,,
2013-12-06,1435,381,62,21,,,
2013-12-07,1436,381,62,21,,,
2013-12-08,1437,380,64,21,,,
2013-12-09,1438,381,64,21,,,
2013-12-10,1439,381,64,21,,,
2013-12-11,1440,381,64,21,,,
2013-12-12,1441,381,64,21,,,
2013-12-13,1442,381,64,21,,,
2013-12-14,1443,381,64,21,,,
2013-12-15,1444,382,64,21,,,
2013-12-16,1445,383,64,21,,,
2013-12-17,1446,383,64,21,,,
2013-12-18,1447,384,64,20,,,
2013-12-19,1448,384,64,20,,,
2013-12-20,1449,385,64,20,,,
2013-12-21,1450,385,64,20,,,
2013-12-22,1451,385,64,20,,,
2013-12-23,1452,385,64,20,,,
2013-12-24,1453,385,64,20,,,
2013-12-25,1454,385,64,20,,,
2013-12-26,1455,384,64,20,,,
2013-12-27,1456,384,64,20,,,
2013-12-28,1457,384,64,20,,,
2013-12-29,1458,385,64,20,,,
2013-12-30,1459,387,64,20,,,
2013-12-31,1460,387,64,20,,,
2014-01-01,1461,387,64,20,,,
2014-01-02,1462,387,64,20,,,
2014-01-03,1463,388,62,20,,,
2014-01-04,1464,388,62,20,,,
2014-01-05,1465,389,62,20,,,
2014-01-06,1466,390,62,20,,,
2014-01-07,1467,390,62,20,,,
2014-01-08,1468,391,62,20,,,
2014-01-09,1469,390,62,20,,,
2014-01-10,1470,390,62,20,,,
2014-01-11,1471,390,62,20,,,
2014-01-12,1472,390,62,20,,,
2014-01-13,1473,392,62,20,,,
2014-01-14,1474,392,62,20,,,
2014-01-15,1475,393,62,20,,,
2014-01-16,1476,393,62,20,,,
2014-01-17,1477,394,62,20,,,
2014-01-18,1478,394,62,20,,,
2014-01-19,1479,394,62,20,,,
2014-01-20,1480,395,61,20,,,
2014-01-21,1481,395,61,20,,,
2014-01-22,1482,395,61,19,,,
2014-01-23,1483,395,61,19,,,
2014-01-24,1484,395,61,19,,,
2014-01-25,1485,395,61,19,,,
2014-01-26,1486,395,61,19,,,
2014-01-27,1487,395,61,19,,,
2014-01-28,1488,395,61,19,,,
2014-01-29,1489,395,61,19,,,
2014-01-30,1490,395,61,19,,,
2014-01-31,1491,395,61,19,,,
2014-02-01,1492,395,61,19,,,
2014-02-02,1493,397,61,18,,,
2014-02-03,1494,397,61,18,,,
2014-02-04,1495,395,63,18,,,
2014-02-05,1496,395,63,18,,,
2014-02-06,1497,395,63,18,,,
2014-02-07,1498,395,63,18,,,
2014-02-08,1499,395,63,18,,,
2014-02-09,1500,395,63,18,,,
2014-02-10,1501,395,63,18,,,
2014-02-11,1502,396,63,18,,,
2014-02-12,1503,396,63,18,,,
2014-02-13,1504,396,63,18,,,
2014-02-14,1505,396,63,18,,,
2014-02-15,1506,396,63,18,,,
2014-02-16,1507,396,63,18,,,
2014-02-17,1508,396,63,18,,,
2014-02-18,1509,397,63,18,,,
2014-02-19,1510,397,63,18,,,
2014-02-20,1511,397,63,18,,,
2014-02-21,1512,397,63,18,,,
2014-02-22,1513,397,63,18,,,
2014-02-23,1514,397,63,18,,,
2014-02-24,1515,397,63,18,,,
2014-02-25,1516,397,63,18,,,
2014-02-26,1517,397,63,18,,,
2014-02-27,1518,397,63,18,,,
2014-02-28,1519,397,63,18,,,
2014-03-01,1520,397,63,18,,,
2014-03-02,1521,399,61,18,,,
2014-03-03,1522,398,63,18,,,
2014-03-04,1523,398,63,18,,,
2014-03-05,1524,398,63,18,,,
2014-03-06,1525,398,63,18,,,
2014-03-07,1526,398,63,18,,,
2014-03-08,1527,398,63,18,,,
2014-03-09,1528,398,63,18,,,
2014-03-10,1529,398,63,18,,,
2014-03-11,1530,398,63,18,,,
2014-03-12,1531,398,63,18,,,
2014-03-13,1532,398,63,18,,,
2014-03-14,1533,398,63,18,,,
2014-03-15,1534,398,63,18,,,
2014-03-16,1535,399,63,17,,,
2014-03-17,1536,398,65,17,,,
2014-03-18,1537,399,65,17,,,
2014-03-19,1538,399,65,17,,,
2014-03-20,1539,400,65,17,,,
2014-03-21,1540,400,65,17,,,
2014-03-22,1541,400,65,17,,,
2014-03-23,1542,400,65,17,,,
2014-03-24,1543,400,65,17,,,
2014-03-25,1544,401,65,17,,,
2014-03-26,1545,401,65,17,,,
2014-03-27,1546,401,65,17,,,
2014-03-28,1547,401,65,17,,,
2014-03-29,1548,401,65,17,,,
2014-03-30,1549,401,65,17,,,
2014-03-31,1550,404,65,17,,,
2014-04-01,1551,404,65,17,,,
2014-04-02,1552,405,65,17,,,
2014-04-03,1553,405,65,17,,,
2014-04-04,1554,405,65,17,,,
2014-04-05,1555,405,65,17,,,
2014-04-06,1556,405,65,17,,,
2014-04-07,1557,405,65,17,,,
2014-04-08,1558,406,65,17,,,
2014-04-09,1559,406,65,17,,,
2014-04-10,1560,407,65,17,,,
2014-04-11,1561,408,65,17,,,
2014-04-12,1562,409,65,17,,,
2014-04-13,1563,410,65,17,,,
2014-04-14,1564,410,65,17,,,
2014-04-15,1565,410,66,17,,,
2014-04-16,1566,411,68,14,,,
2014-04-17,1567,411,68,14,,,
2014-04-18,1568,409,70,14,,,
2014-04-19,1569,409,70,14,,,
2014-04-20,1570,409,70,14,,,
2014-04-21,1571,409,70,14,,,
2014-04-22,1572,409,70,14,,,
2014-04-23,1573,410,70,14,,,
2014-04-24,1574,411,70,14,,,
2014-04-25,1575,411,70,14,,,
2014-04-26,1576,411,70,14,,,
2014-04-27,1577,411,70,14,,,
2014-04-28,1578,411,70,14,,,
2014-04-29,1579,411,70,14,,,
2014-04-30,1580,411,70,14,,,
2014-05-01,1581,411,70,14,,,
2014-05-02,1582,413,68,14,,,
2014-05-03,1583,413,68,14,,,
2014-05-04,1584,413,68,14,,,
2014-05-05,1585,413,68,14,,,
2014-05-06,1586,413,68,14,,,
2014-05-07,1587,413,68,14,,,
2014-05-08,1588,413,68,14,,,
2014-05-09,1589,410,70,14,,,
2014-05-10,1590,410,70,14,,,
2014-05-11,1591,410,70,14,,,
2014-05-12,1592,410,70,14,,,
2014-05-13,1593,410,70,14,,,
2014-05-14,1594,410,70,14,,,
2014-05-15,1595,410,70,14,,,
2014-05-16,1596,410,70,14,,,
2014-05-17,1597,410,70,14,,,
2014-05-18,1598,410,70,14,,,
2014-05-19,1599,410,70,14,,,
2014-05-20,1600,410,70,14,,,
2014-05-21,1601,410,70,14,,,
2014-05-22,1602,411,69,14,,,
2014-05-23,1603,411,69,14,,,
2014-05-24,1604,411,69,14,,,
2014-05-25,1605,411,69,14,,,
2014-05-26,1606,411,69,14,,,
2014-05-27,1607,411,69,14,,,
2014-05-28,1608,411,69,14,,,
2014-05-29,1609,412,69,14,,,
2014-05-30,1610,415,69,14,,,
2014-05-31,1611,415,69,14,,,
2014-06-01,1612,415,69,14,,,
2014-06-02,1613,415,69,14,,,
2014-06-03,1614,415,69,14,,,
2014-06-04,1615,416,69,13,,,
2014-06-05,1616,416,69,13,,,
2014-06-06,1617,416,69,13,,,
2014-06-07,1618,416,69,13,,,
2014-06-08,1619,416,69,13,,,
2014-06-09,1620,416,69,13,,,
2014-06-10,1621,416,69,13,,,
2014-06-11,1622,417,68,13,,,
2014-06-12,1623,418,68,13,,,
2014-06-13,1624,418,68,13,,,
2014-06-14,1625,418,68,13,,,
2014-06-15,1626,418,68,13,,,
2014-06-16,1627,418,68,13,,,
2014-06-17,1628,418,68,13,,,
2014-06-18,1629,418,68,13,,,
2014-06-19,1630,418,68,13,,,
2014-06-20,1631,418,68,13,,,
2014-06-21,1632,418,68,13,,,
2014-06-22,1633,418,68,13,,,
2014-06-23,1634,418,68,13,,,
2014-06-24,1635,419,68,13,,,
2014-06-25,1636,419,68,13,,,
2014-06-26,1637,419,68,13,,,
2014-06-27,1638,419,68,13,,,
2014-06-28,1639,419,68,13,,,
