,day_counter,0,1,2,3,4,5,6
2016-10-22,2486,77,22,22,,,,
2016-10-23,2487,77,22,22,,,,
2016-10-24,2488,77,22,22,,,,
2016-10-25,2489,77,21,22,,,,
2016-10-26,2490,76,20,21,,,,
2016-10-27,2491,76,20,21,,,,
2016-10-28,2492,76,20,21,,,,
2016-10-29,2493,77,20,20,,,,
2016-10-30,2494,77,20,20,,,,
2016-10-31,2495,77,20,20,,,,
2016-11-01,2496,77,20,20,,,,
2016-11-02,2497,80,18,20,,,,
2016-11-03,2498,80,18,20,,,,
2016-11-04,2499,81,18,20,,,,
2016-11-05,2500,81,18,20,,,,
2016-11-06,2501,81,18,20,,,,
2016-11-07,2502,81,18,20,,,,
2016-11-08,2503,81,18,20,,,,
2016-11-09,2504,81,18,20,,,,
2016-11-10,2505,81,18,20,,,,
2016-11-11,2506,81,18,20,,,,
2016-11-12,2507,81,18,20,,,,
2016-11-13,2508,81,18,20,,,,
2016-11-14,2509,81,18,20,,,,
2016-11-15,2510,80,18,20,,,,
2016-11-16,2511,79,20,20,,,,
2016-11-17,2512,80,20,20,,,,
2016-11-18,2513,81,29,10,,,,
2016-11-19,2514,81,29,10,,,,
2016-11-20,2515,80,29,10,,,,
2016-11-21,2516,82,28,14,,,,
2016-11-22,2517,82,28,14,,,,
2016-11-23,2518,82,28,14,,,,
2016-11-24,2519,83,28,14,,,,
2016-11-25,2520,83,28,14,,,,
2016-11-26,2521,83,28,14,,,,
2016-11-27,2522,83,28,14,,,,
2016-11-28,2523,82,28,14,,,,
2016-11-29,2524,82,28,14,,,,
2016-11-30,2525,83,25,14,,,,
2016-12-01,2526,83,25,14,,,,
2016-12-02,2527,84,25,14,,,,
2016-12-03,2528,85,25,14,,,,
2016-12-04,2529,85,25,14,,,,
2016-12-05,2530,85,25,14,,,,
2016-12-06,2531,84,25,14,,,,
2016-12-07,2532,84,25,14,,,,
2016-12-08,2533,84,25,14,,,,
2016-12-09,2534,84,25,14,,,,
2016-12-10,2535,84,25,14,,,,
2016-12-11,2536,84,25,14,,,,
2016-12-12,2537,84,25,14,,,,
2016-12-13,2538,84,25,14,,,,
2016-12-14,2539,84,25,14,,,,
2016-12-15,2540,84,25,14,,,,
2016-12-16,2541,82,25,14,,,,
2016-12-17,2542,82,25,14,,,,
2016-12-18,2543,82,25,14,,,,
2016-12-19,2544,82,25,14,,,,
2016-12-20,2545,82,25,13,,,,
2016-12-21,2546,80,27,13,,,,
2016-12-22,2547,81,27,13,,,,
2016-12-23,2548,82,27,13,,,,
2016-12-24,2549,82,27,13,,,,
2016-12-25,2550,82,27,13,,,,
2016-12-26,2551,84,27,13,,,,
2016-12-27,2552,84,27,13,,,,
2016-12-28,2553,84,27,13,,,,
2016-12-29,2554,83,27,13,,,,
2016-12-30,2555,83,27,13,,,,
2016-12-31,2556,83,27,13,,,,
2017-01-01,2557,83,27,13,,,,
2017-01-02,2558,83,27,13,,,,
2017-01-03,2559,81,27,13,,,,
2017-01-04,2560,81,27,13,,,,
2017-01-05,2561,81,27,13,,,,
2017-01-06,2562,84,27,13,,,,
2017-01-07,2563,84,27,13,,,,
2017-01-08,2564,84,27,13,,,,
2017-01-09,2565,84,27,13,,,,
2017-01-10,2566,88,27,13,,,,
2017-01-11,2567,88,27,13,,,,
2017-01-12,2568,90,27,13,,,,
2017-01-13,2569,90,27,13,,,,
2017-01-14,2570,90,27,13,,,,
2017-01-15,2571,89,27,12,,,,
2017-01-16,2572,89,27,12,,,,
2017-01-17,2573,89,27,12,,,,
2017-01-18,2574,90,29,8,,,,
2017-01-19,2575,91,29,8,,,,
2017-01-20,2576,92,27,8,,,,
2017-01-21,2577,91,27,8,,,,
2017-01-22,2578,91,27,8,,,,
2017-01-23,2579,89,27,8,,,,
2017-01-24,2580,89,28,8,,,,
2017-01-25,2581,90,29,8,,,,
2017-01-26,2582,92,29,8,,,,
2017-01-27,2583,92,29,8,,,,
2017-01-28,2584,93,30,8,,,,
2017-01-29,2585,93,30,8,,,,
2017-01-30,2586,93,30,8,,,,
2017-01-31,2587,92,30,7,,,,
2017-02-01,2588,92,30,7,,,,
2017-02-02,2589,92,30,7,,,,
2017-02-03,2590,92,30,7,,,,
2017-02-04,2591,92,30,7,,,,
2017-02-05,2592,93,28,7,,,,
2017-02-06,2593,93,28,7,,,,
2017-02-07,2594,94,28,7,,,,
2017-02-08,2595,93,28,7,,,,
2017-02-09,2596,94,28,7,,,,
2017-02-10,2597,95,28,7,,,,
2017-02-11,2598,95,28,7,,,,
2017-02-12,2599,95,28,7,,,,
2017-02-13,2600,95,28,6,,,,
2017-02-14,2601,95,27,6,,,,
2017-02-15,2602,95,27,6,,,,
2017-02-16,2603,95,27,6,,,,
2017-02-17,2604,95,27,6,,,,
2017-02-18,2605,97,27,6,,,,
2017-02-19,2606,97,27,6,,,,
2017-02-20,2607,97,27,6,,,,
2017-02-21,2608,96,27,10,,,,
2017-02-22,2609,94,29,10,,,,
2017-02-23,2610,94,29,10,,,,
2017-02-24,2611,96,28,10,,,,
2017-02-25,2612,96,28,10,,,,
2017-02-26,2613,95,28,10,,,,
2017-02-27,2614,96,28,10,,,,
2017-02-28,2615,94,28,11,,,,
2017-03-01,2616,94,28,11,,,,
2017-03-02,2617,94,28,14,,,,
2017-03-03,2618,94,28,14,,,,
2017-03-04,2619,94,28,14,,,,
2017-03-05,2620,94,26,14,,,,
2017-03-06,2621,95,26,14,,,,
2017-03-07,2622,95,26,14,,,,
2017-03-08,2623,99,23,14,,,,
2017-03-09,2624,98,24,15,,,,
2017-03-10,2625,100,24,18,,,,
2017-03-11,2626,100,24,18,,,,
2017-03-12,2627,100,24,18,,,,
2017-03-13,2628,104,22,18,,,,
2017-03-14,2629,103,22,18,,,,
2017-03-15,2630,104,21,18,,,,
2017-03-16,2631,103,21,18,,,,
2017-03-17,2632,103,21,18,,,,
2017-03-18,2633,103,21,17,,,,
2017-03-19,2634,102,21,17,,,,
2017-03-20,2635,102,21,17,,,,
2017-03-21,2636,102,21,17,,,,
2017-03-22,2637,104,21,17,,,,
2017-03-23,2638,104,21,17,,,,
2017-03-24,2639,104,21,17,,,,
2017-03-25,2640,104,20,17,,,,
2017-03-26,2641,105,20,17,,,,
2017-03-27,2642,105,20,17,,,,
2017-03-28,2643,105,20,17,,,,
2017-03-29,2644,104,20,17,,,,
2017-03-30,2645,106,20,17,,,,
2017-03-31,2646,105,20,17,,,,
2017-04-01,2647,105,20,17,,,,
2017-04-02,2648,105,20,17,,,,
2017-04-03,2649,105,20,17,,,,
2017-04-04,2650,105,18,17,,,,
2017-04-05,2651,103,21,17,,,,
2017-04-06,2652,103,22,17,,,,
2017-04-07,2653,105,22,17,,,,
2017-04-08,2654,105,22,17,,,,
2017-04-09,2655,105,21,16,,,,
2017-04-10,2656,104,21,16,,,,
2017-04-11,2657,104,21,16,,,,
2017-04-12,2658,104,21,16,,,,
2017-04-13,2659,104,21,16,,,,
2017-04-14,2660,104,19,16,,,,
2017-04-15,2661,104,19,16,,,,
2017-04-16,2662,104,19,16,,,,
2017-04-17,2663,103,19,16,,,,
2017-04-18,2664,104,19,16,,,,
2017-04-19,2665,103,21,16,,,,
2017-04-20,2666,102,19,19,,,,
2017-04-21,2667,102,19,19,,,,
2017-04-22,2668,102,19,19,,,,
2017-04-23,2669,102,19,19,,,,
2017-04-24,2670,103,18,19,,,,
2017-04-25,2671,104,16,19,,,,
2017-04-26,2672,104,16,19,,,,
2017-04-27,2673,104,16,19,,,,
2017-04-28,2674,102,16,19,,,,
2017-04-29,2675,102,16,19,,,,
2017-04-30,2676,102,16,19,,,,
2017-05-01,2677,101,16,19,,,,
2017-05-02,2678,102,16,19,,,,
2017-05-03,2679,102,16,19,,,,
2017-05-04,2680,103,16,19,,,,
2017-05-05,2681,103,16,18,,,,
2017-05-06,2682,103,16,18,,,,
2017-05-07,2683,103,16,18,,,,
2017-05-08,2684,104,16,18,,,,
2017-05-09,2685,103,16,18,,,,
2017-05-10,2686,103,16,18,,,,
2017-05-11,2687,99,19,18,,,,
2017-05-12,2688,99,19,18,,,,
2017-05-13,2689,99,19,18,,,,
2017-05-14,2690,99,19,18,,,,
2017-05-15,2691,98,19,18,,,,
2017-05-16,2692,98,19,18,,,,
2017-05-17,2693,98,19,18,,,,
2017-05-18,2694,98,19,18,,,,
2017-05-19,2695,97,19,18,,,,
2017-05-20,2696,97,19,18,,,,
2017-05-21,2697,96,19,18,,,,
2017-05-22,2698,96,19,18,,,,
2017-05-23,2699,96,19,18,,,,
2017-05-24,2700,98,19,18,,,,
2017-05-25,2701,98,19,18,,,,
2017-05-26,2702,98,19,18,,,,
2017-05-27,2703,96,19,18,,,,
2017-05-28,2704,96,19,18,,,,
2017-05-29,2705,96,19,18,,,,
2017-05-30,2706,98,18,18,,,,
2017-05-31,2707,98,18,18,,,,
2017-06-01,2708,98,18,18,,,,
2017-06-02,2709,98,18,18,,,,
2017-06-03,2710,98,18,18,,,,
2017-06-04,2711,98,18,18,,,,
2017-06-05,2712,98,18,18,,,,
2017-06-06,2713,98,18,18,,,,
2017-06-07,2714,98,18,18,,,,
2017-06-08,2715,97,18,16,,,,
2017-06-09,2716,97,18,16,,,,
2017-06-10,2717,97,18,16,,,,
2017-06-11,2718,97,18,16,,,,
2017-06-12,2719,97,18,16,,,,
2017-06-13,2720,99,18,16,,,,
2017-06-14,2721,99,18,16,,,,
2017-06-15,2722,99,18,16,,,,
2017-06-16,2723,99,18,16,,,,
2017-06-17,2724,99,18,16,,,,
2017-06-18,2725,99,18,16,,,,
2017-06-19,2726,99,18,16,,,,
2017-06-20,2727,98,13,20,,,,
2017-06-21,2728,98,13,20,,,,
2017-06-22,2729,97,13,20,,,,
2017-06-23,2730,97,13,20,,,,
2017-06-24,2731,97,13,20,,,,
2017-06-25,2732,97,13,20,,,,
2017-06-26,2733,97,13,20,,,,
2017-06-27,2734,97,13,20,,,,
2017-06-28,2735,97,13,20,,,,
2017-06-29,2736,97,13,20,,,,
2017-06-30,2737,94,13,20,,,,
2017-07-01,2738,94,13,20,,,,
2017-07-02,2739,94,13,20,,,,
2017-07-03,2740,95,15,17,,,,
2017-07-04,2741,95,15,17,,,,
2017-07-05,2742,95,15,17,,,,
2017-07-06,2743,95,15,17,,,,
2017-07-07,2744,95,15,17,,,,
2017-07-08,2745,95,15,17,,,,
2017-07-09,2746,93,15,17,,,,
2017-07-10,2747,94,15,17,,,,
2017-07-11,2748,94,15,17,,,,
2017-07-12,2749,94,13,17,,,,
2017-07-13,2750,94,13,17,,,,
2017-07-14,2751,94,13,17,,,,
2017-07-15,2752,94,13,17,,,,
2017-07-16,2753,94,13,17,,,,
2017-07-17,2754,94,13,17,,,,
2017-07-18,2755,90,15,17,,,,
2017-07-19,2756,90,15,17,,,,
2017-07-20,2757,92,15,14,,,,
2017-07-21,2758,92,15,14,,,,
2017-07-22,2759,92,15,14,,,,
2017-07-23,2760,92,15,14,,,,
2017-07-24,2761,92,15,14,,,,
2017-07-25,2762,93,15,14,,,,
2017-07-26,2763,93,15,14,,,,
2017-07-27,2764,93,15,13,,,,
2017-07-28,2765,93,15,13,,,,
2017-07-29,2766,93,15,13,,,,
2017-07-30,2767,93,15,13,,,,
2017-07-31,2768,93,15,13,,,,
2017-08-01,2769,93,15,13,,,,
2017-08-02,2770,93,15,13,,,,
2017-08-03,2771,92,16,13,,,,
2017-08-04,2772,93,17,13,,,,
2017-08-05,2773,93,17,13,,,,
2017-08-06,2774,93,17,13,,,,
2017-08-07,2775,93,17,13,,,,
2017-08-08,2776,93,17,13,,,,
2017-08-09,2777,93,17,13,,,,
2017-08-10,2778,93,17,13,,,,
2017-08-11,2779,93,17,12,,,,
2017-08-12,2780,93,17,12,,,,
2017-08-13,2781,92,17,12,,,,
2017-08-14,2782,91,17,12,,,,
2017-08-15,2783,91,17,12,,,,
2017-08-16,2784,91,17,12,,,,
2017-08-17,2785,91,17,12,,,,
2017-08-18,2786,91,17,12,,,,
2017-08-19,2787,91,17,12,,,,
2017-08-20,2788,91,20,8,,,,
2017-08-21,2789,91,20,8,,,,
2017-08-22,2790,89,20,8,,,,
2017-08-23,2791,89,20,8,,,,
2017-08-24,2792,90,20,8,,,,
2017-08-25,2793,91,18,8,,,,
2017-08-26,2794,91,18,8,,,,
2017-08-27,2795,91,18,8,,,,
2017-08-28,2796,91,18,8,,,,
2017-08-29,2797,89,18,8,,,,
2017-08-30,2798,89,17,9,,,,
2017-08-31,2799,89,17,9,,,,
2017-09-01,2800,89,17,9,,,,
2017-09-02,2801,89,17,9,,,,
2017-09-03,2802,89,17,9,,,,
2017-09-04,2803,89,17,9,,,,
2017-09-05,2804,87,21,9,,,,
2017-09-06,2805,87,21,9,,,,
2017-09-07,2806,87,21,9,,,,
2017-09-08,2807,88,21,9,,,,
2017-09-09,2808,88,21,9,,,,
2017-09-10,2809,88,21,9,,,,
2017-09-11,2810,88,21,9,,,,
2017-09-12,2811,88,21,9,,,,
2017-09-13,2812,88,21,9,,,,
2017-09-14,2813,86,21,9,,,,
2017-09-15,2814,84,22,9,,,,
2017-09-16,2815,84,22,9,,,,
2017-09-17,2816,84,22,9,,,,
2017-09-18,2817,85,22,9,,,,
2017-09-19,2818,86,20,9,,,,
2017-09-20,2819,86,20,9,,,,
2017-09-21,2820,86,20,9,,,,
2017-09-22,2821,85,22,9,,,,
2017-09-23,2822,86,21,8,,,,
2017-09-24,2823,86,21,8,,,,
2017-09-25,2824,85,21,8,,,,
2017-09-26,2825,86,22,8,,,,
2017-09-27,2826,85,23,8,,,,
2017-09-28,2827,84,23,8,,,,
2017-09-29,2828,85,23,8,,,,
2017-09-30,2829,85,23,8,,,,
2017-10-01,2830,85,23,8,,,,
2017-10-02,2831,86,23,7,,,,
2017-10-03,2832,86,23,7,,,,
2017-10-04,2833,86,23,7,,,,
2017-10-05,2834,87,22,7,,,,
2017-10-06,2835,88,22,7,,,,
2017-10-07,2836,88,22,7,,,,
2017-10-08,2837,88,22,7,,,,
2017-10-09,2838,88,22,7,,,,
2017-10-10,2839,88,22,7,,,,
2017-10-11,2840,88,22,7,,,,
2017-10-12,2841,88,22,7,,,,
2017-10-13,2842,88,23,7,,,,
2017-10-14,2843,88,23,7,,,,
2017-10-15,2844,88,23,7,,,,
2017-10-16,2845,88,23,7,,,,
2017-10-17,2846,88,23,7,,,,
2017-10-18,2847,90,23,7,,,,
2017-10-19,2848,91,23,7,,,,
2017-10-20,2849,91,23,7,,,,
2017-10-21,2850,91,23,7,,,,
2017-10-22,2851,91,23,7,,,,
2017-10-23,2852,91,23,7,,,,
2017-10-24,2853,91,23,7,,,,
2017-10-25,2854,88,22,7,,,,
2017-10-26,2855,88,22,7,,,,
2017-10-27,2856,88,22,7,,,,
2017-10-28,2857,88,22,7,,,,
2017-10-29,2858,87,22,7,,,,
2017-10-30,2859,86,22,7,,,,
2017-10-31,2860,86,23,7,,,,
2017-11-01,2861,87,23,7,,,,
2017-11-02,2862,88,23,7,,,,
2017-11-03,2863,89,23,7,,,,
2017-11-04,2864,89,23,7,,,,
2017-11-05,2865,89,23,7,,,,
2017-11-06,2866,92,23,7,,,,
2017-11-07,2867,94,23,7,,,,
2017-11-08,2868,94,23,7,,,,
2017-11-09,2869,95,22,7,,,,
2017-11-10,2870,95,22,7,,,,
2017-11-11,2871,95,22,7,,,,
2017-11-12,2872,95,22,7,,,,
2017-11-13,2873,95,22,7,,,,
2017-11-14,2874,95,22,7,,,,
2017-11-15,2875,96,20,7,,,,
2017-11-16,2876,96,20,7,,,,
2017-11-17,2877,96,20,7,,,,
2017-11-18,2878,96,20,7,,,,
2017-11-19,2879,97,18,7,,,,
2017-11-20,2880,97,18,7,,,,
2017-11-21,2881,98,17,7,,,,
2017-11-22,2882,98,17,7,,,,
2017-11-23,2883,98,17,7,,,,
2017-11-24,2884,98,17,7,,,,
2017-11-25,2885,98,17,6,,,,
2017-11-26,2886,97,17,6,,,,
2017-11-27,2887,98,17,6,,,,
2017-11-28,2888,97,17,6,,,,
2017-11-29,2889,96,19,6,,,,
2017-11-30,2890,97,19,5,,,,
2017-12-01,2891,97,19,5,,,,
2017-12-02,2892,97,19,5,,,,
2017-12-03,2893,97,19,5,,,,
2017-12-04,2894,95,20,5,,,,
2017-12-05,2895,95,20,5,,,,
2017-12-06,2896,95,20,5,,,,
2017-12-07,2897,95,20,5,,,,
2017-12-08,2898,95,20,5,,,,
2017-12-09,2899,95,20,5,,,,
2017-12-10,2900,95,19,5,,,,
2017-12-11,2901,96,17,5,,,,
2017-12-12,2902,98,15,5,,,,
2017-12-13,2903,98,15,5,,,,
2017-12-14,2904,98,15,5,,,,
2017-12-15,2905,98,15,5,,,,
2017-12-16,2906,97,15,5,,,,
2017-12-17,2907,97,15,5,,,,
2017-12-18,2908,97,15,5,,,,
2017-12-19,2909,96,13,5,,,,
2017-12-20,2910,96,13,5,,,,
2017-12-21,2911,95,13,5,,,,
2017-12-22,2912,95,13,5,,,,
2017-12-23,2913,94,13,5,,,,
2017-12-24,2914,94,13,5,,,,
2017-12-25,2915,94,13,5,,,,
2017-12-26,2916,95,13,5,,,,
2017-12-27,2917,94,13,5,,,,
2017-12-28,2918,94,13,5,,,,
2017-12-29,2919,93,13,5,,,,
2017-12-30,2920,93,13,5,,,,
2017-12-31,2921,93,13,5,,,,
2018-01-01,2922,92,13,5,,,,
2018-01-02,2923,92,13,5,,,,
2018-01-03,2924,92,13,5,,,,
2018-01-04,2925,92,13,5,,,,
2018-01-05,2926,92,13,5,,,,
2018-01-06,2927,92,13,5,,,,
2018-01-07,2928,92,11,5,,,,
2018-01-08,2929,90,13,5,,,,
2018-01-09,2930,90,13,5,,,,
2018-01-10,2931,89,13,5,,,,
2018-01-11,2932,86,13,5,,,,
2018-01-12,2933,86,13,5,,,,
2018-01-13,2934,86,13,5,,,,
2018-01-14,2935,86,13,5,,,,
2018-01-15,2936,86,13,5,,,,
2018-01-16,2937,86,13,5,,,,
2018-01-17,2938,86,13,5,,,,
2018-01-18,2939,86,13,5,,,,
2018-01-19,2940,86,13,5,,,,
2018-01-20,2941,85,13,5,,,,
2018-01-21,2942,85,13,5,,,,
2018-01-22,2943,84,13,5,,,,
2018-01-23,2944,85,13,5,,,,
2018-01-24,2945,85,13,5,,,,
2018-01-25,2946,85,13,5,,,,
2018-01-26,2947,85,13,5,,,,
2018-01-27,2948,86,11,5,,,,
2018-01-28,2949,86,11,5,,,,
2018-01-29,2950,86,11,5,,,,
2018-01-30,2951,87,11,5,,,,
2018-01-31,2952,86,13,5,,,,
2018-02-01,2953,86,13,5,,,,
2018-02-02,2954,88,13,5,,,,
2018-02-03,2955,89,13,5,,,,
2018-02-04,2956,89,13,5,,,,
2018-02-05,2957,88,13,5,,,,
2018-02-06,2958,87,13,5,,,,
2018-02-07,2959,87,13,5,,,,
2018-02-08,2960,85,11,5,,,,
2018-02-09,2961,85,11,5,,,,
2018-02-10,2962,85,11,5,,,,
2018-02-11,2963,85,11,5,,,,
2018-02-12,2964,85,11,5,,,,
2018-02-13,2965,86,11,5,,,,
2018-02-14,2966,86,11,5,,,,
2018-02-15,2967,86,11,5,,,,
2018-02-16,2968,86,11,5,,,,
2018-02-17,2969,87,11,5,,,,
2018-02-18,2970,88,11,5,,,,
2018-02-19,2971,88,11,5,,,,
2018-02-20,2972,88,11,5,,,,
2018-02-21,2973,87,11,5,,,,
2018-02-22,2974,87,11,4,,,,
2018-02-23,2975,85,12,4,,,,
2018-02-24,2976,85,12,4,,,,
2018-02-25,2977,85,12,4,,,,
2018-02-26,2978,84,12,4,,,,
2018-02-27,2979,84,12,4,,,,
2018-02-28,2980,83,14,4,,,,
2018-03-01,2981,84,18,4,,,,
2018-03-02,2982,84,18,4,,,,
2018-03-03,2983,84,18,4,,,,
2018-03-04,2984,84,18,4,,,,
2018-03-05,2985,84,18,4,,,,
2018-03-06,2986,84,18,4,,,,
2018-03-07,2987,79,16,8,,,,
2018-03-08,2988,80,16,8,,,,
2018-03-09,2989,80,16,8,,,,
2018-03-10,2990,80,16,8,,,,
2018-03-11,2991,79,18,8,,,,
2018-03-12,2992,79,18,8,,,,
2018-03-13,2993,80,17,8,,,,
2018-03-14,2994,80,17,8,,,,
2018-03-15,2995,80,17,8,,,,
2018-03-16,2996,79,17,7,,,,
2018-03-17,2997,79,17,7,,,,
2018-03-18,2998,79,17,7,,,,
2018-03-19,2999,79,17,7,,,,
2018-03-20,3000,79,17,7,,,,
2018-03-21,3001,81,16,7,,,,
2018-03-22,3002,81,16,7,,,,
2018-03-23,3003,80,16,7,,,,
2018-03-24,3004,79,16,7,,,,
2018-03-25,3005,79,16,7,,,,
2018-03-26,3006,79,16,7,,,,
2018-03-27,3007,79,16,7,,,,
2018-03-28,3008,79,16,7,,,,
2018-03-29,3009,79,15,7,,,,
2018-03-30,3010,80,15,7,,,,
2018-03-31,3011,80,15,7,,,,
2018-04-01,3012,80,15,7,,,,
2018-04-02,3013,77,15,7,,,,
2018-04-03,3014,80,15,7,,,,
2018-04-04,3015,80,15,7,,,,
2018-04-05,3016,80,15,7,,,,
2018-04-06,3017,80,15,7,,,,
2018-04-07,3018,80,15,7,,,,
2018-04-08,3019,80,15,7,,,,
2018-04-09,3020,81,13,7,,,,
2018-04-10,3021,82,13,7,,,,
2018-04-11,3022,82,13,7,,,,
2018-04-12,3023,81,13,7,,,,
2018-04-13,3024,81,13,7,,,,
2018-04-14,3025,81,13,7,,,,
2018-04-15,3026,81,13,7,,,,
2018-04-16,3027,80,13,7,,,,
2018-04-17,3028,80,13,7,,,,
2018-04-18,3029,80,13,7,,,,
2018-04-19,3030,80,13,7,,,,
2018-04-20,3031,80,13,7,,,,
2018-04-21,3032,80,13,7,,,,
2018-04-22,3033,80,13,7,,,,
2018-04-23,3034,80,13,7,,,,
2018-04-24,3035,78,12,7,,,,
2018-04-25,3036,78,12,7,,,,
2018-04-26,3037,78,12,7,,,,
2018-04-27,3038,78,12,7,,,,
2018-04-28,3039,77,12,7,,,,
2018-04-29,3040,77,12,7,,,,
2018-04-30,3041,78,12,7,,,,
2018-05-01,3042,78,12,7,,,,
2018-05-02,3043,79,12,7,,,,
2018-05-03,3044,79,12,7,,,,
2018-05-04,3045,80,12,7,,,,
2018-05-05,3046,80,12,7,,,,
2018-05-06,3047,80,12,7,,,,
2018-05-07,3048,80,12,7,,,,
2018-05-08,3049,79,12,7,,,,
2018-05-09,3050,78,12,7,,,,
2018-05-10,3051,80,12,7,,,,
2018-05-11,3052,80,12,7,,,,
2018-05-12,3053,80,12,7,,,,
2018-05-13,3054,80,12,7,,,,
2018-05-14,3055,80,12,7,,,,
2018-05-15,3056,80,12,7,,,,
2018-05-16,3057,80,12,7,,,,
2018-05-17,3058,80,12,7,,,,
2018-05-18,3059,79,11,7,,,,
2018-05-19,3060,79,11,7,,,,
2018-05-20,3061,79,11,7,,,,
2018-05-21,3062,79,11,7,,,,
2018-05-22,3063,79,11,7,,,,
2018-05-23,3064,79,7,15,,,,
2018-05-24,3065,80,5,15,,,,
2018-05-25,3066,80,5,15,,,,
2018-05-26,3067,80,5,15,,,,
2018-05-27,3068,80,5,15,,,,
2018-05-28,3069,78,5,15,,,,
2018-05-29,3070,78,5,15,,,,
2018-05-30,3071,78,5,15,,,,
2018-05-31,3072,78,5,15,,,,
2018-06-01,3073,79,5,15,,,,
2018-06-02,3074,79,5,15,,,,
2018-06-03,3075,79,5,15,,,,
2018-06-04,3076,79,5,15,,,,
2018-06-05,3077,79,5,15,,,,
2018-06-06,3078,79,5,15,,,,
2018-06-07,3079,79,5,15,,,,
2018-06-08,3080,79,5,15,,,,
2018-06-09,3081,79,5,15,,,,
2018-06-10,3082,79,5,15,,,,
2018-06-11,3083,79,5,15,,,,
2018-06-12,3084,76,5,15,,,,
2018-06-13,3085,76,5,15,,,,
2018-06-14,3086,76,5,15,,,,
2018-06-15,3087,77,5,15,,,,
2018-06-16,3088,77,5,15,,,,
2018-06-17,3089,77,5,15,,,,
2018-06-18,3090,77,5,15,,,,
2018-06-19,3091,77,5,15,,,,
2018-06-20,3092,79,5,12,,,,
2018-06-21,3093,79,5,12,,,,
2018-06-22,3094,79,5,12,,,,
2018-06-23,3095,79,5,12,,,,
2018-06-24,3096,79,5,12,,,,
2018-06-25,3097,79,5,12,,,,
2018-06-26,3098,79,5,12,,,,
2018-06-27,3099,79,5,12,,,,
2018-06-28,3100,79,5,12,,,,
2018-06-29,3101,78,5,12,,,,
2018-06-30,3102,78,5,12,,,,
2018-07-01,3103,78,5,12,,,,
2018-07-02,3104,78,5,12,,,,
2018-07-03,3105,78,5,12,,,,
2018-07-04,3106,78,5,12,,,,
2018-07-05,3107,78,5,12,,,,
2018-07-06,3108,75,7,12,,,,
2018-07-07,3109,75,7,12,,,,
2018-07-08,3110,75,7,12,,,,
2018-07-09,3111,75,7,12,,,,
2018-07-10,3112,71,9,12,,,,
2018-07-11,3113,71,5,9,11,,,
2018-07-12,3114,73,5,10,11,,,
2018-07-13,3115,73,5,10,11,,,
2018-07-14,3116,73,5,10,11,,,
2018-07-15,3117,73,5,10,11,,,
2018-07-16,3118,70,7,10,11,,,
2018-07-17,3119,70,7,11,11,,,
2018-07-18,3120,70,7,4,19,,,
2018-07-19,3121,70,7,4,19,,,
2018-07-20,3122,70,7,4,22,,,
2018-07-21,3123,70,7,4,22,,,
2018-07-22,3124,70,7,4,22,,,
2018-07-23,3125,70,7,4,22,,,
2018-07-24,3126,70,7,4,22,,,
2018-07-25,3127,69,7,4,22,,,
2018-07-26,3128,69,7,4,22,,,
2018-07-27,3129,69,7,4,22,,,
2018-07-28,3130,70,7,4,22,,,
2018-07-29,3131,70,7,4,22,,,
2018-07-30,3132,71,7,4,21,,,
2018-07-31,3133,70,7,4,21,,,
2018-08-01,3134,70,7,4,22,,,
2018-08-02,3135,70,7,4,22,,,
2018-08-03,3136,70,7,3,24,,,
2018-08-04,3137,70,7,3,24,,,
2018-08-05,3138,70,7,3,24,,,
2018-08-06,3139,68,7,3,24,,,
2018-08-07,3140,69,7,3,24,,,
2018-08-08,3141,69,7,3,24,,,
2018-08-09,3142,66,7,3,24,,,
2018-08-10,3143,66,7,3,24,,,
2018-08-11,3144,66,7,3,24,,,
2018-08-12,3145,64,7,3,25,,,
2018-08-13,3146,64,7,3,24,,,
2018-08-14,3147,65,7,3,23,,,
2018-08-15,3148,63,7,3,9,17,,
2018-08-16,3149,62,7,3,9,16,,
2018-08-17,3150,61,7,3,9,19,,
2018-08-18,3151,60,7,3,9,20,,
2018-08-19,3152,60,7,3,9,20,,
2018-08-20,3153,60,7,3,9,22,,
2018-08-21,3154,60,7,3,9,,23.0,
2018-08-22,3155,60,7,3,9,,23.0,
2018-08-23,3156,60,7,3,9,,24.0,
2018-08-24,3157,60,7,3,9,,24.0,
2018-08-25,3158,60,7,3,9,,24.0,
2018-08-26,3159,59,7,3,9,,22.0,
2018-08-27,3160,61,7,3,9,,22.0,
2018-08-28,3161,61,7,3,9,,22.0,
2018-08-29,3162,62,7,3,9,,22.0,
2018-08-30,3163,61,7,3,9,,22.0,
2018-08-31,3164,60,7,3,9,,23.0,
2018-09-01,3165,60,7,3,9,,23.0,
2018-09-02,3166,60,5,3,9,,24.0,
2018-09-03,3167,60,5,3,9,,24.0,
2018-09-04,3168,59,5,3,9,,24.0,
2018-09-05,3169,60,5,3,9,,24.0,
2018-09-06,3170,60,5,3,9,,24.0,
2018-09-07,3171,59,5,3,9,,24.0,
2018-09-08,3172,59,5,3,9,,24.0,
2018-09-09,3173,59,5,3,9,,24.0,
2018-09-10,3174,58,5,3,9,,22.0,
2018-09-11,3175,60,5,3,9,,21.0,
2018-09-12,3176,60,5,3,9,,21.0,
