,day_counter,0,1,2,3,4,5,6,7
2013-11-06,1405,228,44,6,39,,,,
2013-11-07,1406,228,44,6,39,,,,
2013-11-08,1407,228,44,6,39,,,,
2013-11-09,1408,228,44,6,39,,,,
2013-11-10,1409,228,44,6,39,,,,
2013-11-11,1410,228,44,6,39,,,,
2013-11-12,1411,229,44,6,39,,,,
2013-11-13,1412,229,44,6,39,,,,
2013-11-14,1413,229,44,6,39,,,,
2013-11-15,1414,228,44,6,39,,,,
2013-11-16,1415,228,44,6,39,,,,
2013-11-17,1416,228,44,6,39,,,,
2013-11-18,1417,228,44,6,39,,,,
2013-11-19,1418,228,44,6,39,,,,
2013-11-20,1419,228,44,6,39,,,,
2013-11-21,1420,228,44,6,39,,,,
2013-11-22,1421,229,44,6,39,,,,
2013-11-23,1422,229,44,6,39,,,,
2013-11-24,1423,229,44,6,39,,,,
2013-11-25,1424,230,44,6,39,,,,
2013-11-26,1425,230,44,6,39,,,,
2013-11-27,1426,231,44,6,39,,,,
2013-11-28,1427,231,44,6,39,,,,
2013-11-29,1428,230,44,6,39,,,,
2013-11-30,1429,230,44,6,39,,,,
2013-12-01,1430,230,44,6,39,,,,
2013-12-02,1431,230,44,6,39,,,,
2013-12-03,1432,230,44,6,39,,,,
2013-12-04,1433,229,44,6,39,,,,
2013-12-05,1434,229,44,6,39,,,,
2013-12-06,1435,227,46,6,40,,,,
2013-12-07,1436,227,46,6,40,,,,
2013-12-08,1437,226,48,6,40,,,,
2013-12-09,1438,226,48,6,40,,,,
2013-12-10,1439,226,48,6,40,,,,
2013-12-11,1440,226,48,6,40,,,,
2013-12-12,1441,227,48,6,40,,,,
2013-12-13,1442,227,48,6,40,,,,
2013-12-14,1443,227,48,6,40,,,,
2013-12-15,1444,228,48,6,40,,,,
2013-12-16,1445,228,48,6,40,,,,
2013-12-17,1446,227,48,6,40,,,,
2013-12-18,1447,227,48,6,40,,,,
2013-12-19,1448,227,48,6,40,,,,
2013-12-20,1449,228,48,6,39,,,,
2013-12-21,1450,228,48,6,39,,,,
2013-12-22,1451,228,48,6,39,,,,
2013-12-23,1452,228,48,6,39,,,,
2013-12-24,1453,228,48,6,39,,,,
2013-12-25,1454,228,48,6,39,,,,
2013-12-26,1455,228,48,6,39,,,,
2013-12-27,1456,228,48,6,39,,,,
2013-12-28,1457,228,48,6,39,,,,
2013-12-29,1458,229,48,6,39,,,,
2013-12-30,1459,231,48,6,39,,,,
2013-12-31,1460,230,48,6,39,,,,
2014-01-01,1461,230,48,6,39,,,,
2014-01-02,1462,230,48,6,39,,,,
2014-01-03,1463,229,48,6,39,,,,
2014-01-04,1464,229,48,6,39,,,,
2014-01-05,1465,229,48,6,39,,,,
2014-01-06,1466,230,48,6,39,,,,
2014-01-07,1467,230,48,6,39,,,,
2014-01-08,1468,231,48,6,39,,,,
2014-01-09,1469,231,48,6,39,,,,
2014-01-10,1470,231,48,6,39,,,,
2014-01-11,1471,231,48,6,39,,,,
2014-01-12,1472,231,48,6,39,,,,
2014-01-13,1473,233,48,6,39,,,,
2014-01-14,1474,233,48,6,39,,,,
2014-01-15,1475,234,48,6,39,,,,
2014-01-16,1476,234,48,6,39,,,,
2014-01-17,1477,234,48,6,39,,,,
2014-01-18,1478,234,48,6,39,,,,
2014-01-19,1479,234,48,6,39,,,,
2014-01-20,1480,234,48,6,39,,,,
2014-01-21,1481,234,48,6,39,,,,
2014-01-22,1482,233,48,6,39,,,,
2014-01-23,1483,233,48,6,39,,,,
2014-01-24,1484,233,48,6,39,,,,
2014-01-25,1485,233,48,6,39,,,,
2014-01-26,1486,233,48,6,39,,,,
2014-01-27,1487,233,48,6,39,,,,
2014-01-28,1488,233,48,6,39,,,,
2014-01-29,1489,233,48,6,39,,,,
2014-01-30,1490,233,48,6,39,,,,
2014-01-31,1491,233,48,6,39,,,,
2014-02-01,1492,233,48,6,39,,,,
2014-02-02,1493,236,48,6,37,,,,
2014-02-03,1494,236,48,6,37,,,,
2014-02-04,1495,233,50,6,37,,,,
2014-02-05,1496,233,50,6,37,,,,
2014-02-06,1497,233,50,6,37,,,,
2014-02-07,1498,233,50,6,37,,,,
2014-02-08,1499,233,50,6,37,,,,
2014-02-09,1500,233,50,6,37,,,,
2014-02-10,1501,233,50,6,37,,,,
2014-02-11,1502,233,50,6,37,,,,
2014-02-12,1503,233,50,6,37,,,,
2014-02-13,1504,233,50,6,37,,,,
2014-02-14,1505,233,50,6,37,,,,
2014-02-15,1506,233,50,6,37,,,,
2014-02-16,1507,233,50,6,37,,,,
2014-02-17,1508,233,50,6,37,,,,
2014-02-18,1509,234,50,6,37,,,,
2014-02-19,1510,234,50,6,37,,,,
2014-02-20,1511,235,50,6,37,,,,
2014-02-21,1512,235,50,6,37,,,,
2014-02-22,1513,235,50,6,37,,,,
2014-02-23,1514,235,50,6,37,,,,
2014-02-24,1515,235,50,6,37,,,,
2014-02-25,1516,236,48,6,37,,,,
2014-02-26,1517,236,48,6,37,,,,
2014-02-27,1518,236,48,6,37,,,,
2014-02-28,1519,236,48,6,37,,,,
2014-03-01,1520,236,48,6,37,,,,
2014-03-02,1521,236,48,6,37,,,,
2014-03-03,1522,235,50,6,37,,,,
2014-03-04,1523,235,50,6,37,,,,
2014-03-05,1524,235,50,6,37,,,,
2014-03-06,1525,235,50,6,37,,,,
2014-03-07,1526,235,50,6,37,,,,
2014-03-08,1527,234,50,6,37,,,,
2014-03-09,1528,234,50,6,37,,,,
2014-03-10,1529,234,50,6,37,,,,
2014-03-11,1530,234,50,6,37,,,,
2014-03-12,1531,233,50,6,37,,,,
2014-03-13,1532,233,50,6,37,,,,
2014-03-14,1533,233,50,6,37,,,,
2014-03-15,1534,233,50,6,37,,,,
2014-03-16,1535,234,50,6,37,,,,
2014-03-17,1536,233,52,6,37,,,,
2014-03-18,1537,233,52,6,37,,,,
2014-03-19,1538,233,52,6,37,,,,
2014-03-20,1539,234,50,6,37,,,,
2014-03-21,1540,234,50,6,37,,,,
2014-03-22,1541,234,50,6,37,,,,
2014-03-23,1542,234,50,6,37,,,,
2014-03-24,1543,234,50,6,37,,,,
2014-03-25,1544,236,50,6,36,,,,
2014-03-26,1545,236,50,6,36,,,,
2014-03-27,1546,236,50,6,36,,,,
2014-03-28,1547,236,50,6,36,,,,
2014-03-29,1548,236,50,6,36,,,,
2014-03-30,1549,236,50,6,36,,,,
2014-03-31,1550,239,50,6,36,,,,
2014-04-01,1551,239,50,6,36,,,,
2014-04-02,1552,239,50,6,36,,,,
2014-04-03,1553,239,50,6,36,,,,
2014-04-04,1554,239,50,6,36,,,,
2014-04-05,1555,239,50,6,36,,,,
2014-04-06,1556,239,50,6,36,,,,
2014-04-07,1557,239,50,6,36,,,,
2014-04-08,1558,240,50,6,36,,,,
2014-04-09,1559,240,50,6,36,,,,
2014-04-10,1560,240,50,6,36,,,,
2014-04-11,1561,240,50,6,36,,,,
2014-04-12,1562,241,50,6,36,,,,
2014-04-13,1563,242,50,6,36,,,,
2014-04-14,1564,242,50,6,36,,,,
2014-04-15,1565,242,51,6,36,,,,
2014-04-16,1566,242,51,6,36,,,,
2014-04-17,1567,242,51,6,36,,,,
2014-04-18,1568,239,53,6,36,,,,
2014-04-19,1569,239,53,6,36,,,,
2014-04-20,1570,239,53,6,36,,,,
2014-04-21,1571,239,53,6,36,,,,
2014-04-22,1572,239,53,6,36,,,,
2014-04-23,1573,240,53,6,36,,,,
2014-04-24,1574,241,53,6,36,,,,
2014-04-25,1575,241,53,6,36,,,,
2014-04-26,1576,241,53,6,36,,,,
2014-04-27,1577,241,53,6,36,,,,
2014-04-28,1578,241,53,6,36,,,,
2014-04-29,1579,241,53,6,36,,,,
2014-04-30,1580,241,53,6,36,,,,
2014-05-01,1581,241,53,6,36,,,,
2014-05-02,1582,240,53,6,36,,,,
2014-05-03,1583,240,53,6,36,,,,
2014-05-04,1584,240,53,6,36,,,,
2014-05-05,1585,240,53,6,36,,,,
2014-05-06,1586,240,53,6,36,,,,
2014-05-07,1587,240,53,6,36,,,,
2014-05-08,1588,240,53,6,36,,,,
2014-05-09,1589,239,53,6,36,,,,
2014-05-10,1590,239,53,6,36,,,,
2014-05-11,1591,239,53,6,36,,,,
2014-05-12,1592,239,53,6,36,,,,
2014-05-13,1593,239,53,6,36,,,,
2014-05-14,1594,239,53,6,36,,,,
2014-05-15,1595,239,53,6,36,,,,
2014-05-16,1596,239,53,6,36,,,,
2014-05-17,1597,238,53,6,35,,,,
2014-05-18,1598,238,53,6,35,,,,
2014-05-19,1599,238,53,6,35,,,,
2014-05-20,1600,238,53,6,35,,,,
2014-05-21,1601,238,53,6,35,,,,
2014-05-22,1602,238,53,6,35,,,,
2014-05-23,1603,238,53,6,35,,,,
2014-05-24,1604,238,53,6,35,,,,
2014-05-25,1605,238,53,6,35,,,,
2014-05-26,1606,238,53,6,35,,,,
2014-05-27,1607,238,53,6,35,,,,
2014-05-28,1608,238,53,6,35,,,,
2014-05-29,1609,240,51,6,35,,,,
2014-05-30,1610,242,51,6,35,,,,
2014-05-31,1611,242,51,6,35,,,,
2014-06-01,1612,242,51,6,35,,,,
2014-06-02,1613,240,51,6,35,,,,
2014-06-03,1614,240,51,6,35,,,,
2014-06-04,1615,239,51,6,35,,,,
2014-06-05,1616,239,51,6,35,,,,
2014-06-06,1617,239,51,6,35,,,,
2014-06-07,1618,239,51,6,35,,,,
2014-06-08,1619,239,51,6,35,,,,
2014-06-09,1620,239,51,6,35,,,,
2014-06-10,1621,239,51,6,35,,,,
2014-06-11,1622,240,51,6,35,,,,
2014-06-12,1623,241,51,6,35,,,,
2014-06-13,1624,241,51,6,35,,,,
2014-06-14,1625,241,51,6,35,,,,
2014-06-15,1626,241,51,6,35,,,,
2014-06-16,1627,241,51,6,35,,,,
2014-06-17,1628,241,51,6,35,,,,
2014-06-18,1629,241,51,6,35,,,,
2014-06-19,1630,241,51,6,35,,,,
2014-06-20,1631,241,51,6,35,,,,
2014-06-21,1632,241,51,6,35,,,,
2014-06-22,1633,241,49,6,35,,,,
2014-06-23,1634,242,49,6,35,,,,
2014-06-24,1635,243,49,6,35,,,,
2014-06-25,1636,243,49,6,35,,,,
2014-06-26,1637,243,49,6,35,,,,
2014-06-27,1638,243,49,6,35,,,,
2014-06-28,1639,243,49,6,35,,,,
2014-06-29,1640,243,49,6,35,,,,
2014-06-30,1641,243,49,6,35,,,,
2014-07-01,1642,243,49,6,35,,,,
2014-07-02,1643,243,49,6,35,,,,
2014-07-03,1644,244,49,6,34,,,,
2014-07-04,1645,244,49,6,34,,,,
2014-07-05,1646,244,49,6,34,,,,
2014-07-06,1647,244,49,6,34,,,,
2014-07-07,1648,244,49,6,34,,,,
2014-07-08,1649,244,49,6,34,,,,
2014-07-09,1650,244,49,6,34,,,,
2014-07-10,1651,244,49,6,34,,,,
2014-07-11,1652,244,49,5,34,,,,
2014-07-12,1653,244,49,5,34,,,,
2014-07-13,1654,244,49,5,34,,,,
2014-07-14,1655,244,49,5,34,,,,
2014-07-15,1656,244,49,5,34,,,,
2014-07-16,1657,244,49,5,34,,,,
2014-07-17,1658,244,49,5,34,,,,
2014-07-18,1659,244,49,5,34,,,,
2014-07-19,1660,243,49,5,34,,,,
2014-07-20,1661,243,48,5,34,,,,
2014-07-21,1662,243,48,5,34,,,,
2014-07-22,1663,243,48,5,34,,,,
2014-07-23,1664,246,47,5,34,,,,
2014-07-24,1665,246,47,5,34,,,,
2014-07-25,1666,247,47,5,34,,,,
2014-07-26,1667,247,47,5,34,,,,
2014-07-27,1668,247,47,5,34,,,,
2014-07-28,1669,247,47,5,34,,,,
2014-07-29,1670,247,47,5,34,,,,
2014-07-30,1671,247,47,5,34,,,,
2014-07-31,1672,247,47,5,34,,,,
2014-08-01,1673,247,50,5,34,,,,
2014-08-02,1674,247,50,5,34,,,,
2014-08-03,1675,247,50,5,34,,,,
2014-08-04,1676,247,50,5,34,,,,
2014-08-05,1677,248,50,5,33,,,,
2014-08-06,1678,248,50,5,33,,,,
2014-08-07,1679,247,52,5,33,,,,
2014-08-08,1680,247,52,5,33,,,,
2014-08-09,1681,247,52,5,33,,,,
2014-08-10,1682,247,52,5,33,,,,
2014-08-11,1683,247,52,5,33,,,,
2014-08-12,1684,247,52,5,33,,,,
2014-08-13,1685,247,52,5,33,,,,
2014-08-14,1686,248,53,5,33,,,,
2014-08-15,1687,248,53,5,33,,,,
2014-08-16,1688,248,53,5,33,,,,
2014-08-17,1689,248,53,5,33,,,,
2014-08-18,1690,247,53,5,33,,,,
2014-08-19,1691,247,53,5,33,,,,
2014-08-20,1692,247,53,5,33,,,,
2014-08-21,1693,247,53,5,33,,,,
2014-08-22,1694,247,53,5,33,,,,
2014-08-23,1695,247,53,5,33,,,,
2014-08-24,1696,247,53,5,33,,,,
2014-08-25,1697,247,53,5,33,,,,
2014-08-26,1698,246,53,5,33,,,,
2014-08-27,1699,245,53,5,33,,,,
2014-08-28,1700,245,53,5,33,,,,
2014-08-29,1701,245,53,5,33,,,,
2014-08-30,1702,245,53,5,33,,,,
2014-08-31,1703,245,53,5,33,,,,
2014-09-01,1704,245,53,5,33,,,,
2014-09-02,1705,246,53,5,31,,,,
2014-09-03,1706,246,54,5,31,,,,
2014-09-04,1707,246,54,5,31,,,,
2014-09-05,1708,245,56,5,31,,,,
2014-09-06,1709,245,56,5,31,,,,
2014-09-07,1710,244,56,5,31,,,,
2014-09-08,1711,245,56,5,31,,,,
2014-09-09,1712,245,56,5,31,,,,
2014-09-10,1713,245,56,5,31,,,,
2014-09-11,1714,245,56,5,31,,,,
2014-09-12,1715,245,56,5,31,,,,
2014-09-13,1716,245,56,5,31,,,,
2014-09-14,1717,245,56,5,31,,,,
2014-09-15,1718,243,56,5,31,,,,
2014-09-16,1719,243,56,5,31,,,,
2014-09-17,1720,244,56,5,31,,,,
2014-09-18,1721,244,56,5,31,,,,
2014-09-19,1722,244,59,5,31,,,,
2014-09-20,1723,245,59,5,31,,,,
2014-09-21,1724,245,59,5,31,,,,
2014-09-22,1725,245,59,5,31,,,,
2014-09-23,1726,245,59,5,31,,,,
2014-09-24,1727,245,59,5,31,,,,
2014-09-25,1728,245,59,5,31,,,,
2014-09-26,1729,245,59,5,31,,,,
2014-09-27,1730,247,58,5,31,,,,
2014-09-28,1731,247,58,5,31,,,,
2014-09-29,1732,248,58,5,31,,,,
2014-09-30,1733,249,58,5,31,,,,
2014-10-01,1734,249,58,5,31,,,,
2014-10-02,1735,249,58,5,31,,,,
2014-10-03,1736,249,58,5,31,,,,
2014-10-04,1737,249,58,5,31,,,,
2014-10-05,1738,250,58,5,31,,,,
2014-10-06,1739,250,58,5,31,,,,
2014-10-07,1740,250,58,5,31,,,,
2014-10-08,1741,248,60,5,31,,,,
2014-10-09,1742,248,60,5,31,,,,
2014-10-10,1743,248,60,5,31,,,,
2014-10-11,1744,248,60,5,31,,,,
2014-10-12,1745,248,60,5,31,,,,
2014-10-13,1746,248,60,5,31,,,,
2014-10-14,1747,244,62,5,31,,,,
2014-10-15,1748,244,62,5,31,,,,
2014-10-16,1749,245,62,5,31,,,,
2014-10-17,1750,245,62,5,31,,,,
2014-10-18,1751,245,62,5,31,,,,
2014-10-19,1752,246,62,5,31,,,,
2014-10-20,1753,246,62,5,31,,,,
2014-10-21,1754,246,62,5,31,,,,
2014-10-22,1755,246,62,5,31,,,,
2014-10-23,1756,248,60,5,31,,,,
2014-10-24,1757,248,60,5,31,,,,
2014-10-25,1758,248,60,5,31,,,,
2014-10-26,1759,248,60,5,31,,,,
2014-10-27,1760,249,60,5,31,,,,
2014-10-28,1761,249,60,5,31,,,,
2014-10-29,1762,249,60,5,31,,,,
2014-10-30,1763,249,60,5,31,,,,
2014-10-31,1764,248,61,5,31,,,,
2014-11-01,1765,248,61,5,31,,,,
2014-11-02,1766,248,61,5,31,,,,
2014-11-03,1767,248,60,5,31,,,,
2014-11-04,1768,249,60,5,31,,,,
2014-11-05,1769,249,60,5,31,,,,
2014-11-06,1770,249,60,5,31,,,,
2014-11-07,1771,249,60,5,31,,,,
2014-11-08,1772,249,60,5,31,,,,
2014-11-09,1773,249,60,5,31,,,,
2014-11-10,1774,250,60,5,31,,,,
2014-11-11,1775,251,60,5,31,,,,
2014-11-12,1776,249,62,5,31,,,,
2014-11-13,1777,249,63,5,31,,,,
2014-11-14,1778,249,63,5,31,,,,
2014-11-15,1779,251,61,5,31,,,,
2014-11-16,1780,251,61,5,31,,,,
2014-11-17,1781,251,61,5,31,,,,
2014-11-18,1782,253,61,5,31,,,,
2014-11-19,1783,253,61,5,31,,,,
2014-11-20,1784,253,61,5,31,,,,
2014-11-21,1785,254,61,5,30,,,,
2014-11-22,1786,254,61,5,30,,,,
2014-11-23,1787,254,61,5,30,,,,
2014-11-24,1788,253,61,5,30,,,,
2014-11-25,1789,253,61,5,30,,,,
2014-11-26,1790,253,61,5,30,,,,
2014-11-27,1791,254,61,5,30,,,,
2014-11-28,1792,255,61,5,30,,,,
2014-11-29,1793,255,61,5,30,,,,
2014-11-30,1794,256,61,5,30,,,,
2014-12-01,1795,256,61,5,30,,,,
2014-12-02,1796,256,61,5,30,,,,
2014-12-03,1797,256,61,5,30,,,,
2014-12-04,1798,255,61,5,30,,,,
2014-12-05,1799,254,61,5,30,,,,
2014-12-06,1800,254,61,5,30,,,,
2014-12-07,1801,254,61,5,30,,,,
2014-12-08,1802,255,60,5,30,,,,
2014-12-09,1803,254,60,5,30,,,,
2014-12-10,1804,254,60,5,30,,,,
2014-12-11,1805,254,60,5,30,,,,
2014-12-12,1806,254,60,5,30,,,,
2014-12-13,1807,254,60,5,30,,,,
2014-12-14,1808,254,59,5,30,,,,
2014-12-15,1809,255,59,5,30,,,,
2014-12-16,1810,257,57,5,30,,,,
2014-12-17,1811,258,58,5,30,,,,
2014-12-18,1812,258,58,5,30,,,,
2014-12-19,1813,259,59,5,30,,,,
2014-12-20,1814,259,59,5,30,,,,
2014-12-21,1815,259,59,5,30,,,,
2014-12-22,1816,259,59,5,30,,,,
2014-12-23,1817,259,59,5,30,,,,
2014-12-24,1818,259,59,5,30,,,,
2014-12-25,1819,259,59,5,30,,,,
2014-12-26,1820,260,59,5,30,,,,
2014-12-27,1821,260,59,5,30,,,,
2014-12-28,1822,260,59,5,30,,,,
2014-12-29,1823,260,59,5,30,,,,
2014-12-30,1824,260,59,5,30,,,,
2014-12-31,1825,260,59,5,30,,,,
2015-01-01,1826,260,59,5,30,,,,
2015-01-02,1827,260,59,5,30,,,,
2015-01-03,1828,260,59,5,30,,,,
2015-01-04,1829,260,59,5,30,,,,
2015-01-05,1830,258,59,5,30,,,,
2015-01-06,1831,258,56,8,30,,,,
2015-01-07,1832,258,56,8,30,,,,
2015-01-08,1833,258,56,8,30,,,,
2015-01-09,1834,261,52,8,30,,,,
2015-01-10,1835,261,52,8,30,,,,
2015-01-11,1836,261,52,8,30,,,,
2015-01-12,1837,260,52,8,29,,,,
2015-01-13,1838,262,52,8,29,,,,
2015-01-14,1839,262,52,8,29,,,,
2015-01-15,1840,263,52,8,29,,,,
2015-01-16,1841,265,52,8,29,,,,
2015-01-17,1842,265,52,8,29,,,,
2015-01-18,1843,265,52,8,29,,,,
2015-01-19,1844,265,52,8,29,,,,
2015-01-20,1845,265,53,8,29,,,,
2015-01-21,1846,264,54,8,29,,,,
2015-01-22,1847,264,54,8,29,,,,
2015-01-23,1848,264,54,8,29,,,,
2015-01-24,1849,264,54,8,29,,,,
2015-01-25,1850,264,54,8,29,,,,
2015-01-26,1851,264,54,8,29,,,,
2015-01-27,1852,264,54,8,29,,,,
2015-01-28,1853,263,54,8,29,,,,
2015-01-29,1854,264,54,8,29,,,,
2015-01-30,1855,264,54,8,29,,,,
2015-01-31,1856,264,54,8,29,,,,
2015-02-01,1857,264,54,8,29,,,,
2015-02-02,1858,265,54,8,29,,,,
2015-02-03,1859,265,54,8,29,,,,
2015-02-04,1860,265,54,8,29,,,,
2015-02-05,1861,266,54,8,29,,,,
2015-02-06,1862,267,54,8,29,,,,
2015-02-07,1863,267,54,8,29,,,,
2015-02-08,1864,267,54,8,29,,,,
2015-02-09,1865,265,56,8,29,,,,
2015-02-10,1866,265,56,8,29,,,,
2015-02-11,1867,265,55,8,29,,,,
2015-02-12,1868,265,55,8,29,,,,
2015-02-13,1869,265,55,8,29,,,,
2015-02-14,1870,265,55,8,29,,,,
2015-02-15,1871,265,55,8,29,,,,
2015-02-16,1872,266,55,8,29,,,,
2015-02-17,1873,268,53,8,29,,,,
2015-02-18,1874,269,53,8,29,,,,
2015-02-19,1875,268,53,8,29,,,,
2015-02-20,1876,268,53,8,29,,,,
2015-02-21,1877,268,53,8,29,,,,
2015-02-22,1878,268,53,8,29,,,,
2015-02-23,1879,270,53,8,29,,,,
2015-02-24,1880,271,53,8,29,,,,
2015-02-25,1881,272,53,8,29,,,,
2015-02-26,1882,272,53,8,29,,,,
2015-02-27,1883,272,53,8,29,,,,
2015-02-28,1884,271,53,8,29,,,,
2015-03-01,1885,271,53,8,29,,,,
2015-03-02,1886,271,53,8,29,,,,
2015-03-03,1887,271,53,8,29,,,,
2015-03-04,1888,271,53,8,29,,,,
2015-03-05,1889,272,53,8,29,,,,
2015-03-06,1890,272,53,8,29,,,,
2015-03-07,1891,272,53,8,29,,,,
2015-03-08,1892,272,53,8,29,,,,
2015-03-09,1893,272,53,8,29,,,,
2015-03-10,1894,272,53,8,29,,,,
2015-03-11,1895,272,53,8,29,,,,
2015-03-12,1896,272,53,8,29,,,,
2015-03-13,1897,272,53,8,29,,,,
2015-03-14,1898,273,52,8,29,,,,
2015-03-15,1899,273,52,8,29,,,,
2015-03-16,1900,273,52,8,29,,,,
2015-03-17,1901,273,52,8,29,,,,
2015-03-18,1902,273,51,8,29,,,,
2015-03-19,1903,274,51,8,29,,,,
2015-03-20,1904,274,51,8,29,,,,
2015-03-21,1905,274,51,8,29,,,,
2015-03-22,1906,274,51,8,29,,,,
2015-03-23,1907,275,51,8,29,,,,
2015-03-24,1908,277,51,8,29,,,,
2015-03-25,1909,277,51,8,29,,,,
2015-03-26,1910,278,51,8,29,,,,
2015-03-27,1911,278,51,8,29,,,,
2015-03-28,1912,278,51,8,29,,,,
2015-03-29,1913,278,51,8,29,,,,
2015-03-30,1914,279,51,8,29,,,,
2015-03-31,1915,281,54,8,29,,,,
2015-04-01,1916,281,54,8,29,,,,
2015-04-02,1917,281,54,8,29,,,,
2015-04-03,1918,282,54,8,29,,,,
2015-04-04,1919,282,54,8,29,,,,
2015-04-05,1920,282,54,8,29,,,,
2015-04-06,1921,283,54,8,29,,,,
2015-04-07,1922,280,56,8,29,,,,
2015-04-08,1923,279,56,8,29,,,,
2015-04-09,1924,280,56,8,29,,,,
2015-04-10,1925,280,56,8,29,,,,
2015-04-11,1926,280,56,8,29,,,,
2015-04-12,1927,281,54,8,29,,,,
2015-04-13,1928,281,54,8,29,,,,
2015-04-14,1929,281,54,8,29,,,,
2015-04-15,1930,282,54,8,29,,,,
2015-04-16,1931,282,54,8,29,,,,
2015-04-17,1932,282,54,8,29,,,,
2015-04-18,1933,283,54,8,29,,,,
2015-04-19,1934,283,54,8,29,,,,
2015-04-20,1935,282,55,8,29,,,,
2015-04-21,1936,282,55,8,29,,,,
2015-04-22,1937,282,55,8,29,,,,
2015-04-23,1938,282,55,8,29,,,,
2015-04-24,1939,282,57,8,29,,,,
2015-04-25,1940,282,57,8,29,,,,
2015-04-26,1941,282,57,8,29,,,,
2015-04-27,1942,282,57,8,29,,,,
2015-04-28,1943,279,58,8,29,,,,
2015-04-29,1944,278,60,8,29,,,,
2015-04-30,1945,279,60,8,29,,,,
2015-05-01,1946,279,60,8,29,,,,
2015-05-02,1947,277,63,8,29,,,,
2015-05-03,1948,277,63,8,29,,,,
2015-05-04,1949,277,63,8,29,,,,
2015-05-05,1950,276,64,8,29,,,,
2015-05-06,1951,276,64,8,29,,,,
2015-05-07,1952,277,64,8,29,,,,
2015-05-08,1953,278,64,8,29,,,,
2015-05-09,1954,278,64,8,29,,,,
2015-05-10,1955,277,66,8,29,,,,
2015-05-11,1956,277,66,8,29,,,,
2015-05-12,1957,277,66,8,27,,,,
2015-05-13,1958,278,66,8,27,,,,
2015-05-14,1959,278,66,8,27,,,,
2015-05-15,1960,280,66,8,27,,,,
2015-05-16,1961,280,66,8,27,,,,
2015-05-17,1962,280,66,8,27,,,,
2015-05-18,1963,280,66,8,27,,,,
2015-05-19,1964,280,64,8,27,,,,
2015-05-20,1965,280,64,8,27,,,,
2015-05-21,1966,279,65,8,27,,,,
2015-05-22,1967,279,66,8,27,,,,
2015-05-23,1968,279,66,8,27,,,,
2015-05-24,1969,279,66,8,27,,,,
2015-05-25,1970,279,66,8,27,,,,
2015-05-26,1971,279,66,8,27,,,,
2015-05-27,1972,279,66,8,27,,,,
2015-05-28,1973,279,66,8,27,,,,
2015-05-29,1974,279,68,8,27,,,,
2015-05-30,1975,279,68,8,27,,,,
2015-05-31,1976,279,68,8,27,,,,
2015-06-01,1977,279,68,8,26,,,,
2015-06-02,1978,279,68,8,26,,,,
2015-06-03,1979,277,70,10,26,,,,
2015-06-04,1980,277,70,10,26,,,,
2015-06-05,1981,277,75,10,26,,,,
2015-06-06,1982,277,75,10,26,,,,
2015-06-07,1983,277,75,10,26,,,,
2015-06-08,1984,277,77,10,26,,,,
2015-06-09,1985,278,79,10,26,,,,
2015-06-10,1986,277,82,10,26,,,,
2015-06-11,1987,277,82,10,26,,,,
2015-06-12,1988,277,83,10,26,,,,
2015-06-13,1989,277,83,10,26,,,,
2015-06-14,1990,277,83,10,26,,,,
2015-06-15,1991,277,83,10,26,,,,
2015-06-16,1992,273,84,10,26,,,,
2015-06-17,1993,274,83,10,26,,,,
2015-06-18,1994,274,83,10,26,,,,
2015-06-19,1995,274,83,10,26,,,,
2015-06-20,1996,274,83,10,26,,,,
2015-06-21,1997,274,83,10,26,,,,
2015-06-22,1998,275,82,10,26,,,,
2015-06-23,1999,275,82,10,26,,,,
2015-06-24,2000,275,81,10,26,,,,
2015-06-25,2001,275,80,10,26,,,,
2015-06-26,2002,274,80,10,26,,,,
2015-06-27,2003,274,80,10,26,,,,
2015-06-28,2004,274,80,10,26,,,,
2015-06-29,2005,274,81,10,26,,,,
2015-06-30,2006,274,81,10,26,,,,
2015-07-01,2007,274,81,10,26,,,,
2015-07-02,2008,276,81,10,26,,,,
2015-07-03,2009,276,81,10,26,,,,
2015-07-04,2010,276,81,10,26,,,,
2015-07-05,2011,276,81,10,26,,,,
2015-07-06,2012,276,81,10,26,,,,
2015-07-07,2013,277,81,10,26,,,,
2015-07-08,2014,276,82,10,26,,,,
2015-07-09,2015,275,84,10,26,,,,
2015-07-10,2016,275,84,10,27,,,,
2015-07-11,2017,276,84,10,27,,,,
2015-07-12,2018,276,84,10,27,,,,
2015-07-13,2019,276,84,10,27,,,,
2015-07-14,2020,276,84,10,27,,,,
2015-07-15,2021,279,84,10,27,,,,
2015-07-16,2022,277,86,10,27,,,,
2015-07-17,2023,277,86,10,27,,,,
2015-07-18,2024,277,86,10,27,,,,
2015-07-19,2025,277,86,10,27,,,,
2015-07-20,2026,277,86,10,27,,,,
2015-07-21,2027,278,87,10,27,,,,
2015-07-22,2028,278,88,10,27,,,,
2015-07-23,2029,279,88,10,27,,,,
2015-07-24,2030,281,86,10,27,,,,
2015-07-25,2031,281,86,10,27,,,,
2015-07-26,2032,281,86,10,27,,,,
2015-07-27,2033,283,86,10,27,,,,
2015-07-28,2034,285,86,10,27,,,,
2015-07-29,2035,285,86,10,27,,,,
2015-07-30,2036,285,86,10,27,,,,
2015-07-31,2037,285,86,10,27,,,,
2015-08-01,2038,285,85,10,27,,,,
2015-08-02,2039,283,85,10,27,,,,
