,day_counter,0,1,2,3,4,5,6
2014-01-14,1474,131,14,30,,,,
2014-01-15,1475,130,14,30,,,,
2014-01-16,1476,130,14,30,,,,
2014-01-17,1477,129,14,30,,,,
2014-01-18,1478,129,14,30,,,,
2014-01-19,1479,129,14,30,,,,
2014-01-20,1480,130,14,30,,,,
2014-01-21,1481,130,14,30,,,,
2014-01-22,1482,130,14,30,,,,
2014-01-23,1483,130,14,29,,,,
2014-01-24,1484,130,14,29,,,,
2014-01-25,1485,130,14,29,,,,
2014-01-26,1486,130,14,29,,,,
2014-01-27,1487,129,14,29,,,,
2014-01-28,1488,129,14,29,,,,
2014-01-29,1489,129,14,29,,,,
2014-01-30,1490,129,14,29,,,,
2014-01-31,1491,129,14,29,,,,
2014-02-01,1492,129,14,29,,,,
2014-02-02,1493,130,14,29,,,,
2014-02-03,1494,130,14,29,,,,
2014-02-04,1495,130,14,29,,,,
2014-02-05,1496,130,14,28,,,,
2014-02-06,1497,130,14,28,,,,
2014-02-07,1498,130,14,28,,,,
2014-02-08,1499,130,14,28,,,,
2014-02-09,1500,130,14,28,,,,
2014-02-10,1501,130,14,28,,,,
2014-02-11,1502,130,14,28,,,,
2014-02-12,1503,130,14,28,,,,
2014-02-13,1504,130,14,28,,,,
2014-02-14,1505,130,14,28,,,,
2014-02-15,1506,130,14,28,,,,
2014-02-16,1507,130,14,28,,,,
2014-02-17,1508,130,14,28,,,,
2014-02-18,1509,129,14,28,,,,
2014-02-19,1510,129,14,28,,,,
2014-02-20,1511,130,14,28,,,,
2014-02-21,1512,130,14,28,,,,
2014-02-22,1513,130,14,28,,,,
2014-02-23,1514,130,14,28,,,,
2014-02-24,1515,130,14,28,,,,
2014-02-25,1516,129,14,28,,,,
2014-02-26,1517,129,14,28,,,,
2014-02-27,1518,129,14,28,,,,
2014-02-28,1519,129,14,28,,,,
2014-03-01,1520,129,14,28,,,,
2014-03-02,1521,128,14,28,,,,
2014-03-03,1522,126,16,28,,,,
2014-03-04,1523,126,16,28,,,,
2014-03-05,1524,126,16,28,,,,
2014-03-06,1525,126,16,28,,,,
2014-03-07,1526,126,16,28,,,,
2014-03-08,1527,126,16,28,,,,
2014-03-09,1528,126,16,28,,,,
2014-03-10,1529,126,16,28,,,,
2014-03-11,1530,126,16,28,,,,
2014-03-12,1531,123,16,28,,,,
2014-03-13,1532,123,16,28,,,,
2014-03-14,1533,123,16,28,,,,
2014-03-15,1534,123,16,28,,,,
2014-03-16,1535,123,16,28,,,,
2014-03-17,1536,122,18,28,,,,
2014-03-18,1537,123,18,28,,,,
2014-03-19,1538,123,18,28,,,,
2014-03-20,1539,124,18,28,,,,
2014-03-21,1540,124,18,28,,,,
2014-03-22,1541,124,18,28,,,,
2014-03-23,1542,124,18,28,,,,
2014-03-24,1543,124,18,28,,,,
2014-03-25,1544,125,18,28,,,,
2014-03-26,1545,125,18,28,,,,
2014-03-27,1546,125,18,28,,,,
2014-03-28,1547,125,18,28,,,,
2014-03-29,1548,125,18,28,,,,
2014-03-30,1549,125,18,28,,,,
2014-03-31,1550,126,18,28,,,,
2014-04-01,1551,126,18,28,,,,
2014-04-02,1552,127,18,28,,,,
2014-04-03,1553,127,18,28,,,,
2014-04-04,1554,127,18,28,,,,
2014-04-05,1555,127,18,28,,,,
2014-04-06,1556,127,18,28,,,,
2014-04-07,1557,126,18,28,,,,
2014-04-08,1558,127,18,28,,,,
2014-04-09,1559,127,18,28,,,,
2014-04-10,1560,127,18,28,,,,
2014-04-11,1561,127,18,28,,,,
2014-04-12,1562,126,18,28,,,,
2014-04-13,1563,127,18,28,,,,
2014-04-14,1564,127,18,28,,,,
2014-04-15,1565,127,19,28,,,,
2014-04-16,1566,128,19,28,,,,
2014-04-17,1567,128,19,28,,,,
2014-04-18,1568,127,21,28,,,,
2014-04-19,1569,127,21,28,,,,
2014-04-20,1570,127,21,28,,,,
2014-04-21,1571,127,21,28,,,,
2014-04-22,1572,127,21,28,,,,
2014-04-23,1573,126,21,28,,,,
2014-04-24,1574,127,21,28,,,,
2014-04-25,1575,127,21,28,,,,
2014-04-26,1576,127,21,28,,,,
2014-04-27,1577,127,21,28,,,,
2014-04-28,1578,127,21,28,,,,
2014-04-29,1579,127,21,28,,,,
2014-04-30,1580,127,21,28,,,,
2014-05-01,1581,127,21,28,,,,
2014-05-02,1582,125,21,28,,,,
2014-05-03,1583,125,21,28,,,,
2014-05-04,1584,125,21,28,,,,
2014-05-05,1585,125,21,28,,,,
2014-05-06,1586,125,21,28,,,,
2014-05-07,1587,125,21,28,,,,
2014-05-08,1588,125,21,28,,,,
2014-05-09,1589,125,21,28,,,,
2014-05-10,1590,125,21,28,,,,
2014-05-11,1591,125,21,28,,,,
2014-05-12,1592,125,21,28,,,,
2014-05-13,1593,125,21,28,,,,
2014-05-14,1594,125,21,28,,,,
2014-05-15,1595,125,21,28,,,,
2014-05-16,1596,125,21,28,,,,
2014-05-17,1597,125,21,26,,,,
2014-05-18,1598,125,21,26,,,,
2014-05-19,1599,125,21,26,,,,
2014-05-20,1600,125,21,26,,,,
2014-05-21,1601,125,21,26,,,,
2014-05-22,1602,126,21,26,,,,
2014-05-23,1603,126,21,26,,,,
2014-05-24,1604,126,25,21,,,,
2014-05-25,1605,126,25,21,,,,
2014-05-26,1606,126,25,21,,,,
2014-05-27,1607,126,25,21,,,,
2014-05-28,1608,126,25,21,,,,
2014-05-29,1609,126,25,21,,,,
2014-05-30,1610,128,24,21,,,,
2014-05-31,1611,128,24,21,,,,
2014-06-01,1612,128,24,21,,,,
2014-06-02,1613,128,24,21,,,,
2014-06-03,1614,128,24,21,,,,
2014-06-04,1615,129,24,21,,,,
2014-06-05,1616,129,24,21,,,,
2014-06-06,1617,129,24,21,,,,
2014-06-07,1618,129,24,21,,,,
2014-06-08,1619,129,24,21,,,,
2014-06-09,1620,129,24,21,,,,
2014-06-10,1621,129,24,21,,,,
2014-06-11,1622,129,22,21,,,,
2014-06-12,1623,130,22,21,,,,
2014-06-13,1624,130,22,21,,,,
2014-06-14,1625,130,22,21,,,,
2014-06-15,1626,130,22,21,,,,
2014-06-16,1627,130,22,21,,,,
2014-06-17,1628,130,22,21,,,,
2014-06-18,1629,130,22,21,,,,
2014-06-19,1630,130,22,21,,,,
2014-06-20,1631,130,22,21,,,,
2014-06-21,1632,130,22,21,,,,
2014-06-22,1633,130,22,21,,,,
2014-06-23,1634,128,22,21,,,,
2014-06-24,1635,128,22,21,,,,
2014-06-25,1636,128,22,21,,,,
2014-06-26,1637,128,22,21,,,,
2014-06-27,1638,128,22,21,,,,
2014-06-28,1639,128,22,21,,,,
2014-06-29,1640,128,22,21,,,,
2014-06-30,1641,128,22,21,,,,
2014-07-01,1642,128,22,21,,,,
2014-07-02,1643,128,22,21,,,,
2014-07-03,1644,128,20,24,,,,
2014-07-04,1645,128,20,25,,,,
2014-07-05,1646,128,20,25,,,,
2014-07-06,1647,128,20,25,,,,
2014-07-07,1648,128,20,25,,,,
2014-07-08,1649,127,20,24,,,,
2014-07-09,1650,127,20,24,,,,
2014-07-10,1651,126,20,24,,,,
2014-07-11,1652,127,20,24,,,,
2014-07-12,1653,127,20,24,,,,
2014-07-13,1654,127,20,24,,,,
2014-07-14,1655,127,20,24,,,,
2014-07-15,1656,127,20,24,,,,
2014-07-16,1657,127,20,24,,,,
2014-07-17,1658,127,20,24,,,,
2014-07-18,1659,127,20,24,,,,
2014-07-19,1660,127,18,24,,,,
2014-07-20,1661,126,18,24,,,,
2014-07-21,1662,126,18,24,,,,
2014-07-22,1663,125,18,24,,,,
2014-07-23,1664,128,18,24,,,,
2014-07-24,1665,128,18,24,,,,
2014-07-25,1666,129,18,24,,,,
2014-07-26,1667,129,18,24,,,,
2014-07-27,1668,129,18,24,,,,
2014-07-28,1669,129,18,24,,,,
2014-07-29,1670,129,18,24,,,,
2014-07-30,1671,129,18,24,,,,
2014-07-31,1672,129,18,24,,,,
2014-08-01,1673,129,21,24,,,,
2014-08-02,1674,129,21,24,,,,
2014-08-03,1675,129,21,24,,,,
2014-08-04,1676,129,21,24,,,,
2014-08-05,1677,128,21,24,,,,
2014-08-06,1678,127,21,24,,,,
2014-08-07,1679,125,23,24,,,,
2014-08-08,1680,125,23,24,,,,
2014-08-09,1681,125,23,24,,,,
2014-08-10,1682,125,23,24,,,,
2014-08-11,1683,125,23,24,,,,
2014-08-12,1684,125,23,24,,,,
2014-08-13,1685,124,23,24,,,,
2014-08-14,1686,125,24,24,,,,
2014-08-15,1687,125,24,24,,,,
2014-08-16,1688,125,24,24,,,,
2014-08-17,1689,125,24,24,,,,
2014-08-18,1690,125,24,22,,,,
2014-08-19,1691,125,24,22,,,,
2014-08-20,1692,125,24,22,,,,
2014-08-21,1693,125,24,22,,,,
2014-08-22,1694,125,24,22,,,,
2014-08-23,1695,125,24,22,,,,
2014-08-24,1696,125,24,22,,,,
2014-08-25,1697,125,24,22,,,,
2014-08-26,1698,124,24,22,,,,
2014-08-27,1699,125,24,22,,,,
2014-08-28,1700,125,24,22,,,,
2014-08-29,1701,125,24,22,,,,
2014-08-30,1702,125,24,22,,,,
2014-08-31,1703,125,24,22,,,,
2014-09-01,1704,125,24,22,,,,
2014-09-02,1705,124,23,22,,,,
2014-09-03,1706,124,24,22,,,,
2014-09-04,1707,122,24,22,,,,
2014-09-05,1708,120,26,22,,,,
2014-09-06,1709,120,26,22,,,,
2014-09-07,1710,119,26,22,,,,
2014-09-08,1711,120,26,22,,,,
2014-09-09,1712,120,26,22,,,,
2014-09-10,1713,120,26,22,,,,
2014-09-11,1714,121,26,22,,,,
2014-09-12,1715,121,26,22,,,,
2014-09-13,1716,121,26,22,,,,
2014-09-14,1717,121,26,22,,,,
2014-09-15,1718,120,26,22,,,,
2014-09-16,1719,120,26,22,,,,
2014-09-17,1720,118,26,22,,,,
2014-09-18,1721,116,26,22,,,,
2014-09-19,1722,115,29,22,,,,
2014-09-20,1723,115,29,22,,,,
2014-09-21,1724,115,29,22,,,,
2014-09-22,1725,115,29,22,,,,
2014-09-23,1726,115,29,22,,,,
2014-09-24,1727,115,29,22,,,,
2014-09-25,1728,115,29,22,,,,
2014-09-26,1729,115,29,22,,,,
2014-09-27,1730,116,29,22,,,,
2014-09-28,1731,116,29,22,,,,
2014-09-29,1732,117,29,22,,,,
2014-09-30,1733,117,28,21,,,,
2014-10-01,1734,116,28,21,,,,
2014-10-02,1735,116,28,21,,,,
2014-10-03,1736,116,28,21,,,,
2014-10-04,1737,116,28,21,,,,
2014-10-05,1738,117,28,21,,,,
2014-10-06,1739,117,28,21,,,,
2014-10-07,1740,118,28,21,,,,
2014-10-08,1741,116,30,21,,,,
2014-10-09,1742,116,30,21,,,,
2014-10-10,1743,116,30,21,,,,
2014-10-11,1744,116,30,21,,,,
2014-10-12,1745,116,30,21,,,,
2014-10-13,1746,116,30,21,,,,
2014-10-14,1747,112,32,21,,,,
2014-10-15,1748,112,32,21,,,,
2014-10-16,1749,113,32,21,,,,
2014-10-17,1750,113,32,21,,,,
2014-10-18,1751,113,32,21,,,,
2014-10-19,1752,114,32,21,,,,
2014-10-20,1753,114,32,21,,,,
2014-10-21,1754,114,32,21,,,,
2014-10-22,1755,114,32,21,,,,
2014-10-23,1756,116,29,21,,,,
2014-10-24,1757,116,29,21,,,,
2014-10-25,1758,115,29,21,,,,
2014-10-26,1759,115,29,21,,,,
2014-10-27,1760,116,29,21,,,,
2014-10-28,1761,116,29,21,,,,
2014-10-29,1762,116,29,21,,,,
2014-10-30,1763,116,29,21,,,,
2014-10-31,1764,116,29,21,,,,
2014-11-01,1765,116,29,21,,,,
2014-11-02,1766,116,29,21,,,,
2014-11-03,1767,116,29,21,,,,
2014-11-04,1768,117,29,21,,,,
2014-11-05,1769,117,29,21,,,,
2014-11-06,1770,117,29,21,,,,
2014-11-07,1771,117,29,21,,,,
2014-11-08,1772,117,29,21,,,,
2014-11-09,1773,117,29,21,,,,
2014-11-10,1774,117,29,21,,,,
2014-11-11,1775,118,29,21,,,,
2014-11-12,1776,116,31,21,,,,
2014-11-13,1777,115,32,21,,,,
2014-11-14,1778,115,30,21,,,,
2014-11-15,1779,116,30,21,,,,
2014-11-16,1780,116,30,21,,,,
2014-11-17,1781,116,30,21,,,,
2014-11-18,1782,117,30,21,,,,
2014-11-19,1783,117,30,21,,,,
2014-11-20,1784,117,30,21,,,,
2014-11-21,1785,116,30,21,,,,
2014-11-22,1786,116,30,21,,,,
2014-11-23,1787,116,30,21,,,,
2014-11-24,1788,116,30,21,,,,
2014-11-25,1789,116,30,21,,,,
2014-11-26,1790,116,30,21,,,,
2014-11-27,1791,117,30,21,,,,
2014-11-28,1792,117,30,22,,,,
2014-11-29,1793,117,30,22,,,,
2014-11-30,1794,117,30,22,,,,
2014-12-01,1795,117,30,22,,,,
2014-12-02,1796,117,30,22,,,,
2014-12-03,1797,117,30,22,,,,
2014-12-04,1798,117,28,22,,,,
2014-12-05,1799,118,28,22,,,,
2014-12-06,1800,118,28,22,,,,
2014-12-07,1801,118,28,22,,,,
2014-12-08,1802,119,28,22,,,,
2014-12-09,1803,119,28,22,,,,
2014-12-10,1804,119,28,22,,,,
2014-12-11,1805,119,28,22,,,,
2014-12-12,1806,119,28,22,,,,
2014-12-13,1807,119,28,22,,,,
2014-12-14,1808,117,28,22,,,,
2014-12-15,1809,117,28,22,,,,
2014-12-16,1810,118,28,22,,,,
2014-12-17,1811,119,29,22,,,,
2014-12-18,1812,119,29,22,,,,
2014-12-19,1813,119,30,22,,,,
2014-12-20,1814,119,30,22,,,,
2014-12-21,1815,119,30,22,,,,
2014-12-22,1816,118,30,21,,,,
2014-12-23,1817,118,30,21,,,,
2014-12-24,1818,118,30,21,,,,
2014-12-25,1819,118,30,21,,,,
2014-12-26,1820,118,30,21,,,,
2014-12-27,1821,118,30,21,,,,
2014-12-28,1822,118,30,21,,,,
2014-12-29,1823,118,30,21,,,,
2014-12-30,1824,117,30,21,,,,
2014-12-31,1825,117,30,21,,,,
2015-01-01,1826,117,30,21,,,,
2015-01-02,1827,117,30,21,,,,
2015-01-03,1828,117,30,21,,,,
2015-01-04,1829,117,30,21,,,,
2015-01-05,1830,116,30,21,,,,
2015-01-06,1831,117,30,21,,,,
2015-01-07,1832,117,30,21,,,,
2015-01-08,1833,117,30,21,,,,
2015-01-09,1834,116,29,21,,,,
2015-01-10,1835,116,29,21,,,,
2015-01-11,1836,116,29,21,,,,
2015-01-12,1837,114,29,21,,,,
2015-01-13,1838,116,29,21,,,,
2015-01-14,1839,116,29,21,,,,
2015-01-15,1840,116,29,21,,,,
2015-01-16,1841,118,29,21,,,,
2015-01-17,1842,118,29,21,,,,
2015-01-18,1843,118,29,21,,,,
2015-01-19,1844,118,29,21,,,,
2015-01-20,1845,118,30,21,,,,
2015-01-21,1846,117,31,21,,,,
2015-01-22,1847,117,31,21,,,,
2015-01-23,1848,117,31,21,,,,
2015-01-24,1849,115,31,21,,,,
2015-01-25,1850,115,31,21,,,,
2015-01-26,1851,115,31,21,,,,
2015-01-27,1852,115,31,21,,,,
2015-01-28,1853,116,31,20,,,,
2015-01-29,1854,117,31,20,,,,
2015-01-30,1855,117,31,20,,,,
2015-01-31,1856,117,31,20,,,,
2015-02-01,1857,117,31,20,,,,
2015-02-02,1858,118,30,20,,,,
2015-02-03,1859,118,30,20,,,,
2015-02-04,1860,118,30,20,,,,
2015-02-05,1861,117,30,20,,,,
2015-02-06,1862,120,27,20,,,,
2015-02-07,1863,120,27,20,,,,
2015-02-08,1864,121,27,20,,,,
2015-02-09,1865,119,29,20,,,,
2015-02-10,1866,119,29,20,,,,
2015-02-11,1867,118,30,20,,,,
2015-02-12,1868,118,30,20,,,,
2015-02-13,1869,117,30,20,,,,
2015-02-14,1870,117,30,20,,,,
2015-02-15,1871,117,30,20,,,,
2015-02-16,1872,117,30,20,,,,
2015-02-17,1873,119,28,20,,,,
2015-02-18,1874,120,28,20,,,,
2015-02-19,1875,120,28,21,,,,
2015-02-20,1876,120,28,21,,,,
2015-02-21,1877,120,28,21,,,,
2015-02-22,1878,120,28,21,,,,
2015-02-23,1879,122,28,21,,,,
2015-02-24,1880,123,28,21,,,,
2015-02-25,1881,124,28,21,,,,
2015-02-26,1882,123,28,21,,,,
2015-02-27,1883,123,28,21,,,,
2015-02-28,1884,122,28,21,,,,
2015-03-01,1885,122,28,21,,,,
2015-03-02,1886,121,28,21,,,,
2015-03-03,1887,121,28,21,,,,
2015-03-04,1888,122,28,21,,,,
2015-03-05,1889,123,28,21,,,,
2015-03-06,1890,123,28,21,,,,
2015-03-07,1891,123,28,21,,,,
2015-03-08,1892,123,28,21,,,,
2015-03-09,1893,122,28,21,,,,
2015-03-10,1894,122,28,21,,,,
2015-03-11,1895,122,28,21,,,,
2015-03-12,1896,122,28,21,,,,
2015-03-13,1897,122,28,21,,,,
2015-03-14,1898,121,28,21,,,,
2015-03-15,1899,121,28,21,,,,
2015-03-16,1900,121,28,21,,,,
2015-03-17,1901,121,28,21,,,,
2015-03-18,1902,121,27,21,,,,
2015-03-19,1903,122,27,21,,,,
2015-03-20,1904,122,27,21,,,,
2015-03-21,1905,122,27,21,,,,
2015-03-22,1906,123,25,21,,,,
2015-03-23,1907,124,25,21,,,,
2015-03-24,1908,125,25,21,,,,
2015-03-25,1909,126,25,21,,,,
2015-03-26,1910,127,25,21,,,,
2015-03-27,1911,127,25,21,,,,
2015-03-28,1912,127,25,21,,,,
2015-03-29,1913,127,25,21,,,,
2015-03-30,1914,127,25,21,,,,
2015-03-31,1915,128,28,21,,,,
2015-04-01,1916,128,28,21,,,,
2015-04-02,1917,128,28,21,,,,
2015-04-03,1918,127,28,21,,,,
2015-04-04,1919,127,28,21,,,,
2015-04-05,1920,127,28,21,,,,
2015-04-06,1921,130,28,18,,,,
2015-04-07,1922,127,31,18,,,,
2015-04-08,1923,127,31,17,,,,
2015-04-09,1924,128,31,17,,,,
2015-04-10,1925,128,31,17,,,,
2015-04-11,1926,128,31,17,,,,
2015-04-12,1927,127,31,17,,,,
2015-04-13,1928,127,31,17,,,,
2015-04-14,1929,127,31,17,,,,
2015-04-15,1930,126,31,17,,,,
2015-04-16,1931,126,30,17,,,,
2015-04-17,1932,126,30,17,,,,
2015-04-18,1933,127,30,17,,,,
2015-04-19,1934,127,30,17,,,,
2015-04-20,1935,125,32,17,,,,
2015-04-21,1936,125,32,17,,,,
2015-04-22,1937,125,32,17,,,,
2015-04-23,1938,125,32,17,,,,
2015-04-24,1939,124,34,17,,,,
2015-04-25,1940,124,34,17,,,,
2015-04-26,1941,124,34,17,,,,
2015-04-27,1942,124,34,17,,,,
2015-04-28,1943,126,30,17,,,,
2015-04-29,1944,125,32,17,,,,
2015-04-30,1945,127,29,17,,,,
2015-05-01,1946,127,29,17,,,,
2015-05-02,1947,126,31,17,,,,
2015-05-03,1948,126,31,17,,,,
2015-05-04,1949,126,31,17,,,,
2015-05-05,1950,125,32,16,,,,
2015-05-06,1951,125,32,16,,,,
2015-05-07,1952,126,32,16,,,,
2015-05-08,1953,126,32,16,,,,
2015-05-09,1954,126,32,16,,,,
2015-05-10,1955,126,32,16,,,,
2015-05-11,1956,126,32,16,,,,
2015-05-12,1957,125,32,16,,,,
2015-05-13,1958,126,32,16,,,,
2015-05-14,1959,126,32,16,,,,
2015-05-15,1960,127,32,16,,,,
2015-05-16,1961,127,32,16,,,,
2015-05-17,1962,127,32,16,,,,
2015-05-18,1963,127,32,16,,,,
2015-05-19,1964,127,32,14,,,,
2015-05-20,1965,127,32,14,,,,
2015-05-21,1966,126,33,14,,,,
2015-05-22,1967,125,34,14,,,,
2015-05-23,1968,125,34,14,,,,
2015-05-24,1969,125,34,14,,,,
2015-05-25,1970,125,34,14,,,,
2015-05-26,1971,125,34,14,,,,
2015-05-27,1972,125,34,14,,,,
2015-05-28,1973,124,34,14,,,,
2015-05-29,1974,124,35,14,,,,
2015-05-30,1975,124,35,14,,,,
2015-05-31,1976,124,35,14,,,,
2015-06-01,1977,124,35,14,,,,
2015-06-02,1978,124,35,14,,,,
2015-06-03,1979,124,37,14,,,,
2015-06-04,1980,124,37,14,,,,
2015-06-05,1981,124,42,14,,,,
2015-06-06,1982,124,42,14,,,,
2015-06-07,1983,124,42,14,,,,
2015-06-08,1984,123,44,14,,,,
2015-06-09,1985,124,46,14,,,,
2015-06-10,1986,123,46,14,,,,
2015-06-11,1987,123,45,14,,,,
2015-06-12,1988,123,45,14,,,,
2015-06-13,1989,123,45,14,,,,
2015-06-14,1990,123,45,14,,,,
2015-06-15,1991,123,45,14,,,,
2015-06-16,1992,121,44,14,,,,
2015-06-17,1993,122,44,14,,,,
2015-06-18,1994,122,44,14,,,,
2015-06-19,1995,122,44,14,,,,
2015-06-20,1996,122,44,14,,,,
2015-06-21,1997,122,44,14,,,,
2015-06-22,1998,123,44,14,,,,
2015-06-23,1999,123,44,14,,,,
2015-06-24,2000,123,44,14,,,,
2015-06-25,2001,123,44,14,,,,
2015-06-26,2002,123,44,14,,,,
2015-06-27,2003,122,44,14,,,,
2015-06-28,2004,122,44,14,,,,
2015-06-29,2005,120,46,14,,,,
2015-06-30,2006,120,46,14,,,,
2015-07-01,2007,119,46,14,,,,
2015-07-02,2008,120,46,14,,,,
2015-07-03,2009,120,46,13,,,,
2015-07-04,2010,120,46,13,,,,
2015-07-05,2011,120,46,13,,,,
2015-07-06,2012,119,45,13,,,,
2015-07-07,2013,120,45,13,,,,
2015-07-08,2014,118,48,13,,,,
2015-07-09,2015,118,51,13,,,,
2015-07-10,2016,118,51,14,,,,
2015-07-11,2017,117,52,14,,,,
2015-07-12,2018,117,52,14,,,,
2015-07-13,2019,116,52,14,,,,
2015-07-14,2020,115,52,14,,,,
2015-07-15,2021,118,52,14,,,,
2015-07-16,2022,116,54,14,,,,
2015-07-17,2023,116,54,14,,,,
2015-07-18,2024,116,54,14,,,,
2015-07-19,2025,116,54,14,,,,
2015-07-20,2026,116,54,14,,,,
2015-07-21,2027,117,55,14,,,,
2015-07-22,2028,117,56,14,,,,
2015-07-23,2029,117,56,14,,,,
2015-07-24,2030,118,55,14,,,,
2015-07-25,2031,118,55,14,,,,
2015-07-26,2032,118,55,14,,,,
2015-07-27,2033,118,55,14,,,,
2015-07-28,2034,120,55,14,,,,
2015-07-29,2035,120,55,14,,,,
2015-07-30,2036,120,55,14,,,,
2015-07-31,2037,120,55,14,,,,
2015-08-01,2038,120,54,14,,,,
2015-08-02,2039,120,52,14,,,,
2015-08-03,2040,120,52,14,,,,
2015-08-04,2041,121,54,14,,,,
2015-08-05,2042,121,56,14,6,,,
2015-08-06,2043,122,58,14,6,,,
2015-08-07,2044,122,57,14,6,,,
2015-08-08,2045,123,57,14,6,,,
2015-08-09,2046,123,57,14,6,,,
2015-08-10,2047,122,57,14,6,,,
2015-08-11,2048,124,59,15,6,,,
2015-08-12,2049,123,26,51,6,,,
2015-08-13,2050,123,26,51,6,,,
2015-08-14,2051,122,26,51,7,,,
2015-08-15,2052,124,26,50,7,,,
2015-08-16,2053,124,26,50,7,,,
2015-08-17,2054,122,28,52,7,,,
2015-08-18,2055,119,26,55,10,,,
2015-08-19,2056,119,26,56,10,,,
2015-08-20,2057,121,26,58,10,,,
2015-08-21,2058,121,26,58,10,,,
2015-08-22,2059,121,26,58,10,,,
2015-08-23,2060,121,26,58,10,,,
2015-08-24,2061,121,26,59,10,,,
2015-08-25,2062,121,26,59,10,,,
2015-08-26,2063,121,26,59,10,,,
2015-08-27,2064,120,26,58,12,,,
2015-08-28,2065,120,26,58,12,,,
2015-08-29,2066,120,26,58,12,,,
2015-08-30,2067,120,26,58,12,,,
2015-08-31,2068,120,26,58,12,,,
2015-09-01,2069,120,26,58,12,,,
2015-09-02,2070,119,24,60,12,,,
2015-09-03,2071,119,24,60,12,,,
2015-09-04,2072,119,24,60,12,,,
2015-09-05,2073,119,24,60,12,,,
2015-09-06,2074,119,22,60,12,,,
2015-09-07,2075,120,22,59,12,,,
2015-09-08,2076,120,22,59,12,,,
2015-09-09,2077,120,22,59,12,,,
2015-09-10,2078,120,22,59,12,,,
2015-09-11,2079,120,22,59,12,,,
2015-09-12,2080,121,22,58,12,,,
2015-09-13,2081,121,22,58,12,,,
2015-09-14,2082,119,22,59,12,,,
2015-09-15,2083,119,22,59,12,,,
2015-09-16,2084,119,22,59,12,,,
2015-09-17,2085,117,22,61,12,,,
2015-09-18,2086,118,22,60,12,,,
2015-09-19,2087,118,22,60,12,,,
2015-09-20,2088,118,22,60,12,,,
2015-09-21,2089,117,22,61,12,,,
2015-09-22,2090,116,22,61,12,,,
2015-09-23,2091,119,22,60,12,,,
2015-09-24,2092,119,24,57,12,,,
2015-09-25,2093,119,24,57,12,,,
2015-09-26,2094,119,24,57,12,,,
2015-09-27,2095,119,24,57,12,,,
2015-09-28,2096,118,26,54,12,,,
2015-09-29,2097,117,26,54,12,,,
2015-09-30,2098,116,26,54,12,,,
2015-10-01,2099,116,26,54,12,,,
2015-10-02,2100,116,26,54,12,,,
2015-10-03,2101,116,26,54,12,,,
2015-10-04,2102,116,26,54,12,,,
2015-10-05,2103,117,25,53,,12,,
2015-10-06,2104,117,25,53,,12,,
2015-10-07,2105,116,25,55,,12,,
2015-10-08,2106,116,25,55,,12,,
2015-10-09,2107,117,25,55,,12,,
2015-10-10,2108,117,25,55,,12,,
2015-10-11,2109,116,25,56,,12,,
2015-10-12,2110,116,25,56,,12,,
2015-10-13,2111,116,25,56,,12,,
2015-10-14,2112,116,25,56,11,,,
2015-10-15,2113,116,24,56,11,,,
2015-10-16,2114,116,24,56,11,,,
2015-10-17,2115,117,24,56,11,,,
2015-10-18,2116,117,24,56,11,,,
2015-10-19,2117,116,26,56,11,,,
2015-10-20,2118,116,27,57,11,,,
2015-10-21,2119,115,27,49,28,,,
2015-10-22,2120,115,29,49,28,,,
2015-10-23,2121,115,29,49,29,,,
2015-10-24,2122,115,29,49,29,,,
2015-10-25,2123,115,29,49,29,,,
2015-10-26,2124,114,29,48,29,,,
2015-10-27,2125,114,31,48,29,,,
2015-10-28,2126,115,31,48,30,,,
2015-10-29,2127,114,31,48,31,,,
2015-10-30,2128,114,31,48,30,,,
2015-10-31,2129,114,31,48,30,,,
2015-11-01,2130,112,27,52,29,,,
2015-11-02,2131,112,27,52,29,,,
2015-11-03,2132,110,29,52,12,19,,
2015-11-04,2133,110,29,52,12,21,,
2015-11-05,2134,110,29,52,12,21,,
2015-11-06,2135,110,29,52,12,21,,
2015-11-07,2136,111,29,51,12,21,,
2015-11-08,2137,112,29,51,12,21,,
2015-11-09,2138,112,29,51,12,21,,
2015-11-10,2139,110,29,51,12,23,,
2015-11-11,2140,111,29,51,12,23,,
2015-11-12,2141,112,29,51,12,23,,
2015-11-13,2142,111,29,50,12,22,,
2015-11-14,2143,111,29,50,12,22,,
2015-11-15,2144,111,29,50,12,22,,
2015-11-16,2145,112,29,50,12,22,,
2015-11-17,2146,113,29,50,12,22,,
2015-11-18,2147,112,31,50,12,22,,
2015-11-19,2148,112,31,50,11,22,,
2015-11-20,2149,113,31,49,11,22,,
2015-11-21,2150,113,31,49,11,22,,
2015-11-22,2151,113,31,49,11,22,,
2015-11-23,2152,113,31,49,11,22,,
2015-11-24,2153,115,29,49,11,22,,
2015-11-25,2154,116,29,48,11,22,,
2015-11-26,2155,117,29,48,11,22,,
2015-11-27,2156,117,29,48,11,22,,
2015-11-28,2157,117,29,48,11,22,,
2015-11-29,2158,117,29,48,11,22,,
2015-11-30,2159,117,29,48,11,22,,
2015-12-01,2160,119,27,47,11,22,,
2015-12-02,2161,119,27,47,11,22,,
2015-12-03,2162,119,27,46,11,22,,
2015-12-04,2163,119,27,46,11,22,,
2015-12-05,2164,119,27,46,11,22,,
