,day_counter,0,1,2,3,4
2010-12-08,341,61,2,,,
2010-12-09,342,61,2,,,
2010-12-10,343,61,2,,,
2010-12-11,344,61,2,,,
2010-12-12,345,61,2,,,
2010-12-13,346,61,2,,,
2010-12-14,347,61,2,,,
2010-12-15,348,62,2,,,
2010-12-16,349,62,2,,,
2010-12-17,350,63,2,,,
2010-12-18,351,63,2,,,
2010-12-19,352,63,2,,,
2010-12-20,353,62,2,,,
2010-12-21,354,62,2,,,
2010-12-22,355,62,2,,,
2010-12-23,356,62,2,,,
2010-12-24,357,61,,,,
2010-12-25,358,60,,,,
2010-12-26,359,60,,,,
2010-12-27,360,61,,,,
2010-12-28,361,61,,,,
2010-12-29,362,61,,,,
2010-12-30,363,61,,,,
2010-12-31,364,61,,,,
2011-01-01,365,61,,,,
2011-01-02,366,61,,,,
2011-01-03,367,63,,,,
2011-01-04,368,64,,,,
2011-01-05,369,65,,,,
2011-01-06,370,66,,,,
2011-01-07,371,66,,,,
2011-01-08,372,68,,,,
2011-01-09,373,68,,,,
2011-01-10,374,66,,,,
2011-01-11,375,65,,,,
2011-01-12,376,65,,,,
2011-01-13,377,66,,,,
2011-01-14,378,66,,,,
2011-01-15,379,66,,,,
2011-01-16,380,66,,,,
2011-01-17,381,65,,,,
2011-01-18,382,65,,,,
2011-01-19,383,64,,,,
2011-01-20,384,64,,,,
2011-01-21,385,64,,,,
2011-01-22,386,64,,,,
2011-01-23,387,64,,,,
2011-01-24,388,64,,,,
2011-01-25,389,64,,,,
2011-01-26,390,64,,,,
2011-01-27,391,63,2,,,
2011-01-28,392,63,2,,,
2011-01-29,393,63,2,,,
2011-01-30,394,63,2,,,
2011-01-31,395,65,,,,
2011-02-01,396,66,,,,
2011-02-02,397,67,,,,
2011-02-03,398,65,,,,
2011-02-04,399,65,,,,
2011-02-05,400,64,,,,
2011-02-06,401,64,,,,
2011-02-07,402,64,,,,
2011-02-08,403,64,,,,
2011-02-09,404,63,,,,
2011-02-10,405,63,,,,
2011-02-11,406,63,,,,
2011-02-12,407,63,,,,
2011-02-13,408,64,,,,
2011-02-14,409,64,,,,
2011-02-15,410,64,,,,
2011-02-16,411,65,,,,
2011-02-17,412,66,,,,
2011-02-18,413,66,,,,
2011-02-19,414,67,,,,
2011-02-20,415,67,,,,
2011-02-21,416,67,,,,
2011-02-22,417,66,,,,
2011-02-23,418,67,,,,
2011-02-24,419,68,,,,
2011-02-25,420,67,,,,
2011-02-26,421,68,,,,
2011-02-27,422,68,,,,
2011-02-28,423,68,,,,
2011-03-01,424,67,,,,
2011-03-02,425,67,,,,
2011-03-03,426,67,,,,
2011-03-04,427,69,,,,
2011-03-05,428,69,,,,
2011-03-06,429,70,,,,
2011-03-07,430,70,,,,
2011-03-08,431,70,,,,
2011-03-09,432,70,,,,
2011-03-10,433,69,,,,
2011-03-11,434,69,,,,
2011-03-12,435,70,,,,
2011-03-13,436,70,,,,
2011-03-14,437,71,,,,
2011-03-15,438,71,,,,
2011-03-16,439,70,,,,
2011-03-17,440,70,,,,
2011-03-18,441,70,,,,
2011-03-19,442,70,,,,
2011-03-20,443,70,,,,
2011-03-21,444,71,,,,
2011-03-22,445,71,,,,
2011-03-23,446,71,,,,
2011-03-24,447,73,,,,
2011-03-25,448,73,,,,
2011-03-26,449,73,,,,
2011-03-27,450,75,,,,
2011-03-28,451,74,,,,
2011-03-29,452,76,,,,
2011-03-30,453,76,,,,
2011-03-31,454,77,,,,
2011-04-01,455,77,,,,
2011-04-02,456,77,,,,
2011-04-03,457,77,,,,
2011-04-04,458,77,,,,
2011-04-05,459,77,,,,
2011-04-06,460,77,,,,
2011-04-07,461,77,,,,
2011-04-08,462,77,,,,
2011-04-09,463,77,,,,
2011-04-10,464,76,,,,
2011-04-11,465,77,,,,
2011-04-12,466,78,,,,
2011-04-13,467,78,,,,
2011-04-14,468,78,,,,
2011-04-15,469,76,,,,
2011-04-16,470,76,,,,
2011-04-17,471,75,,,,
2011-04-18,472,75,,,,
2011-04-19,473,75,,,,
2011-04-20,474,75,,,,
2011-04-21,475,75,,,,
2011-04-22,476,75,,,,
2011-04-23,477,75,,,,
2011-04-24,478,74,,,,
2011-04-25,479,74,,,,
2011-04-26,480,74,,,,
2011-04-27,481,72,2,,,
2011-04-28,482,73,2,,,
2011-04-29,483,75,2,,,
2011-04-30,484,75,2,,,
2011-05-01,485,75,2,,,
2011-05-02,486,74,2,,,
2011-05-03,487,75,2,,,
2011-05-04,488,76,2,,,
2011-05-05,489,78,2,,,
2011-05-06,490,79,2,,,
2011-05-07,491,81,2,,,
2011-05-08,492,81,2,,,
2011-05-09,493,81,2,,,
2011-05-10,494,82,2,,,
2011-05-11,495,85,2,,,
2011-05-12,496,84,2,,,
2011-05-13,497,84,2,,,
2011-05-14,498,83,2,,,
2011-05-15,499,83,2,,,
2011-05-16,500,85,2,,,
2011-05-17,501,85,2,,,
2011-05-18,502,85,2,,,
2011-05-19,503,85,2,,,
2011-05-20,504,84,4,,,
2011-05-21,505,84,4,,,
2011-05-22,506,84,4,,,
2011-05-23,507,86,,,,
2011-05-24,508,88,,,,
2011-05-25,509,88,,,,
2011-05-26,510,88,,,,
2011-05-27,511,87,,,,
2011-05-28,512,87,,,,
2011-05-29,513,87,,,,
2011-05-30,514,85,,,,
2011-05-31,515,85,,,,
2011-06-01,516,85,,,,
2011-06-02,517,85,,,,
2011-06-03,518,85,,,,
2011-06-04,519,85,,,,
2011-06-05,520,85,,,,
2011-06-06,521,85,,,,
2011-06-07,522,85,,,,
2011-06-08,523,85,,,,
2011-06-09,524,85,,,,
2011-06-10,525,86,,,,
2011-06-11,526,86,,,,
2011-06-12,527,86,,,,
2011-06-13,528,86,,,,
2011-06-14,529,86,,,,
2011-06-15,530,83,,,,
2011-06-16,531,84,,,,
2011-06-17,532,84,,,,
2011-06-18,533,84,,,,
2011-06-19,534,84,,,,
2011-06-20,535,84,,,,
2011-06-21,536,86,,,,
2011-06-22,537,86,,,,
2011-06-23,538,86,,,,
2011-06-24,539,86,,,,
2011-06-25,540,86,,,,
2011-06-26,541,86,,,,
2011-06-27,542,86,,,,
2011-06-28,543,87,,,,
2011-06-29,544,88,,,,
2011-06-30,545,88,,,,
2011-07-01,546,88,,,,
2011-07-02,547,87,,,,
2011-07-03,548,86,,,,
2011-07-04,549,86,,,,
2011-07-05,550,86,,,,
2011-07-06,551,82,,,,
2011-07-07,552,82,,,,
2011-07-08,553,82,,,,
2011-07-09,554,82,,,,
2011-07-10,555,82,,,,
2011-07-11,556,82,,,,
2011-07-12,557,79,,,,
2011-07-13,558,78,,,,
2011-07-14,559,78,,,,
2011-07-15,560,77,,,,
2011-07-16,561,79,,,,
2011-07-17,562,79,,,,
2011-07-18,563,79,,,,
2011-07-19,564,81,,,,
2011-07-20,565,81,,,,
2011-07-21,566,81,,,,
2011-07-22,567,81,,,,
2011-07-23,568,81,,,,
2011-07-24,569,83,,,,
2011-07-25,570,84,,,,
2011-07-26,571,84,,,,
2011-07-27,572,83,,,,
2011-07-28,573,83,,,,
2011-07-29,574,83,,,,
2011-07-30,575,83,,,,
2011-07-31,576,83,,,,
2011-08-01,577,83,,,,
2011-08-02,578,83,,,,
2011-08-03,579,83,,,,
2011-08-04,580,83,,,,
2011-08-05,581,83,,,,
2011-08-06,582,83,,,,
2011-08-07,583,83,,,,
2011-08-08,584,83,,,,
2011-08-09,585,83,,,,
2011-08-10,586,83,,,,
2011-08-11,587,81,,,,
2011-08-12,588,81,,,,
2011-08-13,589,81,,,,
2011-08-14,590,81,,,,
2011-08-15,591,81,,,,
2011-08-16,592,79,,,,
2011-08-17,593,80,,,,
2011-08-18,594,79,,,,
2011-08-19,595,78,2,,,
2011-08-20,596,78,2,,,
2011-08-21,597,80,2,,,
2011-08-22,598,80,2,,,
2011-08-23,599,80,2,,,
2011-08-24,600,81,2,,,
2011-08-25,601,81,2,,,
2011-08-26,602,83,,,,
2011-08-27,603,85,,,,
2011-08-28,604,85,,,,
2011-08-29,605,86,,,,
2011-08-30,606,87,,,,
2011-08-31,607,85,,,,
2011-09-01,608,84,,,,
2011-09-02,609,81,,,,
2011-09-03,610,81,,,,
2011-09-04,611,81,,,,
2011-09-05,612,81,,,,
2011-09-06,613,81,,,,
2011-09-07,614,81,,,,
2011-09-08,615,80,,,,
2011-09-09,616,80,,,,
2011-09-10,617,80,,,,
2011-09-11,618,80,,,,
2011-09-12,619,79,,,,
2011-09-13,620,79,,,,
2011-09-14,621,80,,,,
2011-09-15,622,80,,,,
2011-09-16,623,81,,,,
2011-09-17,624,81,,,,
2011-09-18,625,81,,,,
2011-09-19,626,80,,,,
2011-09-20,627,82,,,,
2011-09-21,628,84,,,,
2011-09-22,629,84,,,,
2011-09-23,630,86,,,,
2011-09-24,631,86,,,,
2011-09-25,632,86,,,,
2011-09-26,633,82,,,,
2011-09-27,634,81,,,,
2011-09-28,635,80,,,,
2011-09-29,636,80,,,,
2011-09-30,637,81,,,,
2011-10-01,638,81,,,,
2011-10-02,639,81,,,,
2011-10-03,640,81,,,,
2011-10-04,641,80,,,,
2011-10-05,642,79,,,,
2011-10-06,643,79,,,,
2011-10-07,644,79,,,,
2011-10-08,645,79,,,,
2011-10-09,646,79,,,,
2011-10-10,647,79,,,,
2011-10-11,648,79,,,,
2011-10-12,649,79,,,,
2011-10-13,650,79,,,,
2011-10-14,651,79,,,,
2011-10-15,652,79,,,,
2011-10-16,653,79,,,,
2011-10-17,654,79,,,,
2011-10-18,655,79,,,,
2011-10-19,656,79,,,,
2011-10-20,657,79,,,,
2011-10-21,658,76,,,,
2011-10-22,659,75,,,,
2011-10-23,660,75,,,,
2011-10-24,661,75,,,,
2011-10-25,662,75,,,,
2011-10-26,663,75,,,,
2011-10-27,664,74,,,,
2011-10-28,665,73,,,,
2011-10-29,666,73,,,,
2011-10-30,667,73,,,,
2011-10-31,668,71,,,,
2011-11-01,669,71,,,,
2011-11-02,670,71,,,,
2011-11-03,671,72,,,,
2011-11-04,672,73,,,,
2011-11-05,673,73,,,,
2011-11-06,674,73,,,,
2011-11-07,675,72,,,,
2011-11-08,676,72,,,,
2011-11-09,677,71,,,,
2011-11-10,678,71,,,,
2011-11-11,679,71,,,,
2011-11-12,680,71,,,,
2011-11-13,681,71,,,,
2011-11-14,682,72,,,,
2011-11-15,683,72,,,,
2011-11-16,684,72,,,,
2011-11-17,685,71,,,,
2011-11-18,686,71,,,,
2011-11-19,687,71,,,,
2011-11-20,688,71,,,,
2011-11-21,689,71,,,,
2011-11-22,690,71,,,,
2011-11-23,691,70,,,,
2011-11-24,692,69,,,,
2011-11-25,693,68,,,,
2011-11-26,694,68,,,,
2011-11-27,695,68,,,,
2011-11-28,696,69,,,,
2011-11-29,697,69,,,,
2011-11-30,698,69,,,,
2011-12-01,699,68,,,,
2011-12-02,700,68,,,,
2011-12-03,701,68,,,,
2011-12-04,702,69,,,,
2011-12-05,703,70,,,,
2011-12-06,704,70,,,,
2011-12-07,705,72,,,,
2011-12-08,706,72,,,,
2011-12-09,707,73,,,,
2011-12-10,708,72,,,,
2011-12-11,709,73,,,,
2011-12-12,710,74,,,,
2011-12-13,711,74,,,,
2011-12-14,712,74,,,,
2011-12-15,713,74,,,,
2011-12-16,714,72,,,,
2011-12-17,715,71,,,,
2011-12-18,716,70,2,,,
2011-12-19,717,70,2,,,
2011-12-20,718,71,2,,,
2011-12-21,719,72,2,,,
2011-12-22,720,72,2,,,
2011-12-23,721,72,2,,,
2011-12-24,722,72,2,,,
2011-12-25,723,72,2,,,
2011-12-26,724,72,2,,,
2011-12-27,725,72,2,,,
2011-12-28,726,72,2,,,
2011-12-29,727,72,2,,,
2011-12-30,728,72,2,,,
2011-12-31,729,72,2,,,
2012-01-01,730,69,2,,,
2012-01-02,731,69,2,,,
2012-01-03,732,69,2,,,
2012-01-04,733,69,2,,,
2012-01-05,734,69,2,,,
2012-01-06,735,69,2,,,
2012-01-07,736,69,2,,,
2012-01-08,737,69,2,,,
2012-01-09,738,69,2,,,
2012-01-10,739,70,,,,
2012-01-11,740,70,,,,
2012-01-12,741,70,,,,
2012-01-13,742,70,,,,
2012-01-14,743,70,,,,
2012-01-15,744,70,,,,
2012-01-16,745,70,,,,
2012-01-17,746,70,,,,
2012-01-18,747,70,,,,
2012-01-19,748,68,,,,
2012-01-20,749,68,,,,
2012-01-21,750,68,,,,
2012-01-22,751,68,,,,
2012-01-23,752,68,,,,
2012-01-24,753,65,,,,
2012-01-25,754,65,,,,
2012-01-26,755,64,,,,
2012-01-27,756,63,,,,
2012-01-28,757,63,,,,
2012-01-29,758,63,,,,
2012-01-30,759,63,,,,
2012-01-31,760,63,,,,
2012-02-01,761,63,,,,
2012-02-02,762,60,,,,
2012-02-03,763,57,,,,
2012-02-04,764,57,,,,
2012-02-05,765,57,,,,
2012-02-06,766,57,,,,
2012-02-07,767,57,,,,
2012-02-08,768,57,,,,
2012-02-09,769,57,,,,
2012-02-10,770,58,,,,
2012-02-11,771,58,,,,
2012-02-12,772,58,,,,
2012-02-13,773,59,,,,
2012-02-14,774,59,,,,
2012-02-15,775,59,,,,
2012-02-16,776,59,,,,
2012-02-17,777,59,,,,
2012-02-18,778,59,,,,
2012-02-19,779,59,,,,
2012-02-20,780,57,,,,
2012-02-21,781,57,,,,
2012-02-22,782,58,,,,
2012-02-23,783,58,,,,
2012-02-24,784,57,,,,
2012-02-25,785,54,2,,,
2012-02-26,786,53,2,,,
2012-02-27,787,53,2,,,
2012-02-28,788,53,2,,,
2012-02-29,789,53,2,,,
2012-03-01,790,53,5,,,
2012-03-02,791,54,5,,,
2012-03-03,792,54,5,,,
2012-03-04,793,54,5,,,
2012-03-05,794,54,5,,,
2012-03-06,795,54,5,,,
2012-03-07,796,54,5,,,
2012-03-08,797,53,4,,,
2012-03-09,798,53,4,,,
2012-03-10,799,53,4,,,
2012-03-11,800,53,4,,,
2012-03-12,801,53,4,,,
2012-03-13,802,53,4,,,
2012-03-14,803,53,4,,,
2012-03-15,804,53,4,,,
2012-03-16,805,53,4,,,
2012-03-17,806,52,4,,,
2012-03-18,807,52,4,,,
2012-03-19,808,52,4,,,
2012-03-20,809,52,4,,,
2012-03-21,810,52,4,,,
2012-03-22,811,52,4,,,
2012-03-23,812,52,4,,,
2012-03-24,813,52,4,,,
2012-03-25,814,53,,,,
2012-03-26,815,53,,,,
2012-03-27,816,53,,,,
2012-03-28,817,53,,,,
2012-03-29,818,52,,,,
2012-03-30,819,52,,,,
2012-03-31,820,52,,,,
2012-04-01,821,52,,,,
2012-04-02,822,52,,,,
2012-04-03,823,52,,,,
2012-04-04,824,50,,,,
2012-04-05,825,48,2,,,
2012-04-06,826,48,2,,,
2012-04-07,827,48,2,,,
2012-04-08,828,48,2,,,
2012-04-09,829,46,2,,,
2012-04-10,830,46,2,,,
2012-04-11,831,47,,,,
2012-04-12,832,48,,,,
2012-04-13,833,46,2,,,
2012-04-14,834,46,2,,,
2012-04-15,835,46,2,,,
2012-04-16,836,46,2,,,
2012-04-17,837,46,2,,,
2012-04-18,838,46,2,,,
2012-04-19,839,46,2,,,
2012-04-20,840,46,2,,,
2012-04-21,841,46,2,,,
2012-04-22,842,43,2,,,
2012-04-23,843,43,2,,,
2012-04-24,844,44,2,,,
2012-04-25,845,43,2,,,
2012-04-26,846,43,2,,,
2012-04-27,847,42,2,,,
2012-04-28,848,44,,,,
2012-04-29,849,44,,,,
2012-04-30,850,44,,,,
2012-05-01,851,41,2,,,
2012-05-02,852,41,2,,,
2012-05-03,853,41,2,,,
2012-05-04,854,41,2,,,
2012-05-05,855,41,2,,,
2012-05-06,856,41,2,,,
2012-05-07,857,41,2,,,
2012-05-08,858,40,2,,,
2012-05-09,859,40,2,,,
2012-05-10,860,40,2,,,
2012-05-11,861,40,2,,,
2012-05-12,862,40,2,,,
2012-05-13,863,40,2,,,
2012-05-14,864,39,,,,
2012-05-15,865,39,,,,
2012-05-16,866,39,,,,
2012-05-17,867,39,,,,
2012-05-18,868,39,,,,
2012-05-19,869,39,,,,
2012-05-20,870,40,,,,
2012-05-21,871,41,,,,
2012-05-22,872,41,,,,
2012-05-23,873,41,,,,
2012-05-24,874,41,,,,
2012-05-25,875,41,,,,
2012-05-26,876,41,,,,
2012-05-27,877,40,,,,
2012-05-28,878,40,,,,
2012-05-29,879,40,,,,
2012-05-30,880,40,,,,
2012-05-31,881,40,,,,
2012-06-01,882,40,,,,
2012-06-02,883,40,,,,
2012-06-03,884,40,,,,
2012-06-04,885,40,,,,
2012-06-05,886,40,,,,
2012-06-06,887,38,,,,
2012-06-07,888,37,2,,,
2012-06-08,889,37,2,,,
2012-06-09,890,37,2,,,
2012-06-10,891,37,2,,,
2012-06-11,892,37,2,,,
2012-06-12,893,37,2,,,
2012-06-13,894,36,2,,,
2012-06-14,895,37,2,,,
2012-06-15,896,37,2,,,
2012-06-16,897,37,2,,,
2012-06-17,898,37,2,,,
2012-06-18,899,37,2,,,
2012-06-19,900,37,2,,,
2012-06-20,901,36,,,,
2012-06-21,902,36,,,,
2012-06-22,903,37,,,,
2012-06-23,904,38,,,,
2012-06-24,905,38,,,,
2012-06-25,906,38,,,,
2012-06-26,907,39,,,,
2012-06-27,908,40,,,,
