,day_counter,0,1,2,3,4,5,6,7
2013-11-26,1425,129,14,32,,,,,
2013-11-27,1426,131,14,32,,,,,
2013-11-28,1427,131,14,32,,,,,
2013-11-29,1428,131,14,32,,,,,
2013-11-30,1429,131,14,32,,,,,
2013-12-01,1430,131,14,32,,,,,
2013-12-02,1431,131,14,32,,,,,
2013-12-03,1432,131,14,32,,,,,
2013-12-04,1433,130,12,32,,,,,
2013-12-05,1434,130,12,32,,,,,
2013-12-06,1435,126,14,33,,,,,
2013-12-07,1436,126,14,33,,,,,
2013-12-08,1437,125,16,32,,,,,
2013-12-09,1438,125,16,31,,,,,
2013-12-10,1439,125,16,31,,,,,
2013-12-11,1440,125,16,31,,,,,
2013-12-12,1441,126,16,31,,,,,
2013-12-13,1442,126,16,31,,,,,
2013-12-14,1443,126,16,31,,,,,
2013-12-15,1444,127,19,26,,,,,
2013-12-16,1445,129,19,24,,,,,
2013-12-17,1446,129,19,24,,,,,
2013-12-18,1447,130,19,24,,,,,
2013-12-19,1448,130,19,24,,,,,
2013-12-20,1449,131,19,24,,,,,
2013-12-21,1450,131,19,24,,,,,
2013-12-22,1451,131,19,24,,,,,
2013-12-23,1452,131,19,24,,,,,
2013-12-24,1453,131,19,24,,,,,
2013-12-25,1454,131,19,24,,,,,
2013-12-26,1455,130,19,24,,,,,
2013-12-27,1456,130,19,24,,,,,
2013-12-28,1457,130,19,24,,,,,
2013-12-29,1458,129,19,24,,,,,
2013-12-30,1459,131,19,24,,,,,
2013-12-31,1460,130,19,24,,,,,
2014-01-01,1461,130,19,24,,,,,
2014-01-02,1462,130,19,24,,,,,
2014-01-03,1463,130,19,24,,,,,
2014-01-04,1464,130,19,24,,,,,
2014-01-05,1465,130,19,24,,,,,
2014-01-06,1466,131,19,24,,,,,
2014-01-07,1467,131,19,23,,,,,
2014-01-08,1468,132,19,23,,,,,
2014-01-09,1469,131,19,24,,,,,
2014-01-10,1470,131,19,24,,,,,
2014-01-11,1471,131,19,24,,,,,
2014-01-12,1472,131,19,24,,,,,
2014-01-13,1473,131,19,24,,,,,
2014-01-14,1474,131,19,24,,,,,
2014-01-15,1475,132,19,24,,,,,
2014-01-16,1476,132,19,24,,,,,
2014-01-17,1477,133,19,24,,,,,
2014-01-18,1478,133,19,24,,,,,
2014-01-19,1479,133,19,24,,,,,
2014-01-20,1480,135,17,24,,,,,
2014-01-21,1481,135,17,24,,,,,
2014-01-22,1482,133,17,24,,,,,
2014-01-23,1483,133,17,24,,,,,
2014-01-24,1484,133,17,24,,,,,
2014-01-25,1485,133,17,24,,,,,
2014-01-26,1486,133,17,24,,,,,
2014-01-27,1487,133,17,24,,,,,
2014-01-28,1488,133,17,24,,,,,
2014-01-29,1489,133,17,24,,,,,
2014-01-30,1490,133,17,24,,,,,
2014-01-31,1491,133,17,24,,,,,
2014-02-01,1492,133,17,24,,,,,
2014-02-02,1493,133,17,24,,,,,
2014-02-03,1494,133,17,24,,,,,
2014-02-04,1495,133,17,24,,,,,
2014-02-05,1496,132,17,24,,,,,
2014-02-06,1497,132,17,24,,,,,
2014-02-07,1498,132,17,24,,,,,
2014-02-08,1499,132,17,24,,,,,
2014-02-09,1500,132,17,24,,,,,
2014-02-10,1501,132,17,24,,,,,
2014-02-11,1502,134,14,24,,,,,
2014-02-12,1503,134,14,24,,,,,
2014-02-13,1504,134,14,24,,,,,
2014-02-14,1505,134,14,24,,,,,
2014-02-15,1506,134,14,24,,,,,
2014-02-16,1507,134,14,24,,,,,
2014-02-17,1508,134,14,24,,,,,
2014-02-18,1509,133,14,24,,,,,
2014-02-19,1510,133,14,24,,,,,
2014-02-20,1511,133,14,24,,,,,
2014-02-21,1512,133,14,24,,,,,
2014-02-22,1513,133,14,24,,,,,
2014-02-23,1514,133,14,24,,,,,
2014-02-24,1515,133,14,24,,,,,
2014-02-25,1516,132,14,24,,,,,
2014-02-26,1517,132,14,24,,,,,
2014-02-27,1518,132,14,24,,,,,
2014-02-28,1519,132,14,24,,,,,
2014-03-01,1520,132,14,24,,,,,
2014-03-02,1521,132,14,23,,,,,
2014-03-03,1522,131,16,23,,,,,
2014-03-04,1523,130,16,23,,,,,
2014-03-05,1524,130,16,23,,,,,
2014-03-06,1525,130,16,23,,,,,
2014-03-07,1526,130,16,23,,,,,
2014-03-08,1527,129,16,23,,,,,
2014-03-09,1528,129,16,23,,,,,
2014-03-10,1529,129,16,23,,,,,
2014-03-11,1530,129,16,23,,,,,
2014-03-12,1531,129,14,22,,,,,
2014-03-13,1532,129,14,22,,,,,
2014-03-14,1533,129,14,22,,,,,
2014-03-15,1534,129,14,22,,,,,
2014-03-16,1535,130,14,22,,,,,
2014-03-17,1536,129,16,22,,,,,
2014-03-18,1537,130,16,22,,,,,
2014-03-19,1538,130,16,22,,,,,
2014-03-20,1539,130,16,22,,,,,
2014-03-21,1540,130,16,22,,,,,
2014-03-22,1541,130,16,22,,,,,
2014-03-23,1542,130,16,22,,,,,
2014-03-24,1543,130,16,22,,,,,
2014-03-25,1544,130,16,22,,,,,
2014-03-26,1545,130,16,22,,,,,
2014-03-27,1546,130,16,22,,,,,
2014-03-28,1547,130,16,22,,,,,
2014-03-29,1548,130,16,22,,,,,
2014-03-30,1549,130,16,22,,,,,
2014-03-31,1550,131,16,22,,,,,
2014-04-01,1551,131,16,22,,,,,
2014-04-02,1552,131,16,22,,,,,
2014-04-03,1553,131,16,22,,,,,
2014-04-04,1554,131,16,22,,,,,
2014-04-05,1555,131,16,22,,,,,
2014-04-06,1556,131,16,22,,,,,
2014-04-07,1557,131,16,22,,,,,
2014-04-08,1558,132,16,22,,,,,
2014-04-09,1559,132,16,22,,,,,
2014-04-10,1560,133,16,22,,,,,
2014-04-11,1561,133,16,22,,,,,
2014-04-12,1562,132,16,22,,,,,
2014-04-13,1563,132,16,22,,,,,
2014-04-14,1564,132,16,22,,,,,
2014-04-15,1565,132,17,22,,,,,
2014-04-16,1566,133,17,22,,,,,
2014-04-17,1567,133,17,22,,,,,
2014-04-18,1568,132,19,22,,,,,
2014-04-19,1569,132,19,22,,,,,
2014-04-20,1570,132,19,22,,,,,
2014-04-21,1571,132,19,22,,,,,
2014-04-22,1572,132,19,22,,,,,
2014-04-23,1573,131,19,21,,,,,
2014-04-24,1574,131,19,21,,,,,
2014-04-25,1575,131,19,21,,,,,
2014-04-26,1576,131,19,21,,,,,
2014-04-27,1577,131,19,21,,,,,
2014-04-28,1578,131,19,21,,,,,
2014-04-29,1579,131,19,21,,,,,
2014-04-30,1580,131,19,21,,,,,
2014-05-01,1581,131,19,21,,,,,
2014-05-02,1582,131,19,21,,,,,
2014-05-03,1583,131,19,21,,,,,
2014-05-04,1584,131,19,21,,,,,
2014-05-05,1585,131,19,21,,,,,
2014-05-06,1586,131,19,21,,,,,
2014-05-07,1587,131,19,21,,,,,
2014-05-08,1588,131,19,21,,,,,
2014-05-09,1589,129,19,21,,,,,
2014-05-10,1590,129,19,21,,,,,
2014-05-11,1591,129,19,21,,,,,
2014-05-12,1592,129,19,21,,,,,
2014-05-13,1593,129,19,21,,,,,
2014-05-14,1594,129,19,21,,,,,
2014-05-15,1595,129,19,21,,,,,
2014-05-16,1596,129,19,21,,,,,
2014-05-17,1597,129,19,21,,,,,
2014-05-18,1598,129,19,21,,,,,
2014-05-19,1599,129,19,21,,,,,
2014-05-20,1600,129,19,21,,,,,
2014-05-21,1601,129,19,21,,,,,
2014-05-22,1602,128,19,21,,,,,
2014-05-23,1603,127,19,21,,,,,
2014-05-24,1604,127,19,21,,,,,
2014-05-25,1605,127,19,21,,,,,
2014-05-26,1606,127,19,21,,,,,
2014-05-27,1607,126,19,21,,,,,
2014-05-28,1608,126,19,21,,,,,
2014-05-29,1609,127,19,21,,,,,
2014-05-30,1610,130,19,21,,,,,
2014-05-31,1611,130,19,21,,,,,
2014-06-01,1612,130,19,21,,,,,
2014-06-02,1613,130,19,21,,,,,
2014-06-03,1614,130,19,21,,,,,
2014-06-04,1615,131,19,20,,,,,
2014-06-05,1616,131,19,20,,,,,
2014-06-06,1617,131,19,20,,,,,
2014-06-07,1618,131,19,20,,,,,
2014-06-08,1619,131,19,20,,,,,
2014-06-09,1620,131,19,20,,,,,
2014-06-10,1621,131,19,20,,,,,
2014-06-11,1622,130,19,20,,,,,
2014-06-12,1623,130,19,20,,,,,
2014-06-13,1624,129,19,20,,,,,
2014-06-14,1625,129,19,19,,,,,
2014-06-15,1626,129,19,19,,,,,
2014-06-16,1627,129,19,19,,,,,
2014-06-17,1628,129,19,19,,,,,
2014-06-18,1629,129,19,19,,,,,
2014-06-19,1630,129,19,19,,,,,
2014-06-20,1631,129,19,19,,,,,
2014-06-21,1632,129,19,19,,,,,
2014-06-22,1633,127,19,19,,,,,
2014-06-23,1634,127,19,19,,,,,
2014-06-24,1635,128,19,19,,,,,
2014-06-25,1636,128,19,19,,,,,
2014-06-26,1637,127,19,19,,,,,
2014-06-27,1638,127,19,19,,,,,
2014-06-28,1639,127,19,19,,,,,
2014-06-29,1640,127,19,19,,,,,
2014-06-30,1641,127,19,19,,,,,
2014-07-01,1642,127,19,19,,,,,
2014-07-02,1643,127,19,19,,,,,
2014-07-03,1644,127,16,22,,,,,
2014-07-04,1645,127,16,23,,,,,
2014-07-05,1646,127,16,23,,,,,
2014-07-06,1647,127,16,23,,,,,
2014-07-07,1648,127,16,23,,,,,
2014-07-08,1649,126,16,23,,,,,
2014-07-09,1650,126,16,23,,,,,
2014-07-10,1651,125,16,23,,,,,
2014-07-11,1652,125,16,23,,,,,
2014-07-12,1653,125,16,23,,,,,
2014-07-13,1654,125,16,23,,,,,
2014-07-14,1655,125,16,23,,,,,
2014-07-15,1656,125,16,23,,,,,
2014-07-16,1657,125,16,23,,,,,
2014-07-17,1658,125,16,23,,,,,
2014-07-18,1659,125,16,23,,,,,
2014-07-19,1660,124,16,23,,,,,
2014-07-20,1661,123,16,23,,,,,
2014-07-21,1662,123,16,23,,,,,
2014-07-22,1663,123,16,23,,,,,
2014-07-23,1664,125,16,23,,,,,
2014-07-24,1665,125,16,23,,,,,
2014-07-25,1666,126,16,23,,,,,
2014-07-26,1667,126,16,23,,,,,
2014-07-27,1668,126,16,23,,,,,
2014-07-28,1669,126,16,23,,,,,
2014-07-29,1670,125,16,23,,,,,
2014-07-30,1671,125,16,23,,,,,
2014-07-31,1672,124,16,23,,,,,
2014-08-01,1673,123,19,23,,,,,
2014-08-02,1674,123,19,23,,,,,
2014-08-03,1675,123,19,23,,,,,
2014-08-04,1676,123,19,23,,,,,
2014-08-05,1677,123,19,23,,,,,
2014-08-06,1678,123,19,22,,,,,
2014-08-07,1679,123,21,22,,,,,
2014-08-08,1680,123,21,22,,,,,
2014-08-09,1681,123,21,22,,,,,
2014-08-10,1682,123,21,22,,,,,
2014-08-11,1683,123,21,22,,,,,
2014-08-12,1684,123,21,22,,,,,
2014-08-13,1685,124,21,22,,,,,
2014-08-14,1686,125,22,22,,,,,
2014-08-15,1687,125,22,22,,,,,
2014-08-16,1688,125,22,22,,,,,
2014-08-17,1689,125,22,22,,,,,
2014-08-18,1690,124,21,21,,,,,
2014-08-19,1691,124,21,21,,,,,
2014-08-20,1692,124,21,21,,,,,
2014-08-21,1693,124,21,21,,,,,
2014-08-22,1694,124,21,21,,,,,
2014-08-23,1695,124,21,21,,,,,
2014-08-24,1696,124,21,21,,,,,
2014-08-25,1697,124,21,21,,,,,
2014-08-26,1698,123,21,21,,,,,
2014-08-27,1699,124,21,21,,,,,
2014-08-28,1700,124,21,21,,,,,
2014-08-29,1701,124,21,21,,,,,
2014-08-30,1702,124,21,21,,,,,
2014-08-31,1703,124,21,21,,,,,
2014-09-01,1704,124,21,21,,,,,
2014-09-02,1705,122,21,20,,,,,
2014-09-03,1706,122,22,20,,,,,
2014-09-04,1707,121,22,20,,,,,
2014-09-05,1708,122,22,20,,,,,
2014-09-06,1709,122,22,20,,,,,
2014-09-07,1710,122,22,20,,,,,
2014-09-08,1711,123,22,20,,,,,
2014-09-09,1712,123,22,20,,,,,
2014-09-10,1713,123,22,20,,,,,
2014-09-11,1714,124,22,20,,,,,
2014-09-12,1715,124,22,20,,,,,
2014-09-13,1716,124,22,20,,,,,
2014-09-14,1717,124,22,20,,,,,
2014-09-15,1718,123,20,20,,,,,
2014-09-16,1719,123,20,20,,,,,
2014-09-17,1720,124,20,20,,,,,
2014-09-18,1721,125,18,20,,,,,
2014-09-19,1722,125,21,20,,,,,
2014-09-20,1723,126,21,20,,,,,
2014-09-21,1724,126,21,20,,,,,
2014-09-22,1725,126,21,20,,,,,
2014-09-23,1726,126,21,20,,,,,
2014-09-24,1727,126,21,20,,,,,
2014-09-25,1728,126,21,20,,,,,
2014-09-26,1729,126,21,20,,,,,
2014-09-27,1730,126,21,20,,,,,
2014-09-28,1731,126,21,20,,,,,
2014-09-29,1732,127,21,20,,,,,
2014-09-30,1733,127,21,20,,,,,
2014-10-01,1734,125,23,20,,,,,
2014-10-02,1735,125,23,19,,,,,
2014-10-03,1736,125,23,19,,,,,
2014-10-04,1737,125,23,19,,,,,
2014-10-05,1738,126,23,19,,,,,
2014-10-06,1739,126,23,19,,,,,
2014-10-07,1740,126,23,19,,,,,
2014-10-08,1741,125,23,19,,,,,
2014-10-09,1742,125,23,19,,,,,
2014-10-10,1743,125,23,19,,,,,
2014-10-11,1744,125,23,19,,,,,
2014-10-12,1745,125,23,19,,,,,
2014-10-13,1746,125,23,19,,,,,
2014-10-14,1747,123,23,19,,,,,
2014-10-15,1748,123,23,19,,,,,
2014-10-16,1749,124,38,3,,,,,
2014-10-17,1750,124,38,3,,,,,
2014-10-18,1751,124,38,3,,,,,
2014-10-19,1752,125,38,3,,,,,
2014-10-20,1753,125,38,3,,,,,
2014-10-21,1754,125,38,3,,,,,
2014-10-22,1755,125,38,3,,,,,
2014-10-23,1756,125,38,3,,,,,
2014-10-24,1757,126,38,3,,,,,
2014-10-25,1758,125,38,3,,,,,
2014-10-26,1759,125,38,3,,,,,
2014-10-27,1760,125,38,3,,,,,
2014-10-28,1761,126,38,3,,,,,
2014-10-29,1762,126,38,3,,,,,
2014-10-30,1763,126,38,3,,,,,
2014-10-31,1764,126,39,3,,,,,
2014-11-01,1765,126,39,3,,,,,
2014-11-02,1766,126,39,3,,,,,
2014-11-03,1767,126,39,3,,,,,
2014-11-04,1768,127,39,3,,,,,
2014-11-05,1769,127,39,3,,,,,
2014-11-06,1770,127,39,3,,,,,
2014-11-07,1771,127,39,3,,,,,
2014-11-08,1772,127,39,3,,,,,
2014-11-09,1773,127,39,3,,,,,
2014-11-10,1774,125,39,3,,,,,
2014-11-11,1775,126,39,3,,,,,
2014-11-12,1776,123,41,3,,,,,
2014-11-13,1777,124,42,3,,,,,
2014-11-14,1778,124,42,3,,,,,
2014-11-15,1779,125,42,3,,,,,
2014-11-16,1780,125,42,3,,,,,
2014-11-17,1781,125,42,3,,,,,
2014-11-18,1782,126,42,3,,,,,
2014-11-19,1783,126,42,3,,,,,
2014-11-20,1784,126,42,3,,,,,
2014-11-21,1785,127,42,3,,,,,
2014-11-22,1786,127,42,3,,,,,
2014-11-23,1787,127,42,3,,,,,
2014-11-24,1788,127,40,3,,,,,
2014-11-25,1789,127,40,3,,,,,
2014-11-26,1790,127,40,3,,,,,
2014-11-27,1791,127,40,3,,,,,
2014-11-28,1792,126,40,4,,,,,
2014-11-29,1793,126,40,4,,,,,
2014-11-30,1794,127,40,4,,,,,
2014-12-01,1795,127,39,4,,,,,
2014-12-02,1796,127,39,4,,,,,
2014-12-03,1797,127,39,4,,,,,
2014-12-04,1798,126,38,4,,,,,
2014-12-05,1799,126,38,4,,,,,
2014-12-06,1800,126,38,4,,,,,
2014-12-07,1801,126,38,4,,,,,
2014-12-08,1802,126,38,4,,,,,
2014-12-09,1803,126,38,4,,,,,
2014-12-10,1804,126,38,4,,,,,
2014-12-11,1805,126,38,4,,,,,
2014-12-12,1806,126,38,4,,,,,
2014-12-13,1807,126,38,4,,,,,
2014-12-14,1808,125,38,4,,,,,
2014-12-15,1809,125,38,4,,,,,
2014-12-16,1810,125,38,4,,,,,
2014-12-17,1811,126,39,4,,,,,
2014-12-18,1812,126,39,4,,,,,
2014-12-19,1813,126,40,4,,,,,
2014-12-20,1814,126,40,4,,,,,
2014-12-21,1815,126,40,4,,,,,
2014-12-22,1816,125,40,4,,,,,
2014-12-23,1817,125,40,4,,,,,
2014-12-24,1818,125,40,4,,,,,
2014-12-25,1819,125,40,4,,,,,
2014-12-26,1820,126,40,4,,,,,
2014-12-27,1821,126,40,4,,,,,
2014-12-28,1822,126,40,4,,,,,
2014-12-29,1823,126,40,4,,,,,
2014-12-30,1824,125,40,4,,,,,
2014-12-31,1825,125,40,4,,,,,
2015-01-01,1826,125,40,4,,,,,
2015-01-02,1827,125,40,4,,,,,
2015-01-03,1828,125,40,4,,,,,
2015-01-04,1829,125,40,4,,,,,
2015-01-05,1830,123,40,4,,,,,
2015-01-06,1831,124,40,4,,,,,
2015-01-07,1832,124,40,4,,,,,
2015-01-08,1833,124,40,4,,,,,
2015-01-09,1834,124,40,4,,,,,
2015-01-10,1835,124,40,4,,,,,
2015-01-11,1836,124,40,4,,,,,
2015-01-12,1837,122,40,4,,,,,
2015-01-13,1838,124,40,4,,,,,
2015-01-14,1839,124,40,4,,,,,
2015-01-15,1840,124,40,4,,,,,
2015-01-16,1841,126,40,4,,,,,
2015-01-17,1842,126,40,4,,,,,
2015-01-18,1843,126,40,4,,,,,
2015-01-19,1844,126,40,4,,,,,
2015-01-20,1845,125,41,4,,,,,
2015-01-21,1846,124,42,4,,,,,
2015-01-22,1847,124,42,4,,,,,
2015-01-23,1848,124,42,4,,,,,
2015-01-24,1849,123,42,4,,,,,
2015-01-25,1850,123,42,4,,,,,
2015-01-26,1851,123,42,4,,,,,
2015-01-27,1852,123,42,4,,,,,
2015-01-28,1853,122,42,4,,,,,
2015-01-29,1854,121,42,4,,,,,
2015-01-30,1855,121,42,4,,,,,
2015-01-31,1856,121,42,4,,,,,
2015-02-01,1857,121,42,4,,,,,
2015-02-02,1858,122,42,4,,,,,
2015-02-03,1859,122,42,4,,,,,
2015-02-04,1860,122,42,4,,,,,
2015-02-05,1861,122,42,4,,,,,
2015-02-06,1862,123,42,4,,,,,
2015-02-07,1863,123,42,4,,,,,
2015-02-08,1864,123,42,4,,,,,
2015-02-09,1865,121,44,4,,,,,
2015-02-10,1866,121,44,4,,,,,
2015-02-11,1867,118,45,4,,,,,
2015-02-12,1868,118,45,4,,,,,
2015-02-13,1869,117,45,4,,,,,
2015-02-14,1870,117,45,4,,,,,
2015-02-15,1871,117,45,4,,,,,
2015-02-16,1872,118,45,4,,,,,
2015-02-17,1873,119,45,4,,,,,
2015-02-18,1874,120,45,4,,,,,
2015-02-19,1875,119,46,4,,,,,
2015-02-20,1876,119,46,4,,,,,
2015-02-21,1877,119,46,4,,,,,
2015-02-22,1878,119,46,4,,,,,
2015-02-23,1879,122,44,4,,,,,
2015-02-24,1880,123,44,4,,,,,
2015-02-25,1881,124,43,4,,,,,
2015-02-26,1882,124,43,4,,,,,
2015-02-27,1883,124,43,4,,,,,
2015-02-28,1884,124,43,4,,,,,
2015-03-01,1885,124,43,4,,,,,
2015-03-02,1886,124,43,4,,,,,
2015-03-03,1887,124,43,4,,,,,
2015-03-04,1888,125,43,4,,,,,
2015-03-05,1889,126,43,3,,,,,
2015-03-06,1890,126,43,3,,,,,
2015-03-07,1891,126,43,3,,,,,
2015-03-08,1892,126,43,3,,,,,
2015-03-09,1893,125,43,3,,,,,
2015-03-10,1894,125,43,3,,,,,
2015-03-11,1895,125,43,3,,,,,
2015-03-12,1896,125,43,3,,,,,
2015-03-13,1897,125,43,3,,,,,
2015-03-14,1898,125,43,3,,,,,
2015-03-15,1899,125,43,3,,,,,
2015-03-16,1900,125,43,3,,,,,
2015-03-17,1901,125,43,3,,,,,
2015-03-18,1902,122,43,3,,,,,
2015-03-19,1903,123,43,3,,,,,
2015-03-20,1904,123,43,3,,,,,
2015-03-21,1905,123,43,3,,,,,
2015-03-22,1906,123,43,3,,,,,
2015-03-23,1907,124,43,3,,,,,
2015-03-24,1908,126,43,3,,,,,
2015-03-25,1909,127,43,3,,,,,
2015-03-26,1910,127,43,3,,,,,
2015-03-27,1911,127,43,3,,,,,
2015-03-28,1912,128,43,3,,,,,
2015-03-29,1913,128,43,3,,,,,
2015-03-30,1914,128,42,3,,,,,
2015-03-31,1915,129,45,3,,,,,
2015-04-01,1916,129,45,3,,,,,
2015-04-02,1917,129,45,3,,,,,
2015-04-03,1918,130,44,3,,,,,
2015-04-04,1919,130,44,3,,,,,
2015-04-05,1920,130,44,3,,,,,
2015-04-06,1921,130,44,3,,,,,
2015-04-07,1922,127,47,3,,,,,
2015-04-08,1923,127,47,3,,,,,
2015-04-09,1924,128,47,3,,,,,
2015-04-10,1925,128,47,3,,,,,
2015-04-11,1926,128,47,3,,,,,
2015-04-12,1927,127,47,3,,,,,
2015-04-13,1928,127,47,3,,,,,
2015-04-14,1929,127,47,3,,,,,
2015-04-15,1930,129,45,3,,,,,
2015-04-16,1931,129,45,3,,,,,
2015-04-17,1932,129,45,3,,,,,
2015-04-18,1933,130,43,3,,,,,
2015-04-19,1934,130,43,3,,,,,
2015-04-20,1935,130,41,3,,,,,
2015-04-21,1936,130,41,3,,,,,
2015-04-22,1937,130,41,3,,,,,
2015-04-23,1938,130,41,3,,,,,
2015-04-24,1939,131,41,3,,,,,
2015-04-25,1940,131,41,3,,,,,
2015-04-26,1941,131,41,3,,,,,
2015-04-27,1942,131,41,3,,,,,
2015-04-28,1943,130,40,3,,,,,
2015-04-29,1944,129,42,3,,,,,
2015-04-30,1945,130,42,3,,,,,
2015-05-01,1946,130,42,3,,,,,
2015-05-02,1947,129,44,3,,,,,
2015-05-03,1948,129,44,3,,,,,
2015-05-04,1949,129,44,3,,,,,
2015-05-05,1950,126,45,3,,,,,
2015-05-06,1951,126,45,3,,,,,
2015-05-07,1952,127,45,3,,,,,
2015-05-08,1953,128,45,3,,,,,
2015-05-09,1954,128,45,3,,,,,
2015-05-10,1955,127,45,3,,,,,
2015-05-11,1956,127,45,3,,,,,
2015-05-12,1957,127,45,3,,,,,
2015-05-13,1958,128,45,3,,,,,
2015-05-14,1959,128,45,3,,,,,
2015-05-15,1960,130,45,3,,,,,
2015-05-16,1961,130,45,3,,,,,
2015-05-17,1962,130,45,3,,,,,
2015-05-18,1963,130,45,3,,,,,
2015-05-19,1964,131,43,3,,,,,
2015-05-20,1965,131,43,3,,,,,
2015-05-21,1966,130,44,3,,,,,
2015-05-22,1967,129,45,3,,,,,
2015-05-23,1968,129,45,3,,,,,
2015-05-24,1969,129,45,3,,,,,
2015-05-25,1970,129,45,3,,,,,
2015-05-26,1971,128,45,3,,,,,
2015-05-27,1972,128,45,3,,,,,
2015-05-28,1973,128,45,3,,,,,
2015-05-29,1974,128,47,3,,,,,
2015-05-30,1975,128,47,3,,,,,
2015-05-31,1976,128,47,3,,,,,
2015-06-01,1977,126,47,3,,,,,
2015-06-02,1978,126,47,3,,,,,
2015-06-03,1979,125,49,3,,,,,
2015-06-04,1980,125,49,3,,,,,
2015-06-05,1981,125,54,3,,,,,
2015-06-06,1982,125,54,3,,,,,
2015-06-07,1983,125,54,3,,,,,
2015-06-08,1984,125,56,3,,,,,
2015-06-09,1985,126,58,3,,,,,
2015-06-10,1986,125,61,3,,,,,
2015-06-11,1987,125,61,3,,,,,
2015-06-12,1988,124,62,3,,,,,
2015-06-13,1989,124,62,3,,,,,
2015-06-14,1990,124,62,3,,,,,
2015-06-15,1991,124,62,3,,,,,
2015-06-16,1992,123,61,3,,,,,
2015-06-17,1993,122,61,3,,,,,
2015-06-18,1994,122,61,3,,,,,
2015-06-19,1995,122,61,3,,,,,
2015-06-20,1996,122,61,3,,,,,
2015-06-21,1997,122,61,3,,,,,
2015-06-22,1998,122,61,3,,,,,
2015-06-23,1999,122,61,3,,,,,
2015-06-24,2000,121,61,3,,,,,
2015-06-25,2001,121,63,,,,,,
2015-06-26,2002,121,63,,,,,,
2015-06-27,2003,121,63,,,,,,
2015-06-28,2004,121,63,,,,,,
2015-06-29,2005,120,65,,,,,,
2015-06-30,2006,120,65,,,,,,
2015-07-01,2007,118,65,,,,,,
2015-07-02,2008,120,65,,,,,,
2015-07-03,2009,120,65,,,,,,
2015-07-04,2010,120,65,,,,,,
2015-07-05,2011,120,65,,,,,,
2015-07-06,2012,120,65,,,,,,
2015-07-07,2013,121,65,,,,,,
2015-07-08,2014,121,66,,,,,,
2015-07-09,2015,120,70,,,,,,
2015-07-10,2016,119,71,,,,,,
2015-07-11,2017,120,71,,,,,,
2015-07-12,2018,120,71,,,,,,
2015-07-13,2019,119,71,,,,,,
2015-07-14,2020,119,70,,,,,,
2015-07-15,2021,122,70,,,,,,
2015-07-16,2022,122,70,,,,,,
2015-07-17,2023,124,70,,,,,,
2015-07-18,2024,124,70,,,,,,
2015-07-19,2025,124,70,,,,,,
2015-07-20,2026,124,70,,,,,,
2015-07-21,2027,124,71,,,,,,
2015-07-22,2028,123,72,,,,,,
2015-07-23,2029,123,72,,,,,,
2015-07-24,2030,123,72,,,,,,
2015-07-25,2031,123,72,,,,,,
2015-07-26,2032,123,72,,,,,,
2015-07-27,2033,123,72,,,,,,
2015-07-28,2034,125,72,,,,,,
2015-07-29,2035,125,72,,,,,,
2015-07-30,2036,125,72,,,,,,
2015-07-31,2037,125,72,,,,,,
2015-08-01,2038,125,72,,,,,,
2015-08-02,2039,123,72,,,,,,
2015-08-03,2040,123,72,,,,,,
2015-08-04,2041,123,74,,,,,,
2015-08-05,2042,123,76,,6,,,,
2015-08-06,2043,124,78,,6,,,,
2015-08-07,2044,125,78,,6,,,,
2015-08-08,2045,127,78,,6,,,,
2015-08-09,2046,127,78,,6,,,,
2015-08-10,2047,127,77,,6,,,,
2015-08-11,2048,129,79,,6,,,,
2015-08-12,2049,127,34,48,6,,,,
2015-08-13,2050,127,34,48,6,,,,
2015-08-14,2051,128,34,48,7,,,,
2015-08-15,2052,130,34,48,7,,,,
2015-08-16,2053,130,34,48,7,,,,
2015-08-17,2054,127,36,49,7,,,,
2015-08-18,2055,123,34,52,11,,,,
2015-08-19,2056,122,34,53,11,,,,
2015-08-20,2057,123,34,55,11,,,,
2015-08-21,2058,124,34,55,11,,,,
2015-08-22,2059,124,34,55,11,,,,
2015-08-23,2060,124,34,55,11,,,,
2015-08-24,2061,124,34,56,11,,,,
2015-08-25,2062,125,34,56,11,,,,
2015-08-26,2063,125,34,56,11,,,,
2015-08-27,2064,123,34,56,13,,,,
2015-08-28,2065,123,34,56,13,,,,
2015-08-29,2066,123,34,56,13,,,,
2015-08-30,2067,123,34,56,13,,,,
2015-08-31,2068,123,34,56,13,,,,
2015-09-01,2069,122,34,56,13,,,,
2015-09-02,2070,121,32,58,13,,,,
2015-09-03,2071,121,32,58,13,,,,
2015-09-04,2072,121,32,58,13,,,,
2015-09-05,2073,121,32,58,13,,,,
2015-09-06,2074,121,32,58,13,,,,
2015-09-07,2075,121,32,58,13,,,,
2015-09-08,2076,121,32,58,13,,,,
2015-09-09,2077,121,32,58,13,,,,
2015-09-10,2078,121,32,58,13,,,,
2015-09-11,2079,121,32,58,13,,,,
2015-09-12,2080,121,32,57,13,,,,
2015-09-13,2081,121,32,57,13,,,,
2015-09-14,2082,119,32,58,13,,,,
2015-09-15,2083,119,32,58,13,,,,
2015-09-16,2084,119,32,58,13,,,,
2015-09-17,2085,119,32,60,13,,,,
2015-09-18,2086,119,32,60,13,,,,
2015-09-19,2087,119,32,60,13,,,,
2015-09-20,2088,119,32,60,13,,,,
2015-09-21,2089,118,32,61,13,,,,
