,day_counter,0,1,2,3,4
2011-03-13,436,201,2,,,
2011-03-14,437,202,2,,,
2011-03-15,438,202,2,,,
2011-03-16,439,201,3,,,
2011-03-17,440,201,3,,,
2011-03-18,441,202,3,,,
2011-03-19,442,202,3,,,
2011-03-20,443,202,3,,,
2011-03-21,444,203,3,,,
2011-03-22,445,203,3,,,
2011-03-23,446,203,3,,,
2011-03-24,447,205,3,,,
2011-03-25,448,205,3,,,
2011-03-26,449,206,2,,,
2011-03-27,450,209,,,,
2011-03-28,451,209,,,,
2011-03-29,452,212,,,,
2011-03-30,453,214,,,,
2011-03-31,454,215,,,,
2011-04-01,455,215,,,,
2011-04-02,456,215,,,,
2011-04-03,457,215,,,,
2011-04-04,458,215,,,,
2011-04-05,459,216,,,,
2011-04-06,460,217,,,,
2011-04-07,461,217,,,,
2011-04-08,462,217,,,,
2011-04-09,463,217,,,,
2011-04-10,464,218,,,,
2011-04-11,465,219,,,,
2011-04-12,466,218,,,,
2011-04-13,467,218,,,,
2011-04-14,468,218,,,,
2011-04-15,469,219,,,,
2011-04-16,470,219,,,,
2011-04-17,471,219,,,,
2011-04-18,472,219,,,,
2011-04-19,473,219,,,,
2011-04-20,474,219,,,,
2011-04-21,475,219,,,,
2011-04-22,476,219,,,,
2011-04-23,477,219,,,,
2011-04-24,478,220,,,,
2011-04-25,479,220,2,,,
2011-04-26,480,220,2,,,
2011-04-27,481,219,4,,,
2011-04-28,482,219,4,,,
2011-04-29,483,221,4,,,
2011-04-30,484,221,4,,,
2011-05-01,485,221,4,,,
2011-05-02,486,222,4,,,
2011-05-03,487,223,4,,,
2011-05-04,488,224,4,,,
2011-05-05,489,226,4,,,
2011-05-06,490,227,4,,,
2011-05-07,491,229,4,,,
2011-05-08,492,229,4,,,
2011-05-09,493,230,2,,,
2011-05-10,494,232,2,,,
2011-05-11,495,236,2,,,
2011-05-12,496,236,2,,,
2011-05-13,497,236,2,,,
2011-05-14,498,236,2,,,
2011-05-15,499,236,2,,,
2011-05-16,500,238,2,,,
2011-05-17,501,238,2,,,
2011-05-18,502,238,2,,,
2011-05-19,503,238,2,,,
2011-05-20,504,237,4,,,
2011-05-21,505,237,4,,,
2011-05-22,506,238,4,,,
2011-05-23,507,236,6,,,
2011-05-24,508,237,7,,,
2011-05-25,509,237,7,,,
2011-05-26,510,237,7,,,
2011-05-27,511,237,7,,,
2011-05-28,512,237,7,,,
2011-05-29,513,237,7,,,
2011-05-30,514,238,7,,,
2011-05-31,515,239,5,,,
2011-06-01,516,239,5,,,
2011-06-02,517,238,5,,,
2011-06-03,518,239,3,,,
2011-06-04,519,239,3,,,
