date,time,bug_id,degree,depth,severity,votes,comment_count,day_counter
2019-04-04 00:00:00.000000,2019-04-03 22:54:39.144878,1530785,1,1,3,0,30,3380
2019-04-05 00:00:00.000000,2019-04-04 12:49:26.086957,1529643,1,1,3,1,21,3381
2019-04-09 00:00:00.000000,2019-04-09 16:42:47.265457,1515608,1,1,3,0,5,3385
2019-04-10 00:00:00.000000,2019-04-10 05:17:26.086957,1530285,1,1,3,0,22,3386
2019-04-10 00:00:00.000000,2019-04-10 14:01:33.913043,1535666,1,1,3,0,16,3386
2019-04-15 00:00:00.000000,2019-04-15 01:50:55.736696,1541012,0,0,4,0,18,3391
2019-04-16 00:00:00.000000,2019-04-16 11:07:02.544962,684635,0,0,3,0,5,3392
2019-04-18 00:00:00.000000,2019-04-18 19:39:57.391304,1544610,1,1,3,0,11,3394
2019-04-23 00:00:00.000000,2019-04-21 15:49:07.862196,1101005,0,0,3,4,25,3399
2019-04-29 00:00:00.000000,2019-04-27 04:44:36.358044,1334192,0,0,3,0,12,3405
2019-04-30 00:00:00.000000,2019-04-30 02:43:36.930175,1393570,0,0,3,0,32,3406
2019-04-30 00:00:00.000000,2019-04-29 20:07:23.328986,548037,0,0,3,1,4,3406
2019-05-06 00:00:00.000000,2019-05-06 05:14:53.928022,1450973,0,0,3,0,13,3412
2019-05-13 00:00:00.000000,2019-05-12 01:04:11.664103,984139,0,0,3,4,1,3419
2019-05-13 00:00:00.000000,2019-05-12 07:02:37.686866,1549204,1,1,3,9,14,3419
2019-05-14 00:00:00.000000,2019-05-14 03:34:39.130435,1550209,1,1,3,0,4,3420
2019-05-16 00:00:00.000000,2019-05-16 18:50:31.304348,1549561,1,1,3,0,8,3422
2019-05-21 00:00:00.000000,2019-05-19 17:25:47.505383,1441195,0,0,5,0,31,3427
2019-05-27 00:00:00.000000,2019-05-25 13:54:00.313750,1135758,0,0,3,0,2,3433
2019-05-27 00:00:00.000000,2019-05-25 08:31:41.739130,1552333,1,1,3,0,5,3433
