,day_counter,0,1,2,3,4
2011-09-24,631,63,2,,,
2011-09-25,632,63,2,,,
2011-09-26,633,60,2,,,
2011-09-27,634,61,2,,,
2011-09-28,635,58,2,,,
2011-09-29,636,58,2,,,
2011-09-30,637,59,2,,,
2011-10-01,638,59,2,,,
2011-10-02,639,59,2,,,
2011-10-03,640,59,2,,,
2011-10-04,641,58,2,,,
2011-10-05,642,58,2,,,
2011-10-06,643,58,2,,,
2011-10-07,644,58,2,,,
2011-10-08,645,58,2,,,
2011-10-09,646,58,2,,,
2011-10-10,647,58,2,,,
2011-10-11,648,57,2,,,
2011-10-12,649,57,2,,,
2011-10-13,650,57,2,,,
2011-10-14,651,57,2,,,
2011-10-15,652,57,2,,,
2011-10-16,653,57,2,,,
2011-10-17,654,57,2,,,
2011-10-18,655,57,2,,,
2011-10-19,656,57,2,,,
2011-10-20,657,57,2,,,
2011-10-21,658,55,2,,,
2011-10-22,659,54,2,,,
2011-10-23,660,54,2,,,
2011-10-24,661,54,2,,,
2011-10-25,662,54,2,,,
2011-10-26,663,54,2,,,
2011-10-27,664,53,2,,,
2011-10-28,665,53,2,,,
2011-10-29,666,53,2,,,
2011-10-30,667,53,2,,,
2011-10-31,668,53,2,,,
2011-11-01,669,54,2,,,
2011-11-02,670,54,2,,,
2011-11-03,671,54,2,,,
2011-11-04,672,55,2,,,
2011-11-05,673,55,2,,,
2011-11-06,674,55,2,,,
2011-11-07,675,53,2,,,
2011-11-08,676,53,2,,,
2011-11-09,677,53,2,,,
2011-11-10,678,53,2,,,
2011-11-11,679,51,2,,,
2011-11-12,680,51,2,,,
2011-11-13,681,51,2,,,
2011-11-14,682,50,2,,,
2011-11-15,683,50,2,,,
2011-11-16,684,52,2,,,
2011-11-17,685,52,2,,,
2011-11-18,686,52,2,,,
2011-11-19,687,52,2,,,
2011-11-20,688,52,2,,,
2011-11-21,689,52,2,,,
2011-11-22,690,51,2,,,
2011-11-23,691,51,2,,,
2011-11-24,692,50,2,,,
2011-11-25,693,50,2,,,
2011-11-26,694,50,2,,,
2011-11-27,695,49,2,,,
2011-11-28,696,48,2,,,
2011-11-29,697,47,2,,,
2011-11-30,698,47,2,,,
2011-12-01,699,47,2,,,
2011-12-02,700,47,2,,,
2011-12-03,701,47,2,,,
2011-12-04,702,48,2,,,
2011-12-05,703,49,2,,,
2011-12-06,704,49,2,,,
2011-12-07,705,51,2,,,
2011-12-08,706,51,2,,,
2011-12-09,707,54,2,,,
2011-12-10,708,55,2,,,
2011-12-11,709,56,2,,,
2011-12-12,710,57,2,,,
2011-12-13,711,57,2,,,
2011-12-14,712,57,2,,,
2011-12-15,713,57,2,,,
2011-12-16,714,56,,,,
2011-12-17,715,55,,,,
2011-12-18,716,56,,,,
2011-12-19,717,56,,,,
2011-12-20,718,57,,,,
2011-12-21,719,58,,,,
2011-12-22,720,58,,,,
2011-12-23,721,57,,,,
2011-12-24,722,57,,,,
2011-12-25,723,58,,,,
2011-12-26,724,58,,,,
2011-12-27,725,58,,,,
2011-12-28,726,58,,,,
2011-12-29,727,58,,,,
2011-12-30,728,58,,,,
2011-12-31,729,58,,,,
2012-01-01,730,56,,,,
2012-01-02,731,56,,,,
2012-01-03,732,56,,,,
2012-01-04,733,56,,,,
2012-01-05,734,56,,,,
2012-01-06,735,56,,,,
2012-01-07,736,56,,,,
2012-01-08,737,56,,,,
2012-01-09,738,56,,,,
2012-01-10,739,54,,,,
2012-01-11,740,54,,,,
2012-01-12,741,54,,,,
2012-01-13,742,54,,,,
2012-01-14,743,54,,,,
2012-01-15,744,54,,,,
2012-01-16,745,54,,,,
2012-01-17,746,54,,,,
2012-01-18,747,54,,,,
2012-01-19,748,52,,,,
2012-01-20,749,52,,,,
2012-01-21,750,52,,,,
2012-01-22,751,52,,,,
2012-01-23,752,52,,,,
2012-01-24,753,52,,,,
2012-01-25,754,52,,,,
2012-01-26,755,52,,,,
2012-01-27,756,51,,,,
2012-01-28,757,51,,,,
2012-01-29,758,51,,,,
2012-01-30,759,51,,,,
2012-01-31,760,51,,,,
2012-02-01,761,51,,,,
2012-02-02,762,49,,,,
2012-02-03,763,49,,,,
2012-02-04,764,50,,,,
2012-02-05,765,50,,,,
2012-02-06,766,50,,,,
2012-02-07,767,50,,,,
2012-02-08,768,50,,,,
2012-02-09,769,50,,,,
2012-02-10,770,51,,,,
2012-02-11,771,50,,,,
2012-02-12,772,50,,,,
2012-02-13,773,50,,,,
2012-02-14,774,50,,,,
2012-02-15,775,49,,,,
2012-02-16,776,49,,,,
2012-02-17,777,48,,,,
2012-02-18,778,48,,,,
2012-02-19,779,48,,,,
2012-02-20,780,46,,,,
2012-02-21,781,46,,,,
2012-02-22,782,46,,,,
2012-02-23,783,46,,,,
2012-02-24,784,45,,,,
2012-02-25,785,44,2,,,
2012-02-26,786,44,2,,,
2012-02-27,787,44,2,,,
2012-02-28,788,44,2,,,
2012-02-29,789,44,2,,,
2012-03-01,790,41,5,,,
2012-03-02,791,41,5,,,
2012-03-03,792,41,5,,,
2012-03-04,793,41,5,,,
2012-03-05,794,41,5,,,
2012-03-06,795,41,5,,,
2012-03-07,796,41,5,,,
2012-03-08,797,41,5,,,
2012-03-09,798,41,5,,,
2012-03-10,799,41,5,,,
2012-03-11,800,41,5,,,
2012-03-12,801,41,5,,,
2012-03-13,802,41,5,,,
2012-03-14,803,41,5,,,
2012-03-15,804,40,5,,,
2012-03-16,805,40,5,,,
2012-03-17,806,39,5,,,
2012-03-18,807,40,5,,,
2012-03-19,808,40,5,,,
2012-03-20,809,40,5,,,
2012-03-21,810,40,5,,,
2012-03-22,811,40,5,,,
2012-03-23,812,40,5,,,
2012-03-24,813,40,5,,,
2012-03-25,814,41,3,,,
2012-03-26,815,41,3,,,
2012-03-27,816,41,3,,,
2012-03-28,817,41,3,,,
2012-03-29,818,41,3,,,
2012-03-30,819,41,3,,,
2012-03-31,820,41,3,,,
2012-04-01,821,41,3,,,
2012-04-02,822,41,3,,,
2012-04-03,823,41,3,,,
2012-04-04,824,43,,,,
2012-04-05,825,43,,,,
2012-04-06,826,43,,,,
2012-04-07,827,43,,,,
2012-04-08,828,43,,,,
2012-04-09,829,42,,,,
2012-04-10,830,42,,,,
2012-04-11,831,41,,,,
2012-04-12,832,42,,,,
2012-04-13,833,40,2,,,
2012-04-14,834,40,2,,,
2012-04-15,835,40,2,,,
2012-04-16,836,40,2,,,
2012-04-17,837,40,2,,,
2012-04-18,838,40,2,,,
2012-04-19,839,40,2,,,
2012-04-20,840,40,2,,,
2012-04-21,841,40,2,,,
2012-04-22,842,38,2,,,
2012-04-23,843,38,2,,,
2012-04-24,844,36,2,,,
2012-04-25,845,37,2,,,
2012-04-26,846,37,2,,,
2012-04-27,847,36,2,,,
2012-04-28,848,37,2,,,
2012-04-29,849,37,2,,,
2012-04-30,850,37,2,,,
2012-05-01,851,36,2,,,
2012-05-02,852,36,2,,,
2012-05-03,853,36,2,,,
2012-05-04,854,36,2,,,
2012-05-05,855,36,2,,,
2012-05-06,856,36,2,,,
2012-05-07,857,36,2,,,
2012-05-08,858,35,2,,,
2012-05-09,859,35,2,,,
2012-05-10,860,35,2,,,
2012-05-11,861,36,,,,
2012-05-12,862,36,,,,
2012-05-13,863,36,,,,
2012-05-14,864,35,,,,
2012-05-15,865,35,,,,
2012-05-16,866,35,,,,
2012-05-17,867,35,,,,
2012-05-18,868,35,,,,
2012-05-19,869,35,,,,
2012-05-20,870,35,,,,
2012-05-21,871,36,,,,
2012-05-22,872,36,,,,
2012-05-23,873,36,,,,
2012-05-24,874,36,,,,
2012-05-25,875,36,,,,
2012-05-26,876,36,,,,
2012-05-27,877,34,,,,
2012-05-28,878,34,,,,
2012-05-29,879,34,,,,
2012-05-30,880,34,,,,
2012-05-31,881,34,,,,
2012-06-01,882,34,,,,
2012-06-02,883,34,,,,
2012-06-03,884,34,,,,
2012-06-04,885,34,,,,
