,day_counter,0,1,2,3,4
2010-11-06,36,15,,,,
2010-11-07,37,15,,,,
2010-11-08,38,15,,,,
2010-11-09,39,15,,,,
2010-11-10,40,16,,,,
2010-11-11,41,15,,,,
2010-11-12,42,15,,,,
2010-11-13,43,15,,,,
2010-11-14,44,15,,,,
2010-11-15,45,14,,,,
2010-11-16,46,14,,,,
2010-11-17,47,15,,,,
2010-11-18,48,15,,,,
2010-11-19,49,15,,,,
2010-11-20,50,15,,,,
2010-11-21,51,15,,,,
2010-11-22,52,14,,,,
2010-11-23,53,14,,,,
2010-11-24,54,15,,,,
2010-11-25,55,16,,,,
2010-11-26,56,16,,,,
2010-11-27,57,16,,,,
2010-11-28,58,17,,,,
2010-11-29,59,17,,,,
2010-11-30,60,18,,,,
2010-12-01,61,17,,,,
2010-12-02,62,17,,,,
2010-12-03,63,17,,,,
2010-12-04,64,17,,,,
2010-12-05,65,17,2,,,
2010-12-06,66,17,2,,,
2010-12-07,67,17,2,,,
2010-12-08,68,17,2,,,
2010-12-09,69,17,2,,,
2010-12-10,70,17,2,,,
2010-12-11,71,17,2,,,
2010-12-12,72,15,2,,,
2010-12-13,73,16,2,,,
2010-12-14,74,16,2,,,
2010-12-15,75,17,2,,,
2010-12-16,76,17,2,,,
2010-12-17,77,16,2,,,
2010-12-18,78,16,2,,,
2010-12-19,79,16,2,,,
2010-12-20,80,15,2,,,
2010-12-21,81,15,2,,,
2010-12-22,82,15,2,,,
2010-12-23,83,15,2,,,
2010-12-24,84,15,2,,,
2010-12-25,85,16,2,,,
2010-12-26,86,17,2,,,
2010-12-27,87,18,,,,
2010-12-28,88,18,,,,
2010-12-29,89,18,,,,
2010-12-30,90,17,,,,
2010-12-31,91,17,,,,
2011-01-01,,,,,,
2011-01-02,1,1,,,,
2011-01-03,2,3,,,,
2011-01-04,3,2,,,,
2011-01-05,4,3,,,,
2011-01-06,5,3,,,,
2011-01-07,6,3,,,,
2011-01-08,7,5,,,,
2011-01-09,8,5,,,,
2011-01-10,9,4,,,,
2011-01-11,10,3,,,,
2011-01-12,11,4,,,,
2011-01-13,12,5,,,,
2011-01-14,13,6,,,,
2011-01-15,14,6,,,,
2011-01-16,15,6,,,,
2011-01-17,16,6,,,,
2011-01-18,17,6,,,,
2011-01-19,18,6,,,,
2011-01-20,19,7,,,,
2011-01-21,20,7,,,,
2011-01-22,21,6,,,,
2011-01-23,22,6,,,,
2011-01-24,23,4,,,,
2011-01-25,24,4,,,,
2011-01-26,25,4,,,,
2011-01-27,26,3,2,,,
2011-01-28,27,4,2,,,
2011-01-29,28,4,2,,,
2011-01-30,29,4,2,,,
2011-01-31,30,5,2,,,
2011-02-01,31,6,2,,,
2011-02-02,32,8,2,,,
2011-02-03,33,7,2,,,
2011-02-04,34,8,2,,,
2011-02-05,35,7,2,,,
2011-02-06,36,7,2,,,
2011-02-07,37,7,2,,,
2011-02-08,38,8,,,,
2011-02-09,39,8,,,,
2011-02-10,40,8,,,,
2011-02-11,41,8,,,,
2011-02-12,42,8,,,,
2011-02-13,43,9,,,,
2011-02-14,44,9,,,,
2011-02-15,45,9,,,,
2011-02-16,46,10,,,,
2011-02-17,47,11,,,,
2011-02-18,48,11,,,,
2011-02-19,49,10,,,,
2011-02-20,50,10,,,,
2011-02-21,51,10,,,,
2011-02-22,52,11,,,,
2011-02-23,53,12,,,,
2011-02-24,54,13,,,,
2011-02-25,55,12,,,,
2011-02-26,56,13,,,,
2011-02-27,57,13,,,,
2011-02-28,58,13,,,,
2011-03-01,59,12,,,,
2011-03-02,60,12,,,,
2011-03-03,61,12,,,,
2011-03-04,62,15,,,,
2011-03-05,63,15,,,,
2011-03-06,64,16,,,,
2011-03-07,65,16,,,,
2011-03-08,66,16,,,,
2011-03-09,67,16,,,,
2011-03-10,68,16,,,,
2011-03-11,69,15,,,,
2011-03-12,70,14,,,,
2011-03-13,71,14,,,,
2011-03-14,72,15,,,,
2011-03-15,73,15,,,,
2011-03-16,74,15,,,,
2011-03-17,75,15,,,,
2011-03-18,76,15,,,,
2011-03-19,77,15,,,,
2011-03-20,78,15,,,,
2011-03-21,79,15,,,,
2011-03-22,80,15,,,,
2011-03-23,81,14,,,,
2011-03-24,82,16,,,,
2011-03-25,83,16,,,,
2011-03-26,84,17,,,,
2011-03-27,85,18,,,,
2011-03-28,86,16,,,,
2011-03-29,87,15,,,,
2011-03-30,88,17,,,,
2011-03-31,89,18,,,,
2011-04-01,,,,,,
2011-04-02,,,,,,
2011-04-03,,,,,,
2011-04-04,,,,,,
2011-04-05,4,1,,,,
2011-04-06,5,1,,,,
2011-04-07,6,1,,,,
2011-04-08,7,1,,,,
2011-04-09,8,1,,,,
2011-04-10,9,2,,,,
2011-04-11,10,3,,,,
2011-04-12,11,3,,,,
2011-04-13,12,3,,,,
2011-04-14,13,3,,,,
2011-04-15,14,3,,,,
2011-04-16,15,3,,,,
2011-04-17,16,3,,,,
2011-04-18,17,3,,,,
2011-04-19,18,3,,,,
2011-04-20,19,3,,,,
2011-04-21,20,3,,,,
2011-04-22,21,3,,,,
2011-04-23,22,3,,,,
2011-04-24,23,3,,,,
2011-04-25,24,2,2,,,
2011-04-26,25,2,2,,,
2011-04-27,26,2,4,,,
2011-04-28,27,3,4,,,
2011-04-29,28,5,4,,,
2011-04-30,29,5,4,,,
2011-05-01,30,5,4,,,
2011-05-02,31,5,4,,,
2011-05-03,32,6,4,,,
2011-05-04,33,7,4,,,
2011-05-05,34,9,4,,,
2011-05-06,35,10,4,,,
2011-05-07,36,13,2,,,
2011-05-08,37,13,2,,,
2011-05-09,38,12,2,,,
2011-05-10,39,13,2,,,
2011-05-11,40,17,2,,,
2011-05-12,41,17,2,,,
2011-05-13,42,17,2,,,
2011-05-14,43,17,2,,,
2011-05-15,44,17,2,,,
2011-05-16,45,17,2,,,
2011-05-17,46,16,2,,,
2011-05-18,47,16,2,,,
2011-05-19,48,16,2,,,
2011-05-20,49,16,2,,,
2011-05-21,50,16,2,,,
2011-05-22,51,16,2,,,
2011-05-23,52,14,2,,,
2011-05-24,53,16,2,,,
2011-05-25,54,16,2,,,
2011-05-26,55,16,2,,,
2011-05-27,56,16,2,,,
2011-05-28,57,16,2,,,
2011-05-29,58,16,2,,,
2011-05-30,59,17,2,,,
2011-05-31,60,17,2,,,
2011-06-01,61,17,2,,,
2011-06-02,62,16,2,,,
2011-06-03,63,15,2,,,
2011-06-04,64,15,2,,,
2011-06-05,65,15,2,,,
2011-06-06,66,14,2,,,
2011-06-07,67,15,2,,,
2011-06-08,68,15,2,,,
2011-06-09,69,16,2,,,
2011-06-10,70,17,2,,,
2011-06-11,71,17,2,,,
2011-06-12,72,17,2,,,
2011-06-13,73,17,2,,,
2011-06-14,74,17,2,,,
2011-06-15,75,19,,,,
2011-06-16,76,20,,,,
2011-06-17,77,20,,,,
2011-06-18,78,21,,,,
2011-06-19,79,21,,,,
2011-06-20,80,20,,,,
2011-06-21,81,20,,,,
2011-06-22,82,20,,,,
2011-06-23,83,20,,,,
2011-06-24,84,20,,,,
2011-06-25,85,20,,,,
2011-06-26,86,20,,,,
2011-06-27,87,20,,,,
2011-06-28,88,21,,,,
2011-06-29,89,20,,,,
2011-06-30,90,20,,,,
2011-07-01,,,,,,
2011-07-02,1,1,,,,
2011-07-03,,,,,,
2011-07-04,,,,,,
2011-07-05,,,,,,
2011-07-06,,,,,,
2011-07-07,,,,,,
2011-07-08,,,,,,
2011-07-09,,,,,,
2011-07-10,,,,,,
2011-07-11,,,,,,
2011-07-12,,,,,,
2011-07-13,12,1,,,,
2011-07-14,13,1,,,,
2011-07-15,14,2,,,,
2011-07-16,15,4,,,,
2011-07-17,16,4,,,,
2011-07-18,17,4,,,,
2011-07-19,18,6,,,,
2011-07-20,19,6,,,,
2011-07-21,20,6,,,,
2011-07-22,21,6,,,,
2011-07-23,22,6,,,,
2011-07-24,23,5,,,,
2011-07-25,24,6,,,,
2011-07-26,25,7,,,,
2011-07-27,26,7,,,,
2011-07-28,27,7,,,,
2011-07-29,28,8,,,,
2011-07-30,29,8,,,,
2011-07-31,30,8,,,,
2011-08-01,31,8,,,,
2011-08-02,32,8,,,,
2011-08-03,33,7,,,,
2011-08-04,34,7,,,,
2011-08-05,35,7,,,,
2011-08-06,36,7,,,,
2011-08-07,37,7,,,,
2011-08-08,38,7,,,,
2011-08-09,39,7,,,,
2011-08-10,40,7,,,,
2011-08-11,41,5,,,,
2011-08-12,42,5,,,,
2011-08-13,43,5,,,,
2011-08-14,44,5,,,,
2011-08-15,45,5,,,,
2011-08-16,46,4,,,,
2011-08-17,47,5,,,,
2011-08-18,48,5,,,,
2011-08-19,49,6,,,,
2011-08-20,50,6,,,,
2011-08-21,51,8,,,,
2011-08-22,52,8,,,,
2011-08-23,53,8,,,,
2011-08-24,54,10,,,,
2011-08-25,55,10,,,,
2011-08-26,56,10,,,,
2011-08-27,57,11,,,,
2011-08-28,58,11,,,,
2011-08-29,59,12,,,,
2011-08-30,60,13,,,,
2011-08-31,61,12,,,,
2011-09-01,62,10,,,,
2011-09-02,63,10,,,,
2011-09-03,64,10,,,,
2011-09-04,65,11,,,,
2011-09-05,66,11,,,,
2011-09-06,67,11,,,,
2011-09-07,68,11,,,,
2011-09-08,69,12,,,,
2011-09-09,70,12,,,,
2011-09-10,71,12,,,,
2011-09-11,72,12,,,,
2011-09-12,73,11,,,,
2011-09-13,74,11,,,,
2011-09-14,75,12,,,,
2011-09-15,76,12,,,,
2011-09-16,77,12,,,,
2011-09-17,78,12,,,,
2011-09-18,79,12,,,,
2011-09-19,80,12,,,,
2011-09-20,81,14,,,,
2011-09-21,82,16,,,,
2011-09-22,83,16,,,,
2011-09-23,84,16,,,,
2011-09-24,85,16,,,,
2011-09-25,86,16,,,,
2011-09-26,87,15,,,,
2011-09-27,88,16,,,,
2011-09-28,89,16,,,,
2011-09-29,90,16,,,,
2011-09-30,91,16,,,,
2011-10-01,,,,,,
2011-10-02,,,,,,
2011-10-03,,,,,,
2011-10-04,,,,,,
2011-10-05,,,,,,
2011-10-06,,,,,,
2011-10-07,,,,,,
2011-10-08,,,,,,
2011-10-09,,,,,,
2011-10-10,,,,,,
2011-10-11,,,,,,
2011-10-12,,,,,,
2011-10-13,,,,,,
2011-10-14,,,,,,
2011-10-15,,,,,,
2011-10-16,,,,,,
2011-10-17,,,,,,
2011-10-18,,,,,,
2011-10-19,,,,,,
2011-10-20,,,,,,
2011-10-21,20,1,,,,
2011-10-22,21,1,,,,
