,day_counter,0,1,2,3,4
2010-10-09,281,75,,,,
2010-10-10,282,75,,,,
2010-10-11,283,74,,,,
2010-10-12,284,74,,,,
2010-10-13,285,73,,,,
2010-10-14,286,72,2,,,
2010-10-15,287,72,2,,,
2010-10-16,288,72,2,,,
2010-10-17,289,72,2,,,
2010-10-18,290,72,2,,,
2010-10-19,291,71,2,,,
2010-10-20,292,71,,,,
2010-10-21,293,72,,,,
2010-10-22,294,72,,,,
2010-10-23,295,72,,,,
2010-10-24,296,72,,,,
2010-10-25,297,73,,,,
2010-10-26,298,73,,,,
2010-10-27,299,72,,,,
2010-10-28,300,73,,,,
2010-10-29,301,73,,,,
2010-10-30,302,74,,,,
2010-10-31,303,74,,,,
2010-11-01,304,74,,,,
2010-11-02,305,75,,,,
2010-11-03,306,76,,,,
2010-11-04,307,78,,,,
2010-11-05,308,78,,,,
2010-11-06,309,77,,,,
2010-11-07,310,77,,,,
2010-11-08,311,77,,,,
2010-11-09,312,77,,,,
2010-11-10,313,77,,,,
2010-11-11,314,78,,,,
2010-11-12,315,78,,,,
2010-11-13,316,78,,,,
2010-11-14,317,78,,,,
2010-11-15,318,78,,,,
2010-11-16,319,78,,,,
2010-11-17,320,78,,,,
2010-11-18,321,78,,,,
2010-11-19,322,78,,,,
2010-11-20,323,78,,,,
2010-11-21,324,78,,,,
2010-11-22,325,79,,,,
2010-11-23,326,79,,,,
2010-11-24,327,79,,,,
2010-11-25,328,79,,,,
2010-11-26,329,79,,,,
2010-11-27,330,79,,,,
2010-11-28,331,80,,,,
2010-11-29,332,80,,,,
2010-11-30,333,82,,,,
2010-12-01,334,82,,,,
2010-12-02,335,82,,,,
2010-12-03,336,82,,,,
2010-12-04,337,80,,,,
2010-12-05,338,78,2,,,
2010-12-06,339,78,2,,,
2010-12-07,340,77,2,,,
2010-12-08,341,77,2,,,
2010-12-09,342,77,2,,,
2010-12-10,343,77,2,,,
2010-12-11,344,77,2,,,
2010-12-12,345,77,2,,,
2010-12-13,346,78,2,,,
2010-12-14,347,78,2,,,
2010-12-15,348,79,2,,,
2010-12-16,349,78,2,,,
2010-12-17,350,76,2,,,
2010-12-18,351,76,2,,,
2010-12-19,352,76,2,,,
2010-12-20,353,74,2,,,
2010-12-21,354,74,2,,,
2010-12-22,355,74,2,,,
2010-12-23,356,74,2,,,
2010-12-24,357,74,,,,
2010-12-25,358,75,,,,
2010-12-26,359,75,,,,
2010-12-27,360,75,,,,
2010-12-28,361,76,,,,
2010-12-29,362,76,,,,
2010-12-30,363,76,,,,
2010-12-31,364,76,,,,
2011-01-01,365,76,,,,
2011-01-02,366,75,,,,
2011-01-03,367,75,,,,
2011-01-04,368,75,,,,
2011-01-05,369,76,,,,
2011-01-06,370,77,,,,
2011-01-07,371,77,,,,
2011-01-08,372,79,,,,
2011-01-09,373,79,,,,
2011-01-10,374,78,,,,
2011-01-11,375,77,,,,
2011-01-12,376,79,,,,
2011-01-13,377,80,,,,
2011-01-14,378,81,,,,
2011-01-15,379,81,,,,
2011-01-16,380,81,,,,
2011-01-17,381,80,,,,
2011-01-18,382,80,,,,
2011-01-19,383,80,,,,
2011-01-20,384,79,,,,
2011-01-21,385,79,,,,
2011-01-22,386,78,,,,
2011-01-23,387,78,,,,
2011-01-24,388,78,,,,
2011-01-25,389,78,,,,
2011-01-26,390,78,,,,
2011-01-27,391,77,2,,,
2011-01-28,392,78,2,,,
2011-01-29,393,78,2,,,
2011-01-30,394,78,2,,,
2011-01-31,395,78,2,,,
2011-02-01,396,78,2,,,
2011-02-02,397,81,,,,
2011-02-03,398,80,,,,
2011-02-04,399,81,,,,
2011-02-05,400,80,,,,
2011-02-06,401,80,,,,
2011-02-07,402,80,,,,
2011-02-08,403,81,,,,
2011-02-09,404,81,,,,
2011-02-10,405,81,,,,
2011-02-11,406,81,,,,
2011-02-12,407,81,,,,
2011-02-13,408,81,,,,
2011-02-14,409,81,,,,
2011-02-15,410,81,,,,
2011-02-16,411,81,,,,
2011-02-17,412,82,,,,
2011-02-18,413,82,,,,
2011-02-19,414,83,,,,
2011-02-20,415,83,,,,
2011-02-21,416,83,,,,
2011-02-22,417,84,,,,
2011-02-23,418,85,,,,
2011-02-24,419,87,,,,
2011-02-25,420,87,,,,
2011-02-26,421,87,,,,
2011-02-27,422,87,,,,
2011-02-28,423,87,,,,
2011-03-01,424,86,,,,
2011-03-02,425,86,,,,
2011-03-03,426,86,,,,
2011-03-04,427,86,2,,,
2011-03-05,428,86,2,,,
2011-03-06,429,85,2,,,
2011-03-07,430,85,2,,,
2011-03-08,431,85,2,,,
2011-03-09,432,85,2,,,
2011-03-10,433,85,2,,,
2011-03-11,434,84,2,,,
2011-03-12,435,84,2,,,
2011-03-13,436,84,2,,,
2011-03-14,437,85,2,,,
2011-03-15,438,85,2,,,
2011-03-16,439,84,2,,,
2011-03-17,440,84,2,,,
2011-03-18,441,85,,,,
2011-03-19,442,85,,,,
2011-03-20,443,85,,,,
2011-03-21,444,85,,,,
2011-03-22,445,85,,,,
2011-03-23,446,84,,,,
2011-03-24,447,85,,,,
2011-03-25,448,85,,,,
2011-03-26,449,85,,,,
2011-03-27,450,86,,,,
2011-03-28,451,86,,,,
2011-03-29,452,89,,,,
2011-03-30,453,91,,,,
2011-03-31,454,92,,,,
2011-04-01,455,92,,,,
2011-04-02,456,92,,,,
2011-04-03,457,90,,,,
2011-04-04,458,90,,,,
2011-04-05,459,90,,,,
2011-04-06,460,90,,,,
2011-04-07,461,90,,,,
2011-04-08,462,90,,,,
2011-04-09,463,90,,,,
2011-04-10,464,90,,,,
2011-04-11,465,91,,,,
2011-04-12,466,91,,,,
2011-04-13,467,91,,,,
2011-04-14,468,91,,,,
2011-04-15,469,90,,,,
2011-04-16,470,90,,,,
2011-04-17,471,90,,,,
2011-04-18,472,90,,,,
2011-04-19,473,90,,,,
2011-04-20,474,90,,,,
2011-04-21,475,90,,,,
2011-04-22,476,90,,,,
2011-04-23,477,90,,,,
2011-04-24,478,90,,,,
2011-04-25,479,88,2,,,
2011-04-26,480,88,2,,,
2011-04-27,481,86,4,,,
2011-04-28,482,87,4,,,
2011-04-29,483,89,4,,,
2011-04-30,484,89,4,,,
2011-05-01,485,89,4,,,
2011-05-02,486,89,4,,,
2011-05-03,487,90,4,,,
2011-05-04,488,91,4,,,
2011-05-05,489,93,4,,,
2011-05-06,490,94,4,,,
2011-05-07,491,96,2,,,
2011-05-08,492,96,2,,,
2011-05-09,493,96,2,,,
2011-05-10,494,98,2,,,
2011-05-11,495,102,2,,,
2011-05-12,496,101,2,,,
2011-05-13,497,101,2,,,
2011-05-14,498,100,2,,,
2011-05-15,499,100,2,,,
2011-05-16,500,99,2,,,
2011-05-17,501,98,2,,,
2011-05-18,502,98,2,,,
2011-05-19,503,98,2,,,
2011-05-20,504,99,2,,,
2011-05-21,505,99,2,,,
2011-05-22,506,100,2,,,
2011-05-23,507,100,2,,,
2011-05-24,508,102,2,,,
2011-05-25,509,102,2,,,
2011-05-26,510,102,2,,,
2011-05-27,511,102,2,,,
2011-05-28,512,102,2,,,
2011-05-29,513,102,2,,,
2011-05-30,514,103,2,,,
2011-05-31,515,101,2,,,
2011-06-01,516,101,2,,,
2011-06-02,517,100,2,,,
2011-06-03,518,99,2,,,
2011-06-04,519,99,2,,,
2011-06-05,520,99,2,,,
2011-06-06,521,98,2,,,
2011-06-07,522,100,,,,
2011-06-08,523,100,,,,
2011-06-09,524,101,,,,
2011-06-10,525,102,,,,
2011-06-11,526,101,,,,
2011-06-12,527,101,,,,
2011-06-13,528,101,,,,
2011-06-14,529,101,,,,
2011-06-15,530,100,,,,
2011-06-16,531,100,,,,
2011-06-17,532,100,,,,
2011-06-18,533,100,,,,
2011-06-19,534,100,,,,
2011-06-20,535,100,,,,
2011-06-21,536,100,,,,
2011-06-22,537,100,,,,
2011-06-23,538,100,,,,
2011-06-24,539,100,,,,
2011-06-25,540,99,,,,
2011-06-26,541,99,,,,
2011-06-27,542,99,,,,
2011-06-28,543,100,,,,
2011-06-29,544,101,,,,
2011-06-30,545,101,,,,
2011-07-01,546,101,,,,
2011-07-02,547,100,,,,
2011-07-03,548,100,,,,
2011-07-04,549,100,,,,
2011-07-05,550,100,,,,
2011-07-06,551,100,,,,
2011-07-07,552,100,,,,
2011-07-08,553,100,,,,
2011-07-09,554,100,,,,
2011-07-10,555,100,,,,
2011-07-11,556,100,,,,
2011-07-12,557,99,,,,
2011-07-13,558,99,,,,
2011-07-14,559,99,,,,
2011-07-15,560,100,,,,
2011-07-16,561,101,,,,
2011-07-17,562,101,,,,
2011-07-18,563,102,,,,
2011-07-19,564,103,,,,
2011-07-20,565,103,,,,
2011-07-21,566,103,,,,
2011-07-22,567,103,,,,
2011-07-23,568,103,,,,
2011-07-24,569,102,,,,
2011-07-25,570,103,,,,
2011-07-26,571,103,,,,
2011-07-27,572,103,,,,
2011-07-28,573,103,,,,
2011-07-29,574,104,,,,
2011-07-30,575,104,,,,
2011-07-31,576,104,,,,
2011-08-01,577,104,,,,
2011-08-02,578,104,,,,
2011-08-03,579,104,,,,
2011-08-04,580,104,,,,
2011-08-05,581,104,,,,
2011-08-06,582,104,,,,
2011-08-07,583,104,,,,
2011-08-08,584,104,,,,
2011-08-09,585,104,,,,
2011-08-10,586,104,,,,
2011-08-11,587,104,,,,
2011-08-12,588,104,,,,
2011-08-13,589,104,,,,
2011-08-14,590,104,,,,
2011-08-15,591,104,,,,
2011-08-16,592,103,,,,
2011-08-17,593,104,,,,
2011-08-18,594,104,,,,
2011-08-19,595,105,,,,
2011-08-20,596,105,,,,
2011-08-21,597,106,,,,
2011-08-22,598,106,,,,
2011-08-23,599,106,,,,
2011-08-24,600,108,,,,
2011-08-25,601,108,,,,
2011-08-26,602,108,,,,
2011-08-27,603,110,,,,
2011-08-28,604,110,,,,
2011-08-29,605,111,,,,
2011-08-30,606,112,,,,
2011-08-31,607,112,,,,
2011-09-01,608,111,,,,
2011-09-02,609,111,,,,
2011-09-03,610,111,,,,
2011-09-04,611,111,,,,
2011-09-05,612,111,,,,
2011-09-06,613,111,,,,
2011-09-07,614,111,,,,
2011-09-08,615,111,,,,
2011-09-09,616,112,,,,
2011-09-10,617,113,,,,
2011-09-11,618,113,,,,
2011-09-12,619,113,,,,
2011-09-13,620,113,,,,
2011-09-14,621,114,,,,
2011-09-15,622,114,,,,
2011-09-16,623,114,,,,
2011-09-17,624,114,,,,
2011-09-18,625,114,,,,
