,day_counter,0,1,2,3,4
2011-03-25,448,156,,,,
2011-03-26,449,157,,,,
2011-03-27,450,159,,,,
2011-03-28,451,159,,,,
2011-03-29,452,162,,,,
2011-03-30,453,164,,,,
2011-03-31,454,165,,,,
2011-04-01,455,165,,,,
2011-04-02,456,165,,,,
2011-04-03,457,164,,,,
2011-04-04,458,164,,,,
2011-04-05,459,165,,,,
2011-04-06,460,166,,,,
2011-04-07,461,166,,,,
2011-04-08,462,166,,,,
2011-04-09,463,166,,,,
2011-04-10,464,165,,,,
2011-04-11,465,166,,,,
2011-04-12,466,167,,,,
2011-04-13,467,167,,,,
2011-04-14,468,167,,,,
2011-04-15,469,168,,,,
2011-04-16,470,168,,,,
2011-04-17,471,168,,,,
2011-04-18,472,168,,,,
2011-04-19,473,168,,,,
2011-04-20,474,168,,,,
2011-04-21,475,168,,,,
2011-04-22,476,168,,,,
2011-04-23,477,168,,,,
2011-04-24,478,168,,,,
2011-04-25,479,167,2,,,
2011-04-26,480,167,2,,,
2011-04-27,481,165,4,,,
2011-04-28,482,166,4,,,
2011-04-29,483,168,4,,,
2011-04-30,484,168,4,,,
2011-05-01,485,168,4,,,
2011-05-02,486,168,4,,,
2011-05-03,487,169,4,,,
2011-05-04,488,170,4,,,
2011-05-05,489,172,4,,,
2011-05-06,490,173,4,,,
2011-05-07,491,175,4,,,
2011-05-08,492,175,4,,,
2011-05-09,493,176,2,,,
2011-05-10,494,178,2,,,
2011-05-11,495,182,2,,,
2011-05-12,496,182,2,,,
2011-05-13,497,182,2,,,
2011-05-14,498,182,2,,,
2011-05-15,499,182,2,,,
2011-05-16,500,184,2,,,
2011-05-17,501,184,2,,,
2011-05-18,502,184,2,,,
2011-05-19,503,184,2,,,
2011-05-20,504,183,4,,,
2011-05-21,505,183,4,,,
2011-05-22,506,184,4,,,
2011-05-23,507,184,2,,,
2011-05-24,508,185,2,,,
2011-05-25,509,185,2,,,
2011-05-26,510,185,2,,,
2011-05-27,511,183,2,,,
2011-05-28,512,183,2,,,
2011-05-29,513,183,2,,,
2011-05-30,514,185,,,,
2011-05-31,515,183,,,,
2011-06-01,516,183,,,,
2011-06-02,517,182,,,,
2011-06-03,518,182,,,,
2011-06-04,519,182,,,,
2011-06-05,520,182,,,,
2011-06-06,521,183,,,,
2011-06-07,522,184,,,,
2011-06-08,523,184,,,,
2011-06-09,524,185,,,,
2011-06-10,525,186,,,,
2011-06-11,526,186,,,,
2011-06-12,527,186,,,,
2011-06-13,528,186,,,,
2011-06-14,529,186,,,,
2011-06-15,530,186,,,,
2011-06-16,531,187,,,,
2011-06-17,532,187,,,,
2011-06-18,533,187,,,,
2011-06-19,534,187,,,,
